"","Cancer","Stroma","Ductal"
"19x0",0.801298216895915,0.0369553857663058,0.161746397337779
"19x1",0.778062846378545,0.020743002336451,0.201194151285004
"19x2",0.830995402995299,0.0605630451944488,0.108441551810252
"19x3",0.637556207814406,0,0.362443792185594
"19x4",0.729885853064473,0.0807521387459152,0.189362008189612
"19x5",0.811552006193843,0.0361502370838879,0.152297756722269
"19x6",0.818487587303361,0.0864363739149849,0.0950760387816546
"19x7",0.670226331392525,0.153994474604243,0.175779194003232
"19x8",0.915007454614175,0.0767928833910291,0.00819966199479602
"19x9",0.754612558820479,0.0608795121416744,0.184507929037846
"19x10",0.896259915136839,0.0391994384872887,0.0645406463758721
"19x11",0.89316346454903,0.0121023010583774,0.0947342343925924
"19x12",0.902231379074706,0.0123699225466412,0.0853986983786532
"19x13",0.781110155780507,0.050706379184103,0.16818346503539
"19x14",0.741625178998951,0.100793441557736,0.157581379443313
