Mixture,B cells naive,B cells memory,Plasma cells,T cells CD8,T cells CD4 naive,T cells CD4 memory resting,T cells CD4 memory activated,T cells follicular helper,T cells regulatory (Tregs),T cells gamma delta,NK cells resting,NK cells activated,Monocytes,Macrophages M0,Macrophages M1,Macrophages M2,Dendritic cells resting,Dendritic cells activated,Mast cells resting,Mast cells activated,Eosinophils,Neutrophils,P-value,Correlation,RMSE
15x57,0,0.0202322851646042,0,0.0213932463760273,0,0.0656457883569722,0.0209283891894925,0,0,0,0.0857672104342316,0,0.0730451155916963,0,0.0247899817946417,0,0.646305586231984,0,0,0.04189239686035,0,0,0,0.128483561492792,1.04311217062162
55x37,0.112616921262194,0,0.0238020016958093,0.0412976546508757,0,0.280137735100524,0.024685026773077,0,0.0421638144658583,0.00876925603648988,0.0462809967309912,0,0,0.145700012306607,0.00751943275094071,0.0938329122362739,0,0.075167036245651,0,0.0391931716748222,0,0.058834028069885,0,0.00307991599771094,1.09288029362272
37x57,0,0,0.0231203051927192,0,0,0.163008488123419,0.0231784072069126,0,0,0,0.137783469740318,0,0.326174990028269,0.0277110857117271,0.0784282252458165,0,0.0836789455690994,0,0,0.0418285823999865,0.0950875007817326,0,0,0.0506065991683754,1.0529693305927
2x56,0,0.0857821559198948,0.0632975177547691,0.0142148566403604,0,0.231215156809796,0,0,0,0,0.204420333624863,0,0,0,0.018843000142572,0.0888518385495307,0,0.0530288783287071,0,0.133978465002754,0,0.106367797226753,0,0.0121982725497945,1.09147161173536
75x47,0.0566450201871237,0,0.0156236579884614,0,0,0.133479105873624,0.0505855003259631,0,0.0119773172640198,0,0.25330327312208,0,0.0713528862297598,0,0,0,0.145188292047832,0.0101177987796046,0,0.20331560023955,0.0484115479419811,0,0,0.0119152825603563,1.10290466530846
80x50,0.0249596912685107,0.0453481605060694,0.0464118637103267,0,0,0.253632267583694,0.0536135151535867,0,0.0368432232792015,0.00220465217826195,0.117973111210431,0,0.0290729436531873,0,0.0209615805891443,0,0.193082386889667,0,0,0.17589660397792,0,0,0,-0.0292248379908736,1.09918023979208
2x36,0.267943364600722,0,0.234661953369485,0.0404241840607271,0,0.0142963994367877,0.0514647667886676,0.0871954783721612,0,0,0,0,0,0.00106436379951871,0,0.101265156756205,0,0.0425440189852184,0.0611037895576304,0,0,0.0980365242728772,0,0.456065425349589,0.893349490711576
37x45,0.0555136282772,0,0.0519908067392767,0.0268760558231484,0,0.0792648635896979,0,0.0766824088688794,0,0.015806153261563,0,0.0381029612502346,0.108846628692487,0,0.0313451617074684,0,0.106098121064267,0,0,0.403845807471139,0,0.00562740325463851,0,0.0884594827337663,1.09303787484848
4x26,0,0.253951978325914,0.0682684588270755,0.0498579049169433,0.15530540147215,0,0,0.0733315708611995,0,0,0.0946481949641581,0,0,0.111614389465589,0.017408497379567,0.0382649661581093,0.0239372776363975,0.0123988482473217,0,0.0534478213938215,0.0426681111584301,0.0048965791933235,0,0.147212585508622,1.03797826167777
29x31,0.0242161866019794,0.0233403979509011,0.455551741921015,0.0216481305261274,0.0454745747786648,0,0.0215204486568319,0,0,0.0343701266670344,0.00049058337299038,0,0,0.127648122348058,0.00139132659117169,0.134643146077568,0,0.0108980367818706,0,0.0363798360539031,0,0.0624273416718839,0,0.353105075570797,0.971032809143283
63x29,0,0.145557143755294,0,0.0610396119799669,0,0,0,0,0.172088477139301,0,0.029860924230517,0,0.38388168441982,0,0,0,0.130175360538503,0.0277875772531359,0,0.0496092206834624,0,0,0,0.0154758919520331,1.0651621242351
74x28,0.0227650332971751,0,0.00153402402885434,0.00237392425972162,0,0,0,0.00804644609964967,0.00403870764602521,0.00303156803610288,0,0.00782394256675383,0.0298240421836645,0,0.305848614828599,0,0.588583559188628,0,0,0.0261301378648257,0,0,0,0.193526124801916,1.08064730802205
87x25,0,0.130949732107563,0,0,0,0.190703740950245,0,0.0391373859035701,0.040397015663968,0,0,0.0584344879625516,0,0.0455357020175724,0.0407347122975232,0,0.389875807180745,0,0,0.061961458067941,0.00226995784832159,0,0,0.0757276922035139,1.05248386942274
28x30,0.103046242048504,0,0.125707134840263,0,0,0.11387750503186,0,0.0404885712798527,0.0245226689524695,0.0425031339749909,0.025141413188631,0,0,0.273038972750367,0.044850061464516,0.0680274125761196,0,0.000582209258258077,0.0372063302125914,0.0332157824250217,0,0.0677925619965545,0,0.278527036231808,0.976780474528145
79x33,0,0.12424017095382,0.102543001412994,0,0,0.313595168770301,0.0445210928907098,0,0,0,0.135783607337669,0,0.0324182700227406,0.0108585000130725,0.0136594076785043,0.0875927141607327,0,0,0,0.0584666209293115,0.0763214458301447,0,0,-0.0467292316358618,1.11219161524002
23x45,0.201095899193025,0,0.0610345020291444,0.0327914003956163,0,0.0328426274228357,0.058257277977939,0,0.0508937396009079,0.0187613942412417,0.151297551160327,0,0,0,0.0368210345265221,0.12447335520116,0.11146188874463,0.044292329143121,0,0.0479578588214218,0,0.0280191415421075,0,0.0336331216466197,1.07227928353289
74x32,0,0.0836863121233696,0.0086490142799874,0.0905207045416241,0,0.000817263556264505,0,0,0.0808175956120964,0.0266124037148205,0,0.186321863978845,0.089569416522656,0,0,0.0596741581665313,0,0.0189208238303245,0,0.331156277912624,0.0232541657608569,0,0,-0.00683971825161018,1.18215364012261
5x67,0,0.0122767301062051,0.000628819707825672,0,0.0101748356663195,0,0,0.00142189253777149,0.0128389073349495,0,0.0160544504663315,0,0.0660264157937892,0,0.0276060276454683,0,0.555108105935236,0,0,0.297863814806104,0,0,0,0.115145222878988,1.07415941225807
13x49,0,0.0969431389732608,0.03580560842997,0.116579347042131,0.0368208323457896,0,0,0.0563479948456713,0,0,0,0.129333095416964,0,0.0374497055667034,0.0770651687772761,0.133652541143272,0,0.0750205114759112,0.115964602129191,0,0,0.0890174538538596,0,-0.0184233314297577,1.09564566666202
96x58,0.140426071151894,0,0.0352551316574264,0.00699618269263848,0,0.283945829349064,0.0781056621045143,0.0277873255929438,0,0.00418111266210011,0.0986458196224016,0,0.114459773594641,0.0502887409491644,0.0231573797925249,0,0.023457954153022,0,0,0.0366227393559841,0.0118945069851323,0.0647757703365485,0,0.0395501302992611,1.07313205641203
71x59,0.00845923882081969,0,0,0.158243451466224,0.0295851323946191,0,0,0,0.0522439176225692,0,0,0.039682925634987,0.0858339257429351,0.0641357396044836,0.00542330325119362,0,0.474551782363387,0,0.0139325210253861,0,0.0679080620733961,0,0,0.220585003617793,0.996786086977164
88x40,0,0.115034461135305,0,0,0.032036768414749,0.114424102332776,0.00670708648121908,0,0.111794276791951,0,0.136487464780129,0,0.0211560438960323,0.0254615355483725,0.266708746670191,0,0.0843845824317727,0,0,0.0305374378566037,0.0552674936608989,0,0,0.195399591819607,1.05004212845269
23x57,0,0.110520159452539,0.0286751057390759,0.00941606293440539,0,0.154523600781537,0.0185086729961906,0,0,0,0.171150553701356,0,0.0796038905070727,0,0.0821036993828887,0,0.259887346168028,0,0,0.0813186548413361,0.00429225349557079,0,0,0.021245848647678,1.06929151323907
77x27,0,0.014694757556652,0.152325319298861,0,0,0.00848860928262071,0,0.00760449847371646,0,0.00114198458972142,0,0.00122203450555131,0.0666074333541595,0.273246349768045,0.147855494194553,0,0.212493350040015,0,0,0.110512096276837,0,0.00380807265926766,0,0.156663887174267,1.05515128715314
56x68,0,0.00614628117697909,0.00531838025387302,0.00367919513099187,9.23874641419764e-05,0,0.0233450469618638,0.00824642435269123,0,6.73856143956523e-05,0,0.0141833182063182,0.0986959186037581,0,0.0435953129388379,0.106294459402258,0,0.416681511729218,0,0.273654378164674,0,0,0,0.224935444918227,1.04927249329238
25x37,0,0.131646846527654,0.04986007331398,0.180186689518574,0.124471650835504,0,0,0.00969671697714765,0.0207950799704549,0.015400173882844,0.017330166982827,0.0644789825252529,0,0.0280539676026277,0.068051835738305,0,0.0861998169254307,0,0.155447167823885,0,0,0.0483808313755126,0,0.0770640057062201,1.06136375996301
38x56,0.0204042773903881,0,0,0,0,0.0736507132748592,0,0.0688740527621198,0,0,0.0250116441190157,0,0.111125013990386,0.0258619195632112,0.0978208607802519,0.0317155856068847,0.482784327707127,0,0,0.0627516048057565,0,0,0,0.156591165843937,1.02301845963407
19x27,0.0677025715316774,0,0,0.0259016725636866,0.116355486940776,0,0.0437141044213154,0.0474817625166009,0.0666527297486775,0.0869866651966825,0,0.00149740407753294,0,0.290835277180685,0.0300050822267174,0.100373813420561,0,0.0218160311163354,0,0.0511560643182251,0,0.0495213347405269,0,0.207147531913829,1.01628203206106
40x22,0,0.167401897524797,0,0.0751880454296395,0.0571277770317113,0,0.073057424478616,0,0.0345615909797308,0.0417826167268193,0.0485309992913855,0,0,0.0711714761484533,0.00187699357421811,0.160180991479042,0,0.0391607177102006,0.0304386315546042,0.0429858246120931,0.0605688169390166,0.0959661965196732,0,0.147801759116857,1.01949317108136
83x53,0.14104597801011,0,0.0626411606308252,0,0,0.188112924155421,0.0142413537019274,0.0257915716070389,0.045178096027384,0.0404861669826367,0,0.0728582511131301,0.113616163765842,0.0954143883184279,0.059401270489723,0,0.0453832220812086,0,0.0736356906919732,0,0,0.0221937624243514,0,-0.021797931375166,1.08984781811722
54x52,0,0.14447448579958,0.0323353354808614,0.0101493129519448,0.194308190423537,0,0.0138565124256578,0.0164543226522415,0.0475164198679142,0.0220963990561822,0,0.0524989367078942,0.142550019923549,0.0845161813152504,0.00367022711540387,0,0.113335775928513,0,0.0786508238739719,0,0.0320803782953473,0.0115066781821517,0,-0.0646768709553611,1.09790591648907
46x54,0.230943077478323,0,0.0363712972808035,0,0,0.015597527179943,0,0,0.00300031377641097,0.0203747540747768,0.0113225530832507,0,0.235559139172076,0,0.1620348413856,0,0.167524470857143,0,0,0.117272025711673,0,0,0,0.164129530787326,1.03268847337207
10x52,0,0.0924675893930779,0,0.0302905293135789,0,0.0332871641512849,0.022471509894405,0.0853590783944882,0,0,0.123426104897599,0,0.00500512886971068,0,0.0592433251885551,0,0.399403511988369,0.00190808854883611,0,0.112427884991465,0,0.0347100843686299,0,0.139540060374267,1.02332837722871
11x27,0,0.122912921185095,0.0166556813303774,0.0698954032112028,0.121245940496218,0,0,0.00929520956906575,0.0434364141866124,0,0.0633992890924136,0,0,0.248179556904936,0.0217830830595068,0.141375708197876,0,0,0.07129889584982,0.0526863956879785,0,0.0178355012288975,0,0.270258334277662,0.979019529623207
25x57,0,0.128579048622206,0.0177710698175014,0.00084976419933516,0,0.147364670589181,0,0,0,0,0.047160803591387,0,0,0.0159015707838066,0.032238748569617,0,0.56446364425707,0,0,0.0443655685018132,0,0.00130511106808276,0,0.131067770600346,1.03331420759944
67x27,0.105678101144483,0,0.0604455998106538,0.00881763364123519,0,0.204048652664853,0.00539526166585759,0.0773424864048169,0,0,0,0.0688562019547449,0.0341800865196749,0.0732119387199071,0.0924302435345476,0,0.193705871260497,0,0.0486404387638643,0.00657488681970835,0,0.0206725970951568,0,0.0856921921214391,1.04650331778123
30x46,0,0.228949031581097,0.0742527408699357,0.0513124814565838,0.119504304114133,0,0,0.0188126676360217,0,0.0138288977695893,0,0.136906079673691,0.0763561460471572,0.075321135663122,0.0197542231530476,0,0.0258851804054199,0.0806640193370029,0.0520431896073307,0,0.0264099026858682,0,0,0.00170661379951971,1.09950915998833
43x23,0.0855477310577815,0,0,0.105300486474745,0,0.217371690735843,0,0.0460676338133404,0,0,0,0.0980979020073857,0.137371067488613,0.0951468255663387,0,0,0.0803678421134892,0.0624553599859446,0.072273460756518,0,0,0,0,0.0223413314539685,1.0797017546517
66x48,0,0.0918851313209092,0.0452499172133793,0.0248967689501579,0,0,0.058597671527533,0.0894904336568147,0,0.0487604056194,0.0820575474642585,0,0,0.202134540741034,0,0.0898162819151423,0,0.0881146685367723,0,0.0973303340406411,0.0125082928436619,0.0691580061702955,0,0.0501530367668308,1.06920787528612
54x34,0.0976527771345926,0,0.0554167494755877,0.0257721203694334,0,0.136675385370165,0.0466294830293627,0.0186152140328359,0,0,0,0.0931675940890247,0.196155181146065,0.100406042984703,0.065770219459511,0,0.0704293688248748,0.0358710747725512,0.0574387893112926,0,0,0,0,-0.00648698693708187,1.07346967753238
40x18,0,0.146318238200008,0.0924831836806882,0.123897501932988,0.0598069974170703,0,0.00275022867593561,0.0050660382998262,0,0.00749913480516672,0.0660314971473113,0,0,0.114010128457967,0.022554302181694,0.151471904093195,0.02654148404121,0.0320671787856074,0.020162490591643,0.0394990649111288,0.00265585486312838,0.0871847719154321,0,0.200903689366755,1.00267754031192
87x49,0.0270307533322506,0,0,0.0119026478381986,0,0.0861045614166727,0,0,0.0453811135601411,0,0.0305141846838795,0,0.0804519043667423,0,0.154709534009327,0,0.333230245131686,0,0,0.207500129498585,0.0231749261625177,0,0,0.217596360178129,1.00651114393768
93x61,0.16982835751689,0,0,0.110702449690683,0.156957093143432,0,0.0666696510815693,0,0.0486962602868558,0,0,0.0103519318382158,0.166542229676071,0.0569335294673053,0.0169258915261668,0.00183722534218744,0,0.120048007387622,0.0745073730430013,0,0,0,0,0.128748218269369,1.03158440563477
80x54,0,0.177160619335282,0,0.0243669057254418,0.162167693972447,0,0.0842539511441303,0,0.0190814873514003,0,0.154856232046744,0,0,0,0.0243460647177883,0.0530275593577754,0.139065417887172,0.039383669942215,0.0131230854234992,0.0961410412451669,0,0.0130262718509379,0,-0.00901927527899882,1.08718613466138
43x65,0.0451799424279553,0,0.00314431192420231,0.00677284232028888,0,0.0824918200940902,0,0,0,0,0.0342146359532723,0,0,0.0462784288779002,0.162664151908902,0.0564622284996635,0.373504796274922,0,0.0199971065641153,0.163573909621739,0,0.00571582553294841,0,0.0758125385672534,1.07561266487795
95x47,0.0939838124887731,0,0.00590947333001682,0.0317794429946091,0,0.133858149939521,0,0,0.00803833851797199,0.0211636314263854,0.0855879571674988,0,0,0.249658890391101,0.0451833025060495,0.115778870931237,0,0,0,0.0911947752594282,0,0.117863355047408,0,0.124624166413698,1.05172472588263
84x56,0.156384525718529,0,0.056443369898207,0.0806241710880599,0,0.0894666669774635,0.00152536050939917,0.0861420415883108,0,0.0270576945849889,0.0549634213016957,0,0,0,0.0639193480813558,0.121860056919626,0.0912736839922179,0.0268640102441732,0,0.063646680667632,0,0.0798289684283408,0,-0.0183985480417241,1.08809991603019
83x51,0,0.166942431616048,0.0776355193378353,0.122581168697303,0.0726079968183148,0,0,0.0677816539900143,0,0.00906333606218141,0,0.0116758520358648,0,0,0.0645935584490838,0.120692104115307,0.0375391951946797,0.0498107442211552,0.132291534925297,0,0,0.0667849045369168,0,0.00929356418535357,1.07438590516937
5x25,0,0,0.0913587588321271,0.123830908119026,0.107044635430396,0,0.0236555781530425,0.0527107766425314,0,0,0,0.109945772375292,0.26647873322432,0.035242018918747,0,0,0.0472936908130923,0,0.110443119191088,0,0.0319960083003377,0,0,-0.0205444851012775,1.08433442786397
99x61,0.27959335722203,0,0,0,0,0.124989395594948,0.0794428820757674,0.0786373828258154,0,0,0.025122258992573,0,0.213053497604571,0.0529892319168882,0.0336641851988012,0,0.0188276967333485,0.0105426398028486,0.00659867264026422,0.0765387993921448,0,0,0,0.0435144177085064,1.06855574252742
79x41,0.0164387086574887,0,0.0711910251267452,0,0,0.100028113122029,0,0,0,0,0.0639132979015616,0,0.0112944682216263,0.0390384835763395,0.148598168468506,0,0.479500059077898,0,0,0.0699976758478061,0,0,0,0.0809727602005887,1.06309774559735
6x34,0.20420855045733,0,0.23016132213453,0,0,0.216774938221036,0.00520068501298904,0,0,0,0.0639439826255156,0,0.00681407895201894,0.0454566806931986,0.00363107277489025,0,0.11465739116677,0,0,0.0979037471305921,0,0.0112475508311299,0,0.698526519523694,0.738904629831443
36x40,0,0.0346019007223731,0.0755946659753527,0.0502520274739159,0.120143328989279,0,0,0,0.038126637882633,0.0435493083643787,0,0.0243053835254799,0.13567665121067,0,0.0310086563692638,0,0.0294250908151507,0.0421491405089206,0,0.375167208162582,0,0,0,0.151572515017486,1.05423363948874
80x32,0,0.0250835208623112,0.203436907755973,0.01391884929399,0.000518937288386251,0,0,0.00725527646168196,0,0,0.000858541543045043,0,0.0370680070295703,0,0.0397977905211071,0,0.464735480948248,0,0,0.20079210537621,0.00653458291947637,0,0,0.0502882051221329,1.08420185584481
35x51,0.00984269230653371,0,0,0.0061684599223796,0,0.0877346069509106,0.0251592825347049,0,0,0,0.117684395355649,0,0.152866162083117,0,0.0515747956495881,0,0.497965787879275,0,0,0.0397158359591197,0.0112879813587222,0,0,0.124919468336387,1.03258577867102
29x25,0.0174191823433861,0.0570809413016862,0.0108333448321096,0.121308311664845,0.217678504970044,0,0,0,0.0947771740891149,0.000874216127244452,0,0.0175130577997825,0,0.192549419522193,0.0151868208015959,0.135963189552134,0,0.0403829702651002,0,0.00959937285862467,0,0.0688334938721392,0,0.174978652910969,1.03309107359944
93x45,0.0288420589792248,0,0,0.203914089038014,0,0,0,0.012713894247362,0.000541581152440501,0.0232624682142031,0,0.0269504702287994,0.0453453192433211,0,0.0689770003450595,0,0.438301208232048,0,0,0.151151910319527,0,0,0,0.233459299111317,0.992487293058177
71x39,0,0.0215997616352235,0,0.0193615961918323,0.00746586757218256,0,0.0368414196036855,0,0.0609249423999473,0.0120511163100294,0.0220771308247227,0,0.0726499909491759,0.00549110756595195,0.025587284469161,0,0.669534905184497,0,0.00724795332882219,0,0.039166923964769,0,0,0.0409799393983285,1.08348230363446
66x32,0.0310913796444607,0,0.0487313161518633,0,0.0737020256404055,0.0355474804168114,0.0821629150010907,0,0,0.00111371674556017,0.0319773909442527,0.00262015491823351,0.124296722697514,0.0812880620347153,0.195333415328564,0.0371594777512806,0.0493067732382322,0,0.143145092030536,0,0.0625240774564802,0,0,0.0387203563736807,1.07481402944063
68x32,0.0199439284342447,0,0,0,0,0,0,0.0081779596179586,0.00486756928505191,0.00513339881339737,0,0.000820070636415353,0.0116764508097511,0,0.00245069122529039,0,0.731273594966448,0,0,0.215656336211443,0,0,0,0.0858060256058549,1.09615313645278
67x65,0,0.202740850037273,0.0152217930541761,0,0,0.0403252055634421,0.11487390436169,0,0.0105335846403189,0,0.171016496261163,0,0.0100668812771235,0,0.0324299837141568,0,0.317549121828826,0,0,0.0539428263255062,0,0.0312993529363238,0,0.337247690276483,0.943219360651514
98x34,0.0691040457240432,0,0.00980716546571678,0.0267141666279664,0,0.233361217162692,0,0.00117798834398597,0.00787976258360126,0,0.13784487253087,0,0.225540051860563,0,0.0695410563973967,0,0.106977236346521,0,0,0.112052436956643,0,0,0,0.0591963561540915,1.05652073934792
4x66,0,0.11737458611056,0.00593456716117394,0.0912187501955809,0.0307339071325403,0,0.0515387957835936,0,0.0672177661806543,0,0,0.0495834984984384,0.241166922503328,0.085980239468984,0.00738580343422403,0,0.140916768023671,0.0330851783072598,0.0778632171999915,0,0,0,0,0.0378786230695672,1.04936784309343
83x35,0,0.00326064081729542,0.00235150256845739,0,0.00488017655143291,0,0,0.00967891432990299,0,0.0014398936137382,0,0.00689610095385394,0.0136922216109912,0.0320339140590299,0.0538333366433636,0.223008707280282,0.465284766241347,0,0,0.183639825330305,0,0,0,0.0670683768746311,1.09071584266952
36x66,0.0821222749803037,0,0.0727477802851894,0.132741134501456,0.0325427556486994,0,0.0997278322423849,0,0.00212244178392779,0.0535919015173515,0.118276561873882,0,0,0,0,0.146212757715041,0.0675894101375679,0.00607703522095029,0.0806956608008115,0,0,0.105552453292434,0,-0.0391391180736685,1.094728009297
5x17,0.122206731646299,0,0.0366194551555785,0.0344246230844548,0,0.0249304383258392,0,0.133801261794535,0,0,0,0.114979551697147,0.144476438623954,0.1240905070081,0.056636988350483,0,0.0036858021269163,0.0412345342089563,0.14894115413135,0,0,0.013972513846388,0,-0.0127533985409631,1.0816154081014
50x66,0,0.0177376008313182,0,0.010083512351242,0.0149855713316046,0,0.0547020779924836,0,0.00144888152799953,0,0,0.00653447934691584,0.564327128994273,0.0450461965373209,0.0797076531384727,0,0.166594559964686,0,0.0193292221540893,0,0.0195031158295948,0,0,0.162077231318063,1.01979370796429
35x77,0,0.151681416856225,0,0.0117940444933486,0.0359548574766184,0,0.0322808829144461,0,0.0442453151115448,0.0176479766535265,0,0.0469876348435458,0,0.0567657526213428,0.00680253318812743,0,0.50430322362118,0.000338673211186655,0,0,0.00884806484065678,0.0823496241682514,0,0.111963417895387,1.04330158927944
9x55,0,0.0810498425994358,0,0.0399946000886751,0.0856725778284481,0,0.0106110398786675,0,0.0996826643850159,0.000611982069179188,0.16564807451393,0,0.11089308014257,0.0298449907221535,0.063369021383692,0,0.162674666616009,0,0,0.0736627953176263,0.0762846644545973,0,0,0.0759231720991222,1.04968673678826
47x33,0.0530562238673246,0.0877210565867395,0,0,0,0.216489911298498,0,0,0,0,0.21984608339299,0,0.226048005962794,0.0610697635683121,0.03112391305603,0,0.0408949413819087,0,0,0.0637501008854028,0,0,0,0.00303097311352317,1.08617191019279
22x44,0.153142200542627,0,0,0.00459367275332681,0,0.176854979911878,0.0596692675214421,0.0353030993775864,0,0.0495625346297526,0.0407737336169622,0,0,0.0313942411707593,0.0782506096282202,0.125087481256554,0.0698127551189114,0,0.0681649287400693,0,0.0132687824819439,0.0941217132499665,0,0.0612369430723617,1.050615274985
95x37,0,0.156376868418583,0,0.0581424899512724,0,0,0.0708269251965604,0,0,0,0.123796217261857,0,0.336177496132653,0.0269468962006371,0.0692775456830615,0,0.158455561155375,0,0,0,0,0,0,0.0801763537076428,1.04090148778343
68x46,0.00726034452468221,0,0.0297315631618554,0,0,0.198494663391625,0,0,0.184157268360523,0,0.186739495580092,0,0,0,0.0169316306889423,0.0136119687630664,0.00702330974746433,0,0,0.200572751198963,0.155477004582787,0,0,-0.0249031472534998,1.13772731870628
16x62,0,0.182157744695902,0,0.0168955203391329,0,0.0624745556106631,0,0,0.00214263679887772,0,0,0.00253957734716891,0.160832499952597,0.00777834963090804,0.336365834840651,0,0.105001065269331,0,0,0.123812215514768,0,0,0,0.228542870383113,1.05936706842294
54x18,0,0.182858887689462,0.0308220535445358,0.00217861314776448,0.143381546754015,0,0.0978700926955576,0,0.0315359285837158,0,0,0.0471143323912558,0.226220674979085,0.0611925270119973,0.0130853054445189,0,0.0447194195731867,0,0.119020618184905,0,0,0,0,0.00625610624956536,1.06566495993471
91x41,0,0.0116864657829836,0.00378654199857024,0,0,0.216079914785226,0,0,0.0108800901932888,0,0.124946836499844,0,0.0769758500571518,0.0113619688009716,0.406060621850189,0,0.0640037695759789,0,0,0.0646386617880493,0.00957927866774653,0,0,0.253522536550795,1.08829907622941
38x42,0.148766431254663,0,0.0660868801015215,0.0341635684200156,0,0.115554698796583,0.0208067255165628,0.0855670935314423,0,0.0539072661737722,0.0514629532644432,0.00901297820428187,0.130639105410001,0.0447250999227302,0.0447974682593788,0.0334384151164303,0.0571196374791243,0.0691452757332571,0.0348064028157931,0,0,0,0,0.134384513186249,1.02513863602665
65x55,0.0683167662245774,0,0.0432491025725642,0.0128480776550816,0,0.237684259658646,0,0.00751509388360299,0,0.00859021883136093,0.0159023540947795,0,0,0,0.0835536335218292,0,0.423771719792071,0,0,0.0657817683738724,0,0.0327870053916144,0,0.096359188306066,1.04095539038897
85x19,0.174231545302504,0,0.0251864502990829,0.0177601443311103,0,0.0941648718781467,0.00584021288559666,0.079542218146857,0,0.0763860361772127,0,0.105796948402185,0,0.0945442710653856,0.0827892979379174,0,0.0663563305299523,0.016533134024582,0.140653416839832,0,0,0.0202151221796357,0,-0.021099406161055,1.10135776756972
58x58,0,0.223290890036472,0,0,0,0.0591394347362791,0.0713919640994167,0.062265985742078,0,0,0.121509693350474,0,0,0,0,0.0759280212011998,0.048901041880584,0.0711092863762859,0,0.179819444064515,0,0.0866442385126952,0,-0.0805335201993898,1.1184148679475
8x56,0,0.0127191357068291,0.0158122645201497,0,0,0.280266473930573,0,0.0655021251943669,0.0163138666839781,0.0120768326613845,0.12098983016309,0,0,0,0.0247728538072823,0.123425180315877,0.0499986813606465,0.0569828037719591,0,0.0852901272751191,0,0.135849824608745,0,-0.00954999007621331,1.09601120722944
57x47,0,0.0782416864644199,0,0.0120063316802754,0,0.163755288746199,0.0108141905170102,0.017939898701846,0.0249384018536064,0.0106507056007978,0.0838584415241939,0,0,0,0.0626691418448462,0,0.450990312376047,0,0,0.0841356006907578,0,0,0,0.175232781508501,1.01048037622178
41x45,0.0275182514037657,0.0024453614614682,0.0356225198324457,0.00484005323135727,0,0.0724197015995755,0,0.0223513126095289,0.0858773751731123,0,0,0.0240796247057801,0.0604874144475003,0,0.0379587455091878,0.0127671400085163,0.189906986911022,0.00728593890696704,0,0.387751270781036,0,0.0286883034187365,0,0.0807656907399989,1.08931532456897
84x30,0,0.190314018921787,0,0.355013472819283,0.00644242872799584,0,0.0426382795418709,0,0,0,0.0671720241966049,0,0,0,0,0.186093116029702,0,0.0135900804742524,0,0.0670665825675991,0.031046028002639,0.040623968718266,0,-0.00332753642873881,1.10876776437688
43x55,0.0416705064296464,0,0,0,0,0.146157199296757,0,0,0.0361680806260294,0,0.0478858099826922,0,0.118762607186716,0,0.177654407006275,0,0.261083944893728,0,0,0.141802438390423,0.0288150061877318,0,0,0.138260953757546,1.03865521323673
12x28,0,0.185815357577832,0.014711708854415,0.0490916923537712,0.0961738089190456,0,0.0154993180498335,0.0337674204809861,0,0.0169820808339058,0,0.0503167414916014,0,0.0889738354357532,0,0.151741660363104,0,0.0842988562916241,0.0700552699288489,0.0314481742275039,0.0233715271832697,0.0877525480085062,0,0.149061392624018,1.01996148082894
24x42,0.177908476369988,0,0.0395938087787316,0,0,0.192813522187503,0.074336310577022,0.0521766966817201,0,0,0.138186680029254,0,0.150108828985898,0.00812597850675393,0,0,0.0719484204475955,0.00184646983740749,0,0.07206046195445,0.0208943456436771,0,0,0.0284104369298869,1.07483092921483
54x28,0.000649394201316033,0.0555935864671131,0.0478537743061434,0,0.169611460414469,0.00725914325046076,0.0362461125181934,0.0219590379607401,0,0,0.110659644870313,0,0,0,0.050548930674374,0,0.460037823758663,0,0,0.0199911971939464,0,0.0195898943842676,0,0.0585416271751067,1.05462612726133
50x28,0,0.0795518421084612,0.0363807650998134,0,0,0.231744488624317,0,0.0556791484675745,0,0.070704150309391,0.0848159204933331,0,0.202449367675322,0.0401651242682413,0.0695990389009751,0,0,0,0,0.113285882849822,0.0156242712027495,0,0,0.0241279275343042,1.07638505743805
8x48,0.0544789228775882,0,0.0415491555613469,0.0991290528806844,0,0.110773378547941,0,0.186575509390397,0,0.0145549637654397,0.000290862748205366,0.0929090066766974,0,0,0.0526061962180326,0.110781167694072,0.0662517063235128,0.0302993530610923,0.106503701313363,0,0.000372661841051628,0.0329243611005748,0,-0.00349355775534984,1.09567586889647
50x64,0.0141584941366796,0,0,0.00790045977883997,0,0,0,0.0140443512631812,0.0157573180446834,0.00260861591653205,0,0.0252211535511504,0.285878868508848,0,0.294863184112001,0,0.152601471855026,0,0,0.177189265596899,0.0097768172361594,0,0,0.288014596874876,1.01112351294515
41x31,0.0682244308628291,0,0,0.00588511861222158,0,0,0.00424599766674373,0.0365543776440159,0.0421742151651148,0.0474070531373607,0.00378151073900932,0,0,0.630615061049821,0.0243035011825166,0.0578574040983831,0.00104051969508944,0,0.0169459146307554,0.00368301032265161,0,0.0572818851934873,0,0.321703914436851,1.02009774404483
44x48,0.0833124667256585,0,0.0125745713841129,0.0222574751367581,0,0.0124791402348707,0,0.00590175852201607,0.040251160726403,0,0.0792005802626342,0,0,0.134933807913281,0.123997485445163,0.109487187217755,0,0,0,0.374321876616894,0.00128248981445325,0,0,0.191454649851428,1.05739769656999
