,Cancer,Ductal,Stroma
6x33,0.22171965,0.19968794,0.5785924
6x34,0.2812621,0.10512887,0.613609
6x35,0.413132,0.18024917,0.40661886
6x36,0.36600202,0.109121494,0.52487653
6x37,0.2973842,0.25093254,0.45168328
6x38,0.3314591,0.20778266,0.46075824
6x39,0.5809009,0.1102231,0.308876
6x40,0.20696537,0.24442461,0.54861
6x41,0.1624981,0.19335519,0.6441467
6x42,0.26478127,0.17016727,0.56505144
6x43,0.23487508,0.26978558,0.4953394
6x44,0.37139413,0.2535922,0.37501368
6x45,0.24372266,0.21137533,0.544902
6x46,0.21276475,0.16410851,0.6231267
6x47,0.28279644,0.23099655,0.48620704
6x48,0.38300103,0.21063809,0.40636092
6x49,0.34572124,0.19239797,0.46188083
7x0,0.74109787,0.25704783,0.0018542943
7x1,0.6462466,0.24362135,0.110132046
7x2,0.8383055,0.16127607,0.00041839617
7x3,0.75743866,0.2422716,0.0002896963
7x4,0.8319429,0.16742282,0.0006341764
7x5,0.8566252,0.13942821,0.0039465833
7x6,0.84693015,0.15028897,0.0027808293
7x7,0.7762687,0.21978307,0.0039481674
7x8,0.8119804,0.18708298,0.0009365233
7x9,0.73891324,0.26079777,0.00028901602
7x10,0.7915917,0.20740663,0.0010017519
7x11,0.75348675,0.24612427,0.0003889436
7x12,0.7973162,0.2023045,0.0003792962
7x13,0.8028858,0.19671412,0.00040015226
7x14,0.8213968,0.17821054,0.00039262738
7x15,0.81474274,0.18483867,0.00041858084
7x16,0.732452,0.2671219,0.00042612117
7x17,0.74678254,0.24572773,0.007489741
7x18,0.790252,0.20947579,0.0002722871
7x19,0.5505719,0.22999346,0.21943459
7x20,0.5834327,0.35598686,0.060580388
7x21,0.6171296,0.2292519,0.15361845
7x22,0.58699596,0.0997924,0.31321168
7x23,0.51017517,0.18930097,0.30052385
7x24,0.6535005,0.13384476,0.21265468
7x25,0.3828229,0.16356449,0.45361266
7x26,0.37013307,0.046203908,0.583663
7x27,0.27909213,0.160965,0.55994284
7x28,0.2367649,0.02428222,0.7389529
7x29,0.22776183,0.13430567,0.6379325
7x30,0.37938264,0.12378157,0.4968358
7x31,0.44429827,0.145148,0.4105538
7x32,0.20278351,0.09750253,0.69971395
7x33,0.27730516,0.0784378,0.644257
7x34,0.09834367,0.27010033,0.631556
7x35,0.3016196,0.11778923,0.5805912
7x36,0.23538028,0.19775891,0.56686085
7x37,0.1664468,0.043770477,0.7897827
7x38,0.111369334,0.1671604,0.7214702
