,r,reference,method
13x1,0.9984077343579811,ReSort,music
13x2,0.9971546383469714,ReSort,music
13x3,0.9999159221960544,ReSort,music
13x4,0.9920687015536925,ReSort,music
13x5,0.9997315956765246,ReSort,music
13x6,0.9981450584565652,ReSort,music
13x7,0.9982983605718162,ReSort,music
13x8,0.9981727186590177,ReSort,music
13x9,0.9998130022778415,ReSort,music
13x10,0.9955357023307005,ReSort,music
13x11,0.9920022971008595,ReSort,music
13x12,0.9982984084624453,ReSort,music
13x13,0.997796899000911,ReSort,music
13x14,0.9988742349035418,ReSort,music
13x15,0.9999416536687848,ReSort,music
13x16,0.9992734032751822,ReSort,music
13x17,0.9966806428304684,ReSort,music
13x18,0.999553426012219,ReSort,music
14x2,0.9989531181939703,ReSort,music
14x3,0.9988837966189472,ReSort,music
14x4,0.9975935739001683,ReSort,music
14x5,0.9999271452276937,ReSort,music
14x6,0.9995591825426006,ReSort,music
14x7,0.9997245131886376,ReSort,music
14x8,0.9984458983885014,ReSort,music
14x9,0.9999882035900728,ReSort,music
14x10,0.9964909122128265,ReSort,music
14x11,0.9998824812909539,ReSort,music
14x12,0.9952035791288181,ReSort,music
14x13,0.9997227102461596,ReSort,music
14x14,0.9999962237416129,ReSort,music
14x15,0.999888183544144,ReSort,music
14x16,0.9999190358686696,ReSort,music
14x17,0.9988785384803096,ReSort,music
14x18,0.9999968697659897,ReSort,music
15x3,0.9955553671837966,ReSort,music
15x4,0.9998229229768524,ReSort,music
15x5,0.999413848972561,ReSort,music
15x6,0.9999123727988662,ReSort,music
15x7,0.9998175217959425,ReSort,music
15x8,0.9997496640685495,ReSort,music
15x9,0.9999624939454319,ReSort,music
15x10,0.9999967937336676,ReSort,music
15x11,0.9999986959803349,ReSort,music
15x12,0.9993469887821614,ReSort,music
15x13,0.9998577909425618,ReSort,music
15x14,0.9943473365597384,ReSort,music
15x15,0.9959707242629848,ReSort,music
15x16,0.9981311517653377,ReSort,music
15x17,0.9971049000884827,ReSort,music
16x4,0.9998998100234517,ReSort,music
16x5,0.9972812319972191,ReSort,music
16x6,0.9990884166845709,ReSort,music
16x7,0.9940416118960693,ReSort,music
16x8,0.9999981436023295,ReSort,music
16x9,0.9999904209637063,ReSort,music
16x10,0.9998769001039313,ReSort,music
16x11,0.9561446748550336,ReSort,music
16x12,0.9987826750180657,ReSort,music
16x13,0.9990554697282895,ReSort,music
16x14,0.9999890362464388,ReSort,music
16x15,0.9946912873876713,ReSort,music
16x16,0.965174094809268,ReSort,music
17x3,0.9979844214503972,ReSort,music
17x5,0.9637580872774633,ReSort,music
17x6,0.9985568389759454,ReSort,music
17x7,0.9990647343495485,ReSort,music
17x8,0.99997063637452,ReSort,music
17x9,0.9999311326266328,ReSort,music
17x10,0.9999818137534872,ReSort,music
17x11,0.9999456020325767,ReSort,music
17x12,0.9998858256053166,ReSort,music
17x13,0.9999315808857967,ReSort,music
17x14,0.9985513222713106,ReSort,music
17x15,0.9897737954492271,ReSort,music
18x4,0.9994224413757624,ReSort,music
18x5,0.9716590292758996,ReSort,music
18x6,0.9968486681624984,ReSort,music
18x7,0.9996928094710552,ReSort,music
18x8,0.9996193895382205,ReSort,music
18x9,0.9990370996960204,ReSort,music
18x10,0.9999998223259259,ReSort,music
18x11,0.9986066618498237,ReSort,music
18x12,0.9996376413927809,ReSort,music
18x13,0.999769111531524,ReSort,music
18x14,0.9996074667727937,ReSort,music
19x10,0.9997930801656166,ReSort,music
19x12,0.9969463151875313,ReSort,music
20x6,0.9925007497423183,ReSort,music
0x8,0.9999489304776864,Internal,spotlight
0x10,0.9998330138861803,Internal,spotlight
0x14,0.9817607497383329,Internal,spotlight
1x6,0.9963250622472686,Internal,spotlight
1x7,0.9997207997418531,Internal,spotlight
1x9,0.9937311612331291,Internal,spotlight
1x10,0.9838443118536222,Internal,spotlight
2x3,0.9964891352048859,Internal,spotlight
2x6,0.9433070355355715,Internal,spotlight
2x7,0.9964643609521636,Internal,spotlight
2x8,0.9999738864420097,Internal,spotlight
2x9,0.9994741896007309,Internal,spotlight
2x10,0.997773080137808,Internal,spotlight
2x11,0.9973174601836972,Internal,spotlight
2x12,0.9997851112037689,Internal,spotlight
2x13,0.999949290536597,Internal,spotlight
2x14,0.9984679021935895,Internal,spotlight
2x15,0.998292624359312,Internal,spotlight
3x4,0.9972558339713351,Internal,spotlight
3x5,0.9976136443762895,Internal,spotlight
3x6,0.9999864742004692,Internal,spotlight
3x7,0.9998564426866994,Internal,spotlight
3x8,0.9984872589479177,Internal,spotlight
3x9,0.9737020145457359,Internal,spotlight
3x10,0.9948592620098434,Internal,spotlight
3x11,0.9999556321885648,Internal,spotlight
3x12,0.9955850131432904,Internal,spotlight
3x13,0.9860885838812559,Internal,spotlight
3x14,0.9987669871601217,Internal,spotlight
3x15,0.9949540478467199,Internal,spotlight
3x17,0.9995629031697058,Internal,spotlight
4x4,0.9920846054712316,Internal,spotlight
4x5,0.9999735467326135,Internal,spotlight
4x6,0.9985674109912364,Internal,spotlight
4x7,0.9993177155272912,Internal,spotlight
4x8,0.9954198266279185,Internal,spotlight
4x9,0.9947023251188796,Internal,spotlight
4x10,0.9997433028156628,Internal,spotlight
4x11,0.9894048273823784,Internal,spotlight
4x12,0.996513670246742,Internal,spotlight
4x13,0.9999012885502269,Internal,spotlight
4x14,0.9996738681189419,Internal,spotlight
4x15,0.9996730147546005,Internal,spotlight
4x16,0.9985803056024705,Internal,spotlight
5x2,0.9998643663445109,Internal,spotlight
5x3,0.9977662011572445,Internal,spotlight
5x4,0.9829021831900486,Internal,spotlight
5x5,0.9995277569919956,Internal,spotlight
5x6,0.9544057503230583,Internal,spotlight
5x7,0.9990925305384198,Internal,spotlight
5x8,0.9930596528523118,Internal,spotlight
5x9,0.9983009763846549,Internal,spotlight
5x10,0.9961062485626406,Internal,spotlight
5x11,0.9975212473900501,Internal,spotlight
5x12,0.996128466351331,Internal,spotlight
5x13,0.9980444388504672,Internal,spotlight
5x14,0.9963841965091698,Internal,spotlight
5x15,0.9999995644772247,Internal,spotlight
5x16,0.9981553400347112,Internal,spotlight
5x17,0.996098524385749,Internal,spotlight
6x2,0.9962800964350212,Internal,spotlight
6x3,0.997979345493671,Internal,spotlight
6x4,0.9990871790072557,Internal,spotlight
6x5,0.999155234171949,Internal,spotlight
6x6,0.9509177959525931,Internal,spotlight
6x7,0.9170524962764015,Internal,spotlight
6x8,0.9941143388500854,Internal,spotlight
6x9,0.9992907465266742,Internal,spotlight
6x10,0.999902133892709,Internal,spotlight
6x11,0.9999108887096104,Internal,spotlight
6x12,0.9998071069621894,Internal,spotlight
6x13,0.9955889399047432,Internal,spotlight
6x14,0.9980812241920598,Internal,spotlight
6x15,0.9977383229292974,Internal,spotlight
6x16,0.9997667046251055,Internal,spotlight
6x17,0.9992707474629224,Internal,spotlight
6x18,0.8826239070459677,Internal,spotlight
6x19,0.9976412662608936,Internal,spotlight
7x2,0.9998463476911489,Internal,spotlight
7x3,0.9975681111747579,Internal,spotlight
7x4,0.9559114494523414,Internal,spotlight
7x5,0.9980944264139294,Internal,spotlight
7x6,0.9999586991198655,Internal,spotlight
7x7,0.9915689379754429,Internal,spotlight
7x8,0.9999875314141875,Internal,spotlight
7x9,0.9964365646252262,Internal,spotlight
7x10,0.9967044984264616,Internal,spotlight
7x11,0.9971966801992778,Internal,spotlight
7x12,0.9120154552839748,Internal,spotlight
7x13,0.9972280393319699,Internal,spotlight
7x14,0.998057073799335,Internal,spotlight
7x15,0.9999705237645515,Internal,spotlight
7x16,0.9964481720743054,Internal,spotlight
7x17,0.9998195224286385,Internal,spotlight
7x18,0.9938587282223662,Internal,spotlight
8x0,0.9984706779099097,Internal,spotlight
8x2,0.9996586777801343,Internal,spotlight
8x3,0.9789182281765375,Internal,spotlight
8x4,0.9997360540986923,Internal,spotlight
8x5,0.9973780420664978,Internal,spotlight
8x6,0.9999349069808896,Internal,spotlight
8x7,0.9989992782572052,Internal,spotlight
8x8,0.9959445006213045,Internal,spotlight
8x9,0.9948455187781657,Internal,spotlight
8x10,0.9904570212149084,Internal,spotlight
8x11,0.9999728730677127,Internal,spotlight
8x12,0.9985865226665839,Internal,spotlight
8x13,0.9984748514926379,Internal,spotlight
8x14,0.9944782514365703,Internal,spotlight
8x15,0.9998003925349845,Internal,spotlight
8x16,0.993226436252964,Internal,spotlight
8x17,0.9982637754301811,Internal,spotlight
8x18,0.9999495525152104,Internal,spotlight
9x2,0.9925528203608636,Internal,spotlight
9x3,0.997808077474357,Internal,spotlight
9x4,0.9920177110322439,Internal,spotlight
9x5,0.9998305224160718,Internal,spotlight
9x6,0.9996523509696099,Internal,spotlight
9x7,0.9999925842130553,Internal,spotlight
9x8,0.995253669996784,Internal,spotlight
9x9,0.9974454172930272,Internal,spotlight
9x10,0.9943344488595073,Internal,spotlight
9x11,0.9973262935479821,Internal,spotlight
9x12,0.9885672309620366,Internal,spotlight
9x13,0.9996287601921144,Internal,spotlight
9x14,0.9999551602575043,Internal,spotlight
9x15,0.9996972713951818,Internal,spotlight
9x16,0.7805330380906735,Internal,spotlight
9x17,0.9993557709759219,Internal,spotlight
9x18,0.9999709779887928,Internal,spotlight
10x1,0.995242763239213,Internal,spotlight
10x2,0.9998840641100869,Internal,spotlight
10x3,0.9968979674777343,Internal,spotlight
10x4,0.9999779249837675,Internal,spotlight
10x5,0.9968044131253242,Internal,spotlight
10x6,0.9904676420187057,Internal,spotlight
10x7,0.9907659032240869,Internal,spotlight
10x8,0.9982723100026945,Internal,spotlight
10x9,0.9981379895803696,Internal,spotlight
10x10,0.9996938896105119,Internal,spotlight
10x11,0.999898963660085,Internal,spotlight
10x12,0.9984659839590085,Internal,spotlight
10x13,0.9985797852813101,Internal,spotlight
10x14,0.9998430333233025,Internal,spotlight
10x15,0.9982060328080344,Internal,spotlight
10x16,0.9989520718944584,Internal,spotlight
10x17,0.9992169798880051,Internal,spotlight
10x18,0.9999999968040078,Internal,spotlight
10x19,0.9998623390478625,Internal,spotlight
11x2,0.9999132747457431,Internal,spotlight
11x3,0.997222043039077,Internal,spotlight
11x4,0.9996009836770952,Internal,spotlight
11x5,0.9990958313650085,Internal,spotlight
11x6,0.9993490595176233,Internal,spotlight
11x7,0.9983536982791965,Internal,spotlight
11x8,0.9983020172350285,Internal,spotlight
11x9,0.9953839937518707,Internal,spotlight
11x10,0.9999041846430906,Internal,spotlight
11x11,0.9959716416540835,Internal,spotlight
11x12,0.9928864057915715,Internal,spotlight
11x13,0.9970722072076572,Internal,spotlight
11x14,0.9976767701847521,Internal,spotlight
11x15,0.999707465077906,Internal,spotlight
11x16,0.9991153662639138,Internal,spotlight
11x17,0.9997348414651642,Internal,spotlight
11x18,0.9978783343066475,Internal,spotlight
12x2,0.9960374691556249,Internal,spotlight
12x3,0.999471822351122,Internal,spotlight
12x4,0.9999995114921931,Internal,spotlight
12x5,0.9999641882097781,Internal,spotlight
12x6,0.9630944373573621,Internal,spotlight
12x7,0.9375378804018132,Internal,spotlight
12x8,0.9984217629897292,Internal,spotlight
12x9,0.9999642372755393,Internal,spotlight
12x10,0.9999999657615498,Internal,spotlight
12x11,0.9988150760794098,Internal,spotlight
12x12,0.9881764301072712,Internal,spotlight
12x13,0.9999444062755056,Internal,spotlight
12x14,0.9994894442004962,Internal,spotlight
12x15,0.9972656906186828,Internal,spotlight
12x16,0.9988811850682859,Internal,spotlight
12x17,0.9982192542026271,Internal,spotlight
12x18,0.9991551717505822,Internal,spotlight
13x1,0.9897341772238304,Internal,spotlight
13x2,0.9912966937191339,Internal,spotlight
13x3,0.9999320048330925,Internal,spotlight
13x4,0.9909178088302004,Internal,spotlight
13x5,0.9987689559002391,Internal,spotlight
13x6,0.9895585644572316,Internal,spotlight
13x7,0.9989392063212781,Internal,spotlight
13x8,0.9850165358580254,Internal,spotlight
13x9,0.9995605073544558,Internal,spotlight
13x10,0.9975114269178728,Internal,spotlight
13x11,0.9788656342950446,Internal,spotlight
13x12,0.9915468768990594,Internal,spotlight
13x13,0.9999895983077911,Internal,spotlight
13x14,0.99822499135458,Internal,spotlight
13x15,0.9998776192114933,Internal,spotlight
13x16,0.9943233929810438,Internal,spotlight
13x17,0.9839922261938286,Internal,spotlight
13x18,0.9997396506298872,Internal,spotlight
14x2,0.9968548091634292,Internal,spotlight
14x3,0.9936302677123665,Internal,spotlight
14x4,0.9992762900490729,Internal,spotlight
14x5,0.9995725659096645,Internal,spotlight
14x6,0.9878885820426828,Internal,spotlight
14x7,0.9973781608515087,Internal,spotlight
14x8,0.999183193080268,Internal,spotlight
14x9,0.9984462889115759,Internal,spotlight
14x10,0.99695051387038,Internal,spotlight
14x11,0.9961602831655572,Internal,spotlight
14x12,0.9943702941981339,Internal,spotlight
14x13,0.9994431234378364,Internal,spotlight
14x14,0.9995488713793739,Internal,spotlight
14x15,0.9999172040610965,Internal,spotlight
14x16,0.9999891249933407,Internal,spotlight
14x17,0.9861559949077751,Internal,spotlight
14x18,0.9943522162388874,Internal,spotlight
15x3,0.9949717446172008,Internal,spotlight
15x4,0.9993153800174266,Internal,spotlight
15x5,0.9999958819761899,Internal,spotlight
15x6,0.9998168256401037,Internal,spotlight
15x7,0.9977349868836711,Internal,spotlight
15x8,0.9987422608436721,Internal,spotlight
15x9,0.9983346417177916,Internal,spotlight
15x10,0.9995189583547536,Internal,spotlight
15x11,0.9328124483744603,Internal,spotlight
15x12,0.9912652670414659,Internal,spotlight
15x13,0.9991823361771899,Internal,spotlight
15x14,0.9859987289782367,Internal,spotlight
15x15,0.9999895309425169,Internal,spotlight
15x16,0.9986444661039101,Internal,spotlight
15x17,0.996067260837212,Internal,spotlight
16x4,0.9917572562408161,Internal,spotlight
16x5,0.9999206688435885,Internal,spotlight
16x6,0.9879573981936814,Internal,spotlight
16x7,0.9843845975560376,Internal,spotlight
16x8,0.996551579892307,Internal,spotlight
16x9,0.9995507102576091,Internal,spotlight
16x10,0.9990042971614369,Internal,spotlight
16x11,0.9804119810679226,Internal,spotlight
16x12,0.9975954147051959,Internal,spotlight
16x13,0.9981477206170559,Internal,spotlight
16x14,0.9998452307867649,Internal,spotlight
16x15,0.967219893105436,Internal,spotlight
16x16,0.9929009912474606,Internal,spotlight
17x3,0.9992334021017133,Internal,spotlight
17x5,0.8824744153345777,Internal,spotlight
17x6,0.9988856588056666,Internal,spotlight
17x7,0.9978091650044442,Internal,spotlight
17x8,0.9997413914524991,Internal,spotlight
17x9,0.9970804115812828,Internal,spotlight
17x10,0.999267998509407,Internal,spotlight
17x11,0.9999974695458944,Internal,spotlight
17x12,0.9952039420634508,Internal,spotlight
17x13,0.9978093561777674,Internal,spotlight
17x14,0.9944488063548556,Internal,spotlight
17x15,0.9988963479222648,Internal,spotlight
18x4,0.999237336006472,Internal,spotlight
18x5,0.9638983870630047,Internal,spotlight
18x6,0.9985036875575485,Internal,spotlight
18x7,0.999731674337661,Internal,spotlight
18x8,0.999314034159779,Internal,spotlight
18x9,0.9910896436493256,Internal,spotlight
18x10,0.9987152260247771,Internal,spotlight
18x11,0.9936338258304914,Internal,spotlight
18x12,0.9968290466207304,Internal,spotlight
18x13,0.9983368844563651,Internal,spotlight
18x14,0.9995880705157016,Internal,spotlight
19x10,0.9997178406028197,Internal,spotlight
19x12,0.9976556006014854,Internal,spotlight
20x6,0.9999371181757585,Internal,spotlight
0x8,0.7342954142041063,External,spotlight
0x10,0.9810081043370633,External,spotlight
0x14,0.8013733927087923,External,spotlight
1x6,0.9081457501309059,External,spotlight
1x7,0.7855690963087395,External,spotlight
1x9,0.9316401180910974,External,spotlight
1x10,0.9824033527183917,External,spotlight
2x3,0.6913394477707078,External,spotlight
2x6,0.7518464402745461,External,spotlight
2x7,0.663182442627851,External,spotlight
2x8,0.9499017373282388,External,spotlight
2x9,0.7915752648978438,External,spotlight
2x10,0.896054614697675,External,spotlight
2x11,0.740820555119375,External,spotlight
2x12,0.9138300154038518,External,spotlight
2x13,0.9921235424858341,External,spotlight
2x14,0.8612764306993301,External,spotlight
2x15,0.8994141322190536,External,spotlight
3x4,0.9122525675232656,External,spotlight
3x5,0.8626087697382214,External,spotlight
3x6,0.8825826669706192,External,spotlight
3x7,0.8783193046292788,External,spotlight
3x8,0.8654331676584293,External,spotlight
3x9,0.6052268599855507,External,spotlight
3x10,0.8858908851589551,External,spotlight
3x11,0.8748808912454016,External,spotlight
3x12,0.7970805585918761,External,spotlight
3x13,0.7636194332058066,External,spotlight
3x14,0.6075053929263741,External,spotlight
3x15,0.8624574943028264,External,spotlight
3x17,0.7684848868312186,External,spotlight
4x4,0.7875848021902419,External,spotlight
4x5,0.9320379492030278,External,spotlight
4x6,0.8502242170469585,External,spotlight
4x7,0.8449819169529074,External,spotlight
4x8,0.892662097751147,External,spotlight
4x9,0.685870558430707,External,spotlight
4x10,0.7335682438308972,External,spotlight
4x11,0.8633419195330709,External,spotlight
4x12,0.6695113090303646,External,spotlight
4x13,0.9485600892321798,External,spotlight
4x14,0.7462803878892326,External,spotlight
4x15,0.6110673354077709,External,spotlight
4x16,0.8244145760935918,External,spotlight
5x2,0.5855366364364535,External,spotlight
5x3,0.9409434931773246,External,spotlight
5x4,0.813589976605044,External,spotlight
5x5,0.9723343545048123,External,spotlight
5x6,0.7727328784011935,External,spotlight
5x7,0.9434482468374459,External,spotlight
5x8,0.7661539426253565,External,spotlight
5x9,0.8897065375601286,External,spotlight
5x10,0.9348725134410878,External,spotlight
5x11,0.8360700013403386,External,spotlight
5x12,0.8975357808143701,External,spotlight
5x13,0.8170885978673005,External,spotlight
5x14,0.9401027841848024,External,spotlight
5x15,0.9161562543109297,External,spotlight
5x16,0.965481901622342,External,spotlight
5x17,0.8805485329724774,External,spotlight
6x2,0.8430238692047318,External,spotlight
6x3,0.942328411808403,External,spotlight
6x4,0.8932332959348852,External,spotlight
6x5,0.9149316969966073,External,spotlight
6x6,0.9247739846943535,External,spotlight
6x7,0.9715147195820382,External,spotlight
6x8,0.6571013686543692,External,spotlight
6x9,0.773350382723742,External,spotlight
6x10,0.8574253739155322,External,spotlight
6x11,0.8854577461008855,External,spotlight
6x12,0.9730359195237671,External,spotlight
6x13,0.8253093380086196,External,spotlight
6x14,0.6997134700040197,External,spotlight
6x15,0.8700203109701279,External,spotlight
6x16,0.9459598185424435,External,spotlight
6x17,0.8724694938200617,External,spotlight
6x18,0.58184021441636,External,spotlight
6x19,0.9611666003708452,External,spotlight
7x2,0.8713844300832684,External,spotlight
7x3,0.8938009239167954,External,spotlight
7x4,0.9923779541624682,External,spotlight
7x5,0.975039173543344,External,spotlight
7x6,0.8655577299378758,External,spotlight
7x7,0.6958647340509829,External,spotlight
7x8,0.8009570938009364,External,spotlight
7x9,0.4790283811588272,External,spotlight
7x10,0.8380196632705608,External,spotlight
7x11,0.6305517244936192,External,spotlight
7x12,0.9559337771226458,External,spotlight
7x13,0.8820836461683954,External,spotlight
7x14,0.8980260104990335,External,spotlight
7x15,0.827350864025095,External,spotlight
7x16,0.7091195517965464,External,spotlight
7x17,0.724639127695291,External,spotlight
7x18,0.8586448646464964,External,spotlight
8x0,0.9721083964675145,External,spotlight
8x2,0.8595386116836772,External,spotlight
8x3,0.6691512261857904,External,spotlight
8x4,0.782619382405769,External,spotlight
8x5,0.8116348139952189,External,spotlight
8x6,0.9502194213706415,External,spotlight
8x7,0.8242048057360514,External,spotlight
8x8,0.8766619557571147,External,spotlight
8x9,0.6278682912503909,External,spotlight
8x10,0.7764964291647941,External,spotlight
8x11,0.9168356821347606,External,spotlight
8x12,0.8108673009370364,External,spotlight
8x13,0.9587066206447591,External,spotlight
8x14,0.932838070406788,External,spotlight
8x15,0.8427741672097062,External,spotlight
8x16,0.9992205349145916,External,spotlight
8x17,0.9534823575057547,External,spotlight
8x18,0.7319773954267947,External,spotlight
9x2,0.909662632791489,External,spotlight
9x3,0.5740676456840976,External,spotlight
9x4,0.6991810739803784,External,spotlight
9x5,0.9106409765625614,External,spotlight
9x6,0.9955753498748077,External,spotlight
9x7,0.8232779881454126,External,spotlight
9x8,0.8880684031237112,External,spotlight
9x9,0.9004795217366797,External,spotlight
9x10,0.9191088109732846,External,spotlight
9x11,0.7670797889141928,External,spotlight
9x12,0.8819868365551335,External,spotlight
9x13,0.9549422315189908,External,spotlight
9x14,0.7220979674958325,External,spotlight
9x15,0.856541385621114,External,spotlight
9x16,0.12449338104351598,External,spotlight
9x17,0.9121580938368623,External,spotlight
9x18,0.8440149887352766,External,spotlight
10x1,0.6242832219344827,External,spotlight
10x2,0.7750560563133566,External,spotlight
10x3,0.78744741122758,External,spotlight
10x4,0.9519496378522838,External,spotlight
10x5,0.9125420416120633,External,spotlight
10x6,0.8101116753055901,External,spotlight
10x7,0.9259118055377354,External,spotlight
10x8,0.6850788568580122,External,spotlight
10x9,0.9179052681559211,External,spotlight
10x10,0.9808198609143963,External,spotlight
10x11,0.8252076202038747,External,spotlight
10x12,0.9766674406631508,External,spotlight
10x13,0.8701635238273597,External,spotlight
10x14,0.8568051414205089,External,spotlight
10x15,0.7401606151612876,External,spotlight
10x16,0.936592164816825,External,spotlight
10x17,0.8754915009581862,External,spotlight
10x18,0.7975328191478452,External,spotlight
10x19,0.8240515481160584,External,spotlight
11x2,0.47678286865030983,External,spotlight
11x3,0.5697841153936258,External,spotlight
11x4,0.8819865178813867,External,spotlight
11x5,0.9399882697910626,External,spotlight
11x6,0.9160528599789368,External,spotlight
11x7,0.49277816240374733,External,spotlight
11x8,0.8118629063254215,External,spotlight
11x9,0.8326118263895068,External,spotlight
11x10,0.884853909836868,External,spotlight
11x11,0.8907646439227568,External,spotlight
11x12,0.8709778405185766,External,spotlight
11x13,0.927838806382945,External,spotlight
11x14,0.7309438563157339,External,spotlight
11x15,0.9072256656546281,External,spotlight
11x16,0.8592246811511759,External,spotlight
11x17,0.8516154681398165,External,spotlight
11x18,0.7661050064887414,External,spotlight
12x2,0.9312007615809741,External,spotlight
12x3,0.9314410797324806,External,spotlight
12x4,0.9219956585903755,External,spotlight
12x5,0.6998971319743225,External,spotlight
12x6,0.7488596010198302,External,spotlight
12x7,0.823494606321296,External,spotlight
12x8,0.4856997765650612,External,spotlight
12x9,0.9698621184321721,External,spotlight
12x10,0.8945898444616596,External,spotlight
12x11,0.5644464399861098,External,spotlight
12x12,0.8851314021839215,External,spotlight
12x13,0.9587199216065501,External,spotlight
12x14,0.8971934800782384,External,spotlight
12x15,0.9681681900041228,External,spotlight
12x16,0.9591370732080584,External,spotlight
12x17,0.7301608322897265,External,spotlight
12x18,0.8669813158859342,External,spotlight
13x1,0.7925204910310154,External,spotlight
13x2,0.6717028685945643,External,spotlight
13x3,0.8550341093436064,External,spotlight
13x4,0.6872794362547267,External,spotlight
13x5,0.9210276805473354,External,spotlight
13x6,0.8709922738478597,External,spotlight
13x7,0.9219347023999007,External,spotlight
13x8,0.8524456108921279,External,spotlight
13x9,0.8269162849193872,External,spotlight
13x10,0.8814275350691144,External,spotlight
13x11,0.7799066994021142,External,spotlight
13x12,0.8845103499848679,External,spotlight
13x13,0.9363480520272958,External,spotlight
13x14,0.8975169546665549,External,spotlight
13x15,0.46225001422056744,External,spotlight
13x16,0.6459278213746229,External,spotlight
13x17,0.8724181865864207,External,spotlight
13x18,0.701012189526373,External,spotlight
14x2,0.80381808716155,External,spotlight
14x3,0.8486664890303488,External,spotlight
14x4,0.526851755622236,External,spotlight
14x5,0.888519801710669,External,spotlight
14x6,0.8282685943066741,External,spotlight
14x7,0.8696319998261527,External,spotlight
14x8,0.7892288629815338,External,spotlight
14x9,0.9428829453413761,External,spotlight
14x10,0.8486890307667325,External,spotlight
14x11,0.8993747352307775,External,spotlight
14x12,0.733172216045438,External,spotlight
14x13,0.6549500662756547,External,spotlight
14x14,0.6780706646687737,External,spotlight
14x15,0.8281284907630051,External,spotlight
14x16,0.8729842147251383,External,spotlight
14x17,0.7116746242178955,External,spotlight
14x18,0.7857024566972302,External,spotlight
15x3,0.612316039601325,External,spotlight
15x4,0.5355225686374765,External,spotlight
15x5,0.9405101698068958,External,spotlight
15x6,0.8260310397418613,External,spotlight
15x7,0.5839776845562865,External,spotlight
15x8,0.809956619263723,External,spotlight
15x9,0.8276073734178121,External,spotlight
15x10,0.8037200518616193,External,spotlight
15x11,0.8222590559334141,External,spotlight
15x12,0.8284765957042372,External,spotlight
15x13,0.8001559838398093,External,spotlight
15x14,0.8314504530596378,External,spotlight
15x15,0.9781623091047222,External,spotlight
15x16,0.8379919390714687,External,spotlight
15x17,0.8243949266137911,External,spotlight
16x4,0.831828422769564,External,spotlight
16x5,0.8386914956811531,External,spotlight
16x6,0.842493470519083,External,spotlight
16x7,0.8635122981620982,External,spotlight
16x8,0.80569343473581,External,spotlight
16x9,0.7530728291204383,External,spotlight
16x10,0.6054425591366737,External,spotlight
16x11,0.9390457549547594,External,spotlight
16x12,0.6433359503599727,External,spotlight
16x13,0.8188625839916372,External,spotlight
16x14,0.9074778042642766,External,spotlight
16x15,0.844655000373883,External,spotlight
16x16,0.9727403346096131,External,spotlight
17x3,0.9331003574054764,External,spotlight
17x5,0.13563221125910468,External,spotlight
17x6,0.9339210538439653,External,spotlight
17x7,0.8746652223516169,External,spotlight
17x8,0.9550724784197391,External,spotlight
17x9,0.8485542508638303,External,spotlight
17x10,0.6724449261207998,External,spotlight
17x11,0.8496453747901531,External,spotlight
17x12,0.7327363203207407,External,spotlight
17x13,0.8205505249818661,External,spotlight
17x14,0.9139082150660613,External,spotlight
17x15,0.5957051194604754,External,spotlight
18x4,0.9117647985955769,External,spotlight
18x5,0.49719370144312425,External,spotlight
18x6,0.9608706491650574,External,spotlight
18x7,0.9632360301044056,External,spotlight
18x8,0.7846415488085277,External,spotlight
18x9,0.7489506642367051,External,spotlight
18x10,0.824083341294034,External,spotlight
18x11,0.9091388152758912,External,spotlight
18x12,0.7714125218910876,External,spotlight
18x13,0.8717666756892187,External,spotlight
18x14,0.8875841195460998,External,spotlight
19x10,0.8968286428164347,External,spotlight
19x12,0.739591235068075,External,spotlight
20x6,0.8211982057763008,External,spotlight
0x8,0.9997276526723854,ReSort,spotlight
0x10,0.9998661598558585,ReSort,spotlight
0x14,0.9827912747980139,ReSort,spotlight
1x6,0.9959415881175334,ReSort,spotlight
1x7,0.9999063318657595,ReSort,spotlight
1x9,0.9901866787786535,ReSort,spotlight
1x10,0.98595292132249,ReSort,spotlight
2x3,0.998275807832158,ReSort,spotlight
2x6,0.957254890201692,ReSort,spotlight
2x7,0.9989956408594727,ReSort,spotlight
2x8,0.9991315617454579,ReSort,spotlight
2x9,0.9978698873346294,ReSort,spotlight
2x10,0.9981261330975508,ReSort,spotlight
2x11,0.9951638573259041,ReSort,spotlight
2x12,0.9997078324613891,ReSort,spotlight
2x13,0.9999984172593606,ReSort,spotlight
2x14,0.9989079743681754,ReSort,spotlight
2x15,0.9991076888908231,ReSort,spotlight
3x4,0.9908931358583424,ReSort,spotlight
3x5,0.9964227350102574,ReSort,spotlight
3x6,0.999918304206328,ReSort,spotlight
3x7,0.9999849271672473,ReSort,spotlight
3x8,0.9981537009888719,ReSort,spotlight
3x9,0.9621175292791416,ReSort,spotlight
3x10,0.9959506158316608,ReSort,spotlight
3x11,0.9994517838585386,ReSort,spotlight
3x12,0.9940617196392432,ReSort,spotlight
3x13,0.9882236472513806,ReSort,spotlight
3x14,0.9977043350335847,ReSort,spotlight
3x15,0.9970867007018567,ReSort,spotlight
3x17,0.9996873457400962,ReSort,spotlight
4x4,0.9955350211598408,ReSort,spotlight
4x5,0.9998090744791088,ReSort,spotlight
4x6,0.9971881234060996,ReSort,spotlight
4x7,0.9993365460901975,ReSort,spotlight
4x8,0.9966792158358827,ReSort,spotlight
4x9,0.9947405158368074,ReSort,spotlight
