,r,reference,method
36x21,0.8671880168042372,External,spotlight
36x22,0.906441774839907,External,spotlight
36x23,0.8708319395462208,External,spotlight
36x24,0.7695137834916105,External,spotlight
36x25,0.8580270197618667,External,spotlight
36x26,0.8357848968477031,External,spotlight
36x27,0.8604769620008355,External,spotlight
36x28,0.8203935721982316,External,spotlight
36x29,0.8621536318267387,External,spotlight
36x30,0.8997563800520921,External,spotlight
36x31,0.9709670120285465,External,spotlight
36x32,0.885787139372227,External,spotlight
36x33,0.9102825639635108,External,spotlight
36x34,0.8437347345348349,External,spotlight
36x35,0.8956355382397316,External,spotlight
36x36,0.8895780937671588,External,spotlight
36x37,0.9091216913474439,External,spotlight
36x38,0.9130157278819309,External,spotlight
36x39,0.7379626728199282,External,spotlight
36x40,0.9580158737545276,External,spotlight
36x41,0.9051948265666209,External,spotlight
36x42,0.9061734004060064,External,spotlight
36x43,0.9994453462634889,External,spotlight
36x44,0.8892011618001638,External,spotlight
36x45,-0.034533899575654864,External,spotlight
36x46,0.9980316213345091,External,spotlight
36x47,0.9922107853730896,External,spotlight
36x48,0.874222686535735,External,spotlight
36x49,0.9806292965841928,External,spotlight
37x0,0.5027594344772991,External,spotlight
37x1,,External,spotlight
37x2,0.8046293370714686,External,spotlight
37x3,0.9094362108441767,External,spotlight
37x4,0.9767933548332357,External,spotlight
37x5,-0.9184553030566645,External,spotlight
37x6,0.8877569708998493,External,spotlight
37x7,0.581176374072352,External,spotlight
37x8,0.996301687926968,External,spotlight
37x9,0.44096137508198807,External,spotlight
37x10,-0.424631746731574,External,spotlight
37x11,0.9225794834305362,External,spotlight
37x12,0.8767420886193557,External,spotlight
37x13,0.9941253305658005,External,spotlight
37x14,0.7567445565854695,External,spotlight
37x15,0.678268433830542,External,spotlight
37x16,0.9801813876903533,External,spotlight
37x17,0.8549309310108103,External,spotlight
37x18,0.9351180523071827,External,spotlight
37x19,0.7772242742054596,External,spotlight
37x20,0.8067396603437593,External,spotlight
37x21,0.9600930935338523,External,spotlight
37x22,0.8132866826327837,External,spotlight
37x23,0.9064223822253568,External,spotlight
37x24,0.8780818445320955,External,spotlight
37x25,0.8709268134675197,External,spotlight
37x26,0.9236719542277696,External,spotlight
37x27,0.8866964974683,External,spotlight
37x28,0.9363193712491141,External,spotlight
37x29,0.8802442901686076,External,spotlight
37x30,0.8814197584108111,External,spotlight
37x31,0.9519428636176852,External,spotlight
37x32,0.9038769808503267,External,spotlight
37x33,0.8520037929224371,External,spotlight
37x34,0.8110004889515906,External,spotlight
37x35,0.9012976465671872,External,spotlight
37x36,0.8710078219154369,External,spotlight
37x37,0.9372282864426461,External,spotlight
37x38,0.9674947085215877,External,spotlight
37x39,0.9692051680206835,External,spotlight
37x40,0.7981269240402888,External,spotlight
37x41,0.8973040435270634,External,spotlight
37x42,0.8873136274830806,External,spotlight
37x43,0.9316112446997427,External,spotlight
37x44,0.8380940932329765,External,spotlight
37x45,0.8513353587561998,External,spotlight
37x46,0.9780148938806209,External,spotlight
37x47,0.9919221204243005,External,spotlight
37x48,0.95718533174041,External,spotlight
37x49,0.7662740546290568,External,spotlight
38x0,,External,spotlight
38x1,-0.09263028867924095,External,spotlight
38x2,-0.93195161879988,External,spotlight
38x3,0.5671422632303851,External,spotlight
38x4,,External,spotlight
38x5,-0.40931420608669317,External,spotlight
38x6,-0.2241955133105637,External,spotlight
38x7,0.9961653894358676,External,spotlight
38x8,0.1182694494886308,External,spotlight
38x9,0.9871896769663796,External,spotlight
38x10,-0.554206818009433,External,spotlight
38x11,0.9432717269322166,External,spotlight
38x12,0.9987765342813054,External,spotlight
38x13,0.9998996880060171,External,spotlight
38x14,0.989919259661673,External,spotlight
38x15,0.9876442991119104,External,spotlight
38x16,0.9701560848284718,External,spotlight
38x17,0.9273327888158284,External,spotlight
38x18,0.8847798774392153,External,spotlight
38x19,0.9474413556675912,External,spotlight
38x20,0.7844700624548846,External,spotlight
38x21,0.9478266332424954,External,spotlight
38x22,0.9030234889739648,External,spotlight
38x23,0.9280152430518127,External,spotlight
38x24,0.8691549608513208,External,spotlight
38x25,0.7017608548482087,External,spotlight
38x26,0.9661919389477117,External,spotlight
38x27,0.9544822427038012,External,spotlight
38x28,0.9090247299806662,External,spotlight
38x29,0.9194019423337008,External,spotlight
38x30,0.9004892012690964,External,spotlight
38x31,0.8443694932814212,External,spotlight
38x32,0.8654629641335649,External,spotlight
38x33,0.8650607185297361,External,spotlight
38x34,0.9135248103051703,External,spotlight
38x35,0.8749306633374647,External,spotlight
38x36,0.8970258563676875,External,spotlight
38x37,0.9164537977595187,External,spotlight
38x38,0.8922942178932425,External,spotlight
38x39,0.9552257605382506,External,spotlight
38x40,0.9033360580516554,External,spotlight
38x41,0.9514293703210821,External,spotlight
38x42,0.8792986645243213,External,spotlight
38x43,0.9220153820002948,External,spotlight
38x44,0.992130973457183,External,spotlight
38x45,0.984982443296318,External,spotlight
38x46,0.9673296540211549,External,spotlight
38x47,0.9306684241936573,External,spotlight
38x48,0.7872328043657196,External,spotlight
38x49,0.8928772217485952,External,spotlight
39x0,0.9984996196880633,External,spotlight
39x1,0.9096642951089798,External,spotlight
39x2,0.9764312603462373,External,spotlight
39x3,0.8706821516922187,External,spotlight
39x4,0.9946362444105137,External,spotlight
39x5,0.5121250956059424,External,spotlight
39x6,0.5068253748780911,External,spotlight
39x7,-0.99579793249995,External,spotlight
39x8,0.9977093429724702,External,spotlight
39x9,0.9557917335752938,External,spotlight
39x10,0.8946379560498522,External,spotlight
39x11,0.7299556722475555,External,spotlight
39x12,0.9895134893375352,External,spotlight
39x13,0.8931770885709324,External,spotlight
39x14,0.9624692654651332,External,spotlight
39x15,0.877557571482752,External,spotlight
39x16,0.9066229534312782,External,spotlight
39x17,0.9971187736150983,External,spotlight
39x18,0.8879805436892205,External,spotlight
39x19,0.9144231115436277,External,spotlight
39x20,0.832057507308108,External,spotlight
39x21,0.9488789137339961,External,spotlight
39x22,0.9508938537726959,External,spotlight
39x23,0.91693928260948,External,spotlight
39x24,0.9496379436171388,External,spotlight
39x25,0.892518118483788,External,spotlight
39x26,0.8479427377528976,External,spotlight
39x27,0.7758348302903426,External,spotlight
39x28,0.9449837248870627,External,spotlight
39x29,0.9107701251186308,External,spotlight
39x30,0.9284212710268106,External,spotlight
39x31,0.9579936472695598,External,spotlight
39x32,0.8961256230423618,External,spotlight
39x33,0.93083783605866,External,spotlight
39x34,0.9630171690574736,External,spotlight
39x35,0.927696749354428,External,spotlight
39x36,0.9492335594415013,External,spotlight
39x37,0.7847927202527694,External,spotlight
39x38,0.9457474920657892,External,spotlight
39x39,0.9425992614863872,External,spotlight
39x40,0.8665391205764738,External,spotlight
39x41,0.8818733069856886,External,spotlight
39x42,0.836293253811542,External,spotlight
39x43,0.9740055980776493,External,spotlight
39x44,0.8700499687045973,External,spotlight
39x45,0.9074496548982931,External,spotlight
39x46,0.994918133454431,External,spotlight
39x47,0.9987879339917156,External,spotlight
39x48,0.9989356592743033,External,spotlight
39x49,0.3450829464705566,External,spotlight
40x0,,External,spotlight
40x1,0.9081790422296135,External,spotlight
40x2,0.9832489931312878,External,spotlight
40x3,0.9010655454573805,External,spotlight
40x4,0.793153299391508,External,spotlight
40x5,0.006348408066014999,External,spotlight
40x6,0.6640390771159977,External,spotlight
40x7,0.9482168231942312,External,spotlight
40x8,0.9329805141033627,External,spotlight
40x9,0.9885644653253366,External,spotlight
40x10,-0.42706719679296296,External,spotlight
40x11,0.9655384277875018,External,spotlight
40x12,0.8155673649442482,External,spotlight
40x13,0.9637274168214386,External,spotlight
40x14,0.9407114709705254,External,spotlight
40x15,0.9355559384899139,External,spotlight
40x16,0.9243588490840293,External,spotlight
40x17,0.8596408599595108,External,spotlight
40x18,0.7287787539350769,External,spotlight
40x19,0.8980010927575082,External,spotlight
40x20,0.9080820913069715,External,spotlight
40x21,0.9136050818794691,External,spotlight
40x22,0.8756434454233896,External,spotlight
40x23,0.922690426561142,External,spotlight
40x24,0.958961390521667,External,spotlight
40x25,0.9207790364653428,External,spotlight
40x26,0.9396213929108521,External,spotlight
40x27,0.9059937086352066,External,spotlight
40x28,0.919787977266518,External,spotlight
40x29,0.7950205315713615,External,spotlight
40x30,0.7093573434269225,External,spotlight
40x31,0.888599796852868,External,spotlight
40x32,0.9071883260860871,External,spotlight
40x33,0.7844290499012302,External,spotlight
40x34,0.961623878612254,External,spotlight
40x35,0.9573095745969158,External,spotlight
40x36,0.8955758269325294,External,spotlight
40x37,0.9087061997099771,External,spotlight
40x38,0.9377060448004741,External,spotlight
40x39,0.7284943116777663,External,spotlight
40x40,0.9089772338922758,External,spotlight
40x41,0.9203282187509618,External,spotlight
40x42,0.8101245215691159,External,spotlight
40x43,0.9169480836917426,External,spotlight
40x44,0.9998809390716172,External,spotlight
40x45,0.934110534483255,External,spotlight
40x46,0.9159751575340127,External,spotlight
40x47,0.9471732055029507,External,spotlight
40x48,0.9872929948679565,External,spotlight
40x49,0.9994758561230984,External,spotlight
41x0,0.6920218539667524,External,spotlight
41x1,0.35701065691451167,External,spotlight
41x2,0.09197983329398704,External,spotlight
41x3,-0.10660745414566429,External,spotlight
41x4,0.8823435723796857,External,spotlight
41x5,0.746882715044981,External,spotlight
41x6,0.7709281582280596,External,spotlight
41x7,-0.7484126742167138,External,spotlight
41x8,-0.20672920486026697,External,spotlight
41x9,0.3178470606188274,External,spotlight
41x10,0.9415478090793298,External,spotlight
41x11,0.730124174654164,External,spotlight
41x12,0.845915922649946,External,spotlight
41x13,0.8683874238439586,External,spotlight
41x14,0.9972246838099879,External,spotlight
41x15,0.9791597696646894,External,spotlight
41x16,0.9986838974672376,External,spotlight
41x17,0.9130627632759629,External,spotlight
41x18,0.925059740604461,External,spotlight
41x19,0.9126937922772669,External,spotlight
41x20,0.757203292181137,External,spotlight
41x21,0.80795377854122,External,spotlight
41x22,0.9587652702787519,External,spotlight
41x23,0.941345712070043,External,spotlight
41x24,0.9017478697231643,External,spotlight
41x25,0.8927856023630685,External,spotlight
41x26,0.9565460808729885,External,spotlight
41x27,0.8683576661987585,External,spotlight
41x28,0.9598965557895914,External,spotlight
41x29,0.8889284726799587,External,spotlight
41x30,0.9289362555638847,External,spotlight
41x31,0.9714699449570412,External,spotlight
41x32,0.9380072196503628,External,spotlight
41x33,0.8405479379652702,External,spotlight
41x34,0.9351003225024963,External,spotlight
41x35,0.8570010646316064,External,spotlight
41x36,0.9424573170109025,External,spotlight
41x37,0.8997375475085649,External,spotlight
41x38,0.8522478332400041,External,spotlight
41x39,0.8999551642667003,External,spotlight
41x40,0.9664774184648695,External,spotlight
41x41,0.8713781041725178,External,spotlight
41x42,0.9240699315575056,External,spotlight
41x43,0.9143809736582105,External,spotlight
41x44,0.9972373509091728,External,spotlight
41x45,0.999022670919427,External,spotlight
41x46,0.8501473163618339,External,spotlight
41x47,0.985828043013872,External,spotlight
41x48,0.867407383967095,External,spotlight
41x49,0.9980437743408271,External,spotlight
42x0,,External,spotlight
42x1,0.48941475849949073,External,spotlight
42x2,0.8719459218680428,External,spotlight
42x3,-0.9992812990532546,External,spotlight
42x4,0.9550541737327443,External,spotlight
42x5,0.3147475214174256,External,spotlight
42x6,0.5887171328308687,External,spotlight
42x7,-0.2289532922119684,External,spotlight
42x8,0.9998916179980185,External,spotlight
42x9,0.28317098745524305,External,spotlight
42x10,0.8888223269588902,External,spotlight
42x11,0.938721786072592,External,spotlight
42x12,0.8553311533911753,External,spotlight
42x13,0.32925432344011873,External,spotlight
42x14,0.9992544283650299,External,spotlight
42x15,0.9509590854937513,External,spotlight
42x16,0.9999015377295113,External,spotlight
42x17,0.7640309002398614,External,spotlight
42x18,0.7279710108831432,External,spotlight
42x19,0.8779440186196212,External,spotlight
42x20,0.8775027950690805,External,spotlight
42x21,0.9115341444941722,External,spotlight
42x22,0.9026158690779781,External,spotlight
42x23,0.8122447317549386,External,spotlight
42x24,0.9340462602537427,External,spotlight
42x25,0.6941525278172069,External,spotlight
42x26,0.8992004421273816,External,spotlight
42x27,0.8166669032951899,External,spotlight
42x28,0.9235169081400546,External,spotlight
42x29,0.9371804656262639,External,spotlight
42x30,0.938139079299626,External,spotlight
42x31,0.8809677540801018,External,spotlight
42x32,0.8243910141057158,External,spotlight
42x33,0.8660607839597604,External,spotlight
42x34,0.8238596793442059,External,spotlight
42x35,0.9041107646906087,External,spotlight
42x36,0.809946005547739,External,spotlight
42x37,0.788689059503388,External,spotlight
42x38,0.8808158233531909,External,spotlight
42x39,0.9338899450743401,External,spotlight
42x40,0.912935359158678,External,spotlight
42x41,0.9409563684127186,External,spotlight
42x42,0.837489596686084,External,spotlight
42x43,0.948035128925909,External,spotlight
42x44,0.99688399342952,External,spotlight
42x45,0.8522723865406919,External,spotlight
42x46,0.9753454481199533,External,spotlight
42x47,0.9739563792161726,External,spotlight
42x48,0.9562146743178724,External,spotlight
42x49,0.19335057311463505,External,spotlight
43x0,0.8978672393232956,External,spotlight
43x1,0.6813336362145085,External,spotlight
43x2,0.4467000004373286,External,spotlight
43x3,0.8510656454074716,External,spotlight
43x4,0.8083493176241561,External,spotlight
43x5,0.9508284626029155,External,spotlight
43x6,0.6806724069385843,External,spotlight
43x7,0.9785575779128692,External,spotlight
43x8,0.983770035961484,External,spotlight
43x9,0.976207311066499,External,spotlight
43x10,0.38611357363859933,External,spotlight
43x11,0.9225945635753892,External,spotlight
43x12,0.35431631389644636,External,spotlight
43x13,0.9306632944707798,External,spotlight
43x14,0.9996034691513246,External,spotlight
43x15,0.8601503284257341,External,spotlight
43x16,0.9596051790717798,External,spotlight
43x17,0.9080459931388883,External,spotlight
43x18,0.8226181178429481,External,spotlight
43x19,0.8904185396360094,External,spotlight
43x20,0.8914527135296838,External,spotlight
43x21,0.9447067684950337,External,spotlight
43x22,0.7383426534588429,External,spotlight
43x23,0.793714265472971,External,spotlight
43x24,0.9290910557144497,External,spotlight
43x25,0.9567604173030226,External,spotlight
43x26,0.9501225832464778,External,spotlight
43x27,0.7373017656025722,External,spotlight
43x28,0.9325554483681933,External,spotlight
43x29,0.9633591766926243,External,spotlight
43x30,0.9376238418713894,External,spotlight
43x31,0.8999791658880052,External,spotlight
43x32,0.8997117376188991,External,spotlight
43x33,0.9435624382281004,External,spotlight
43x34,0.918233815801751,External,spotlight
43x35,0.8453167232215144,External,spotlight
43x36,0.8564492558741134,External,spotlight
43x37,0.846556277928028,External,spotlight
43x38,0.9412588370097222,External,spotlight
43x39,0.8731848087296252,External,spotlight
43x40,0.9373034779681053,External,spotlight
43x41,0.9324396485383688,External,spotlight
43x42,0.8977667162578931,External,spotlight
43x43,0.8901311701883865,External,spotlight
43x44,0.9198017311124395,External,spotlight
43x45,0.998423575378113,External,spotlight
43x46,0.9090940742362352,External,spotlight
43x47,0.9770130123609837,External,spotlight
43x48,0.9887320305552831,External,spotlight
43x49,0.9928330799288432,External,spotlight
44x0,0.9595198507532734,External,spotlight
44x1,0.9319456117388435,External,spotlight
44x2,0.9846759067978514,External,spotlight
44x3,0.2749066540644656,External,spotlight
44x4,0.2896787331472528,External,spotlight
44x5,0.3430803119935515,External,spotlight
44x6,0.9480149053413748,External,spotlight
44x7,0.9199963334781507,External,spotlight
44x8,0.9755253497528806,External,spotlight
44x9,0.6665045505002118,External,spotlight
44x10,0.9979551018531418,External,spotlight
44x11,0.10333672280756562,External,spotlight
44x12,0.96028697662304,External,spotlight
44x13,0.8832080382659088,External,spotlight
44x14,0.9929108758574668,External,spotlight
44x15,0.9053756028762306,External,spotlight
44x16,0.8787283202835631,External,spotlight
44x17,0.9638456307410999,External,spotlight
44x18,0.8954645050586489,External,spotlight
44x19,0.8693063097992615,External,spotlight
44x20,0.9488128589065579,External,spotlight
44x21,0.8540498387710354,External,spotlight
44x22,0.8869813649830263,External,spotlight
44x23,0.9122244772735332,External,spotlight
44x24,0.9363230602777923,External,spotlight
44x25,0.9194850462597441,External,spotlight
44x26,0.8571987791051818,External,spotlight
44x27,0.9162422368152705,External,spotlight
44x28,0.8881485686850948,External,spotlight
44x29,0.8849730010024558,External,spotlight
44x30,0.9238930044393081,External,spotlight
44x31,0.9109463962371362,External,spotlight
44x32,0.953153575307876,External,spotlight
44x33,0.8853799063493475,External,spotlight
44x34,0.8962839662024445,External,spotlight
44x35,0.9501763619418749,External,spotlight
44x36,0.94598895751853,External,spotlight
44x37,0.8436312711401,External,spotlight
44x38,0.9746560380730868,External,spotlight
44x39,0.9368726966478083,External,spotlight
44x40,0.8844332533209485,External,spotlight
44x41,0.958736711854524,External,spotlight
44x42,0.9731111506077009,External,spotlight
44x43,0.9746294149494271,External,spotlight
44x44,0.9303473440891884,External,spotlight
44x45,0.8339017934947863,External,spotlight
44x46,0.9324418512943395,External,spotlight
44x47,0.991639533144527,External,spotlight
44x48,0.9514821386193524,External,spotlight
44x49,0.9843793530436571,External,spotlight
45x0,0.6589032086047818,External,spotlight
45x1,-0.23241578281248731,External,spotlight
45x2,0.9155711574969928,External,spotlight
45x3,0.6823598968479476,External,spotlight
45x4,0.43139982155844414,External,spotlight
45x5,0.8108183344761917,External,spotlight
45x6,-0.6895848005193974,External,spotlight
45x7,0.9617749806450571,External,spotlight
45x8,0.8534701779592908,External,spotlight
45x9,0.9869286579445977,External,spotlight
45x10,0.9979528037358715,External,spotlight
45x11,0.6957123591902239,External,spotlight
45x12,0.9069900340057948,External,spotlight
45x13,0.4515049250720097,External,spotlight
45x14,0.99999735142612,External,spotlight
45x15,0.9443775348409902,External,spotlight
45x16,0.9824314086031655,External,spotlight
45x17,0.9200450814428167,External,spotlight
45x18,0.8672436375499684,External,spotlight
45x19,0.9601386171801316,External,spotlight
45x20,0.8502431968775728,External,spotlight
45x21,0.9939822249332642,External,spotlight
45x22,0.8711936644819085,External,spotlight
45x23,0.9144062267713726,External,spotlight
45x24,0.9361911068299333,External,spotlight
45x25,0.9054761650242389,External,spotlight
45x26,0.9075793433757109,External,spotlight
45x27,0.9320549525973862,External,spotlight
45x28,0.8589864439870177,External,spotlight
45x29,0.9105283701717073,External,spotlight
45x30,0.8931940218658987,External,spotlight
45x31,0.9488510101363296,External,spotlight
45x32,0.9214962096509236,External,spotlight
45x33,0.8304789923994802,External,spotlight
45x34,0.8593373333783756,External,spotlight
45x35,0.9166868385004288,External,spotlight
45x36,0.9244310873203467,External,spotlight
45x37,0.8907168614427413,External,spotlight
45x38,0.9178642222168235,External,spotlight
45x39,0.8027317744606515,External,spotlight
45x40,0.9707712503450248,External,spotlight
45x41,0.8991503933218381,External,spotlight
45x42,0.8765835727376656,External,spotlight
45x43,0.9608460540135817,External,spotlight
45x44,0.9392430266613914,External,spotlight
45x45,0.8949001469302329,External,spotlight
45x46,0.9992962586008713,External,spotlight
45x47,0.9972550375542873,External,spotlight
45x48,0.9964385089734785,External,spotlight
45x49,0.9999337726016461,External,spotlight
46x0,0.2713397849539949,External,spotlight
46x1,0.6092583341274276,External,spotlight
46x2,0.857619343817619,External,spotlight
46x3,0.8950522770152547,External,spotlight
46x4,0.9923988348553641,External,spotlight
46x5,0.9610562452482186,External,spotlight
46x6,0.49036084497261984,External,spotlight
46x7,0.5006934677764284,External,spotlight
46x8,0.26918642961188355,External,spotlight
46x9,0.984489805475452,External,spotlight
46x10,-0.3955795441445964,External,spotlight
46x11,0.9983595680502941,External,spotlight
46x12,0.9315353701597637,External,spotlight
46x13,0.9830223442996746,External,spotlight
46x14,0.8843290672387523,External,spotlight
46x15,-0.10412583324986147,External,spotlight
46x16,0.9715531979138211,External,spotlight
46x17,0.9891725998631163,External,spotlight
46x18,0.9995228440646737,External,spotlight
46x19,0.7609951324467035,External,spotlight
46x20,0.977402497927643,External,spotlight
46x21,0.9743678688340303,External,spotlight
46x22,0.9282153209513595,External,spotlight
46x23,0.7444358865715588,External,spotlight
46x24,0.6991011014618206,External,spotlight
46x25,0.9010414998626652,External,spotlight
46x26,0.9533496462591043,External,spotlight
46x27,0.7825401504042414,External,spotlight
46x28,0.7836685345317862,External,spotlight
46x29,0.9123780428034919,External,spotlight
46x30,0.9262627304341216,External,spotlight
46x31,0.8852133442629255,External,spotlight
46x32,0.8480283980115533,External,spotlight
46x33,0.9654907094656028,External,spotlight
46x34,0.8996858921436215,External,spotlight
46x35,0.8117570680171778,External,spotlight
46x36,0.9727872976828846,External,spotlight
46x37,0.9314004538331413,External,spotlight
46x38,0.6943124767327375,External,spotlight
46x39,0.9967052289139945,External,spotlight
46x40,0.9791051894951288,External,spotlight
46x41,0.8615410316003669,External,spotlight
46x42,0.9585568429762885,External,spotlight
46x43,0.8684599493008434,External,spotlight
46x44,0.8442188107719628,External,spotlight
46x45,0.9532250459162098,External,spotlight
46x46,0.5676719149119681,External,spotlight
46x47,0.9159262261637269,External,spotlight
46x48,0.9106626311100129,External,spotlight
46x49,-0.4191075812278806,External,spotlight
47x0,0.7899995092445995,External,spotlight
47x1,0.3227194638292509,External,spotlight
47x2,0.9587556302075835,External,spotlight
47x3,0.12069092004851473,External,spotlight
47x4,0.6583204706573279,External,spotlight
47x5,0.9999999924656268,External,spotlight
47x6,0.9979570528325791,External,spotlight
47x7,0.13527977770521854,External,spotlight
47x8,0.997577955090206,External,spotlight
47x9,-0.33811882142385186,External,spotlight
47x10,0.9278199647754849,External,spotlight
47x11,0.9809925010519293,External,spotlight
47x12,0.98761970850335,External,spotlight
47x13,0.9863079078063803,External,spotlight
47x14,0.936977006348531,External,spotlight
47x15,0.9441914873878468,External,spotlight
47x16,0.7971447892527441,External,spotlight
47x17,0.9496959591772187,External,spotlight
47x18,0.9155702164391183,External,spotlight
47x19,0.9540241134863873,External,spotlight
47x20,0.9392140537444496,External,spotlight
47x21,0.9907515027052549,External,spotlight
47x22,0.741573771638952,External,spotlight
47x23,0.9563831883223707,External,spotlight
47x24,0.9956158629286753,External,spotlight
47x25,0.8994937819253614,External,spotlight
47x26,0.8636485515063078,External,spotlight
47x27,0.9886881874050698,External,spotlight
47x28,0.9263688173520672,External,spotlight
47x29,0.7950869409733738,External,spotlight
47x30,0.9394842551648033,External,spotlight
47x31,0.9140503925197385,External,spotlight
47x32,0.8784873860392433,External,spotlight
47x33,0.959487078639216,External,spotlight
47x34,0.9947543855354856,External,spotlight
47x35,0.9996678696567524,External,spotlight
47x36,0.969340947400255,External,spotlight
47x37,0.9589192782856659,External,spotlight
47x38,0.8476834830729749,External,spotlight
47x39,0.9849931445522282,External,spotlight
47x40,0.8522116366497493,External,spotlight
47x41,0.9150433917886499,External,spotlight
47x42,0.9766280757400231,External,spotlight
47x43,0.3598884506524701,External,spotlight
47x44,0.9994654199622662,External,spotlight
47x45,0.9802562114057753,External,spotlight
47x46,0.9801944580298176,External,spotlight
47x47,0.9136198799848464,External,spotlight
47x48,0.9375437707095228,External,spotlight
47x49,0.7610215830688053,External,spotlight
48x0,-0.5990581579522969,External,spotlight
48x1,0.7020161349323907,External,spotlight
48x2,0.6721478670670092,External,spotlight
48x3,0.4677806929279559,External,spotlight
48x4,0.9645456179821346,External,spotlight
48x5,0.32102501494245705,External,spotlight
48x6,0.657145753973328,External,spotlight
48x7,-0.16606424910743714,External,spotlight
48x8,0.48085656280675604,External,spotlight
48x9,0.908491661849371,External,spotlight
48x10,0.8980716885353028,External,spotlight
48x11,0.9523838783124312,External,spotlight
48x12,0.6249124259694878,External,spotlight
48x13,0.9624893262213562,External,spotlight
48x14,0.9093598593094545,External,spotlight
48x15,0.9618458672261484,External,spotlight
48x16,0.898224057292211,External,spotlight
48x17,0.9845008712926684,External,spotlight
48x18,0.968466753683809,External,spotlight
48x19,0.861112471749237,External,spotlight
48x20,0.9832356458592327,External,spotlight
48x21,0.7558050750869507,External,spotlight
48x22,0.943743915132824,External,spotlight
48x23,0.6928874892548477,External,spotlight
48x24,0.8595574463065098,External,spotlight
48x25,0.8894318562615774,External,spotlight
48x26,0.16086283414585462,External,spotlight
48x27,0.9528149049102949,External,spotlight
48x28,0.9157466431703973,External,spotlight
48x29,0.5195464506896925,External,spotlight
48x30,0.8321427499559201,External,spotlight
48x31,0.9952319028314593,External,spotlight
48x32,0.9003146887240931,External,spotlight
48x33,0.8440078607442837,External,spotlight
48x34,0.9119619863747357,External,spotlight
48x35,0.9057886661638588,External,spotlight
48x36,0.9208298237002974,External,spotlight
48x37,0.805951375827555,External,spotlight
48x38,0.949989632417129,External,spotlight
48x39,0.9756328273434591,External,spotlight
48x40,0.8477853558108926,External,spotlight
48x41,0.8727961648531029,External,spotlight
48x42,0.9266640379965159,External,spotlight
48x43,0.8285697307935035,External,spotlight
48x44,0.9461994616284423,External,spotlight
48x45,0.8839870003764875,External,spotlight
48x46,0.9711330641222815,External,spotlight
48x47,0.7083554811822002,External,spotlight
48x48,0.9858342105214812,External,spotlight
48x49,0.5069927192083633,External,spotlight
49x0,0.19632579617492668,External,spotlight
49x1,0.9949108968929441,External,spotlight
49x2,0.44210822360544577,External,spotlight
49x3,-0.9918132521637822,External,spotlight
49x4,0.36027650674910333,External,spotlight
49x5,0.7767070987349041,External,spotlight
49x6,0.9946514707625055,External,spotlight
49x7,0.5610506317058636,External,spotlight
49x8,0.864882710892577,External,spotlight
49x9,0.04898324355275452,External,spotlight
49x10,0.23249478287798872,External,spotlight
49x11,0.9852613506076802,External,spotlight
49x12,0.5451743117340536,External,spotlight
49x13,0.6622036748828206,External,spotlight
49x14,0.9986591954150346,External,spotlight
49x15,0.753204797607175,External,spotlight
49x16,0.9539737052022961,External,spotlight
49x17,0.9735298637362636,External,spotlight
49x18,0.8368446759497914,External,spotlight
49x19,0.7356439111675044,External,spotlight
49x20,0.9989933006864828,External,spotlight
49x21,0.8887954676207237,External,spotlight
49x22,0.9517914006270276,External,spotlight
49x23,0.9790127244809657,External,spotlight
49x24,0.8292897577744556,External,spotlight
49x25,0.540963707793402,External,spotlight
49x26,0.9963215074606426,External,spotlight
49x27,0.7487731865445749,External,spotlight
49x28,0.7514607993315694,External,spotlight
49x29,-0.2177155699845237,External,spotlight
49x30,0.9547308602069735,External,spotlight
49x31,0.8726346591853258,External,spotlight
49x32,0.913870198910529,External,spotlight
49x33,0.9678962707711639,External,spotlight
49x34,0.42802223524822947,External,spotlight
49x35,0.9909862135681464,External,spotlight
49x36,0.7958450140764008,External,spotlight
49x37,0.9709162334493583,External,spotlight
49x38,0.6298548382650195,External,spotlight
49x39,0.898305106369274,External,spotlight
49x40,0.6717669920069544,External,spotlight
49x41,0.9037282006364254,External,spotlight
49x42,0.9745860637719371,External,spotlight
49x43,0.7817394313558743,External,spotlight
49x44,0.964842363845525,External,spotlight
49x45,0.9744653163353357,External,spotlight
49x46,0.734212697545237,External,spotlight
49x47,0.9900412815429753,External,spotlight
49x48,0.15965800900417682,External,spotlight
49x49,0.9348753618296449,External,spotlight
0x0,0.9952557038607737,ReSort,spotlight
0x1,0.7232256701172942,ReSort,spotlight
0x2,0.999595246368543,ReSort,spotlight
0x3,0.8017864248410729,ReSort,spotlight
0x4,0.9999741759484433,ReSort,spotlight
0x5,0.9935252618685237,ReSort,spotlight
0x6,0.9939579189536575,ReSort,spotlight
0x7,0.991169741606938,ReSort,spotlight
0x8,0.9999407804519767,ReSort,spotlight
0x9,0.9944839068448668,ReSort,spotlight
0x10,0.9999666809791012,ReSort,spotlight
0x11,0.9744937892906853,ReSort,spotlight
0x12,0.9792394199103706,ReSort,spotlight
0x13,0.9976356536225188,ReSort,spotlight
0x14,0.983861555805301,ReSort,spotlight
0x15,0.9998388265997704,ReSort,spotlight
0x16,0.9988760453791516,ReSort,spotlight
0x17,0.9982130976343722,ReSort,spotlight
0x18,0.947545954307139,ReSort,spotlight
0x19,0.9994912987805405,ReSort,spotlight
0x20,0.9896710044828797,ReSort,spotlight
0x21,0.999007412224244,ReSort,spotlight
