	Cancer	Ductal	Stroma
7x27	0.40649372	0.0401794	0.55332685
7x28	0.3061314	4.192615e-12	0.6938686
7x29	0.20035335	0.1932292	0.6064174
7x30	0.41100758	0.06265546	0.52633697
7x31	0.44014025	0.08600478	0.473855
7x32	0.16804501	0.15830176	0.67365324
7x33	0.3015181	0.06927079	0.62921107
7x34	0.05682931	0.3729788	0.57019186
7x35	0.25326458	0.1444833	0.6022521
7x36	0.2825231	0.14467208	0.5728048
7x37	0.17894429	0.08783076	0.7332249
7x38	0.04432986	0.29253182	0.6631384
7x39	0.39299938	0.14358358	0.463417
7x40	0.05900109	0.4645115	0.47648743
7x41	0.34778765	0.21079592	0.4414164
7x42	0.36031184	0.13736978	0.5023183
7x43	0.25833535	0.3553048	0.38635987
7x44	0.2832135	0.24894404	0.46784246
7x45	0.4203503	0.076961145	0.5026885
7x46	0.1460545	0.07376521	0.7801803
7x47	0.22727703	0.20059295	0.57213
7x48	0.17388844	0.46293542	0.36317614
7x49	0.43305406	0.3131609	0.25378507
8x0	0.9546401	0.045359954	1.2128587e-12
8x1	0.87733364	9.890037e-12	0.122666314
8x2	1.0	2.5554743e-12	8.418882e-13
8x3	0.95183456	0.048165467	6.814724e-13
8x4	1.0	9.991797e-12	8.906433e-13
8x5	0.9807992	0.01920079	6.602934e-13
8x6	1.0	4.285252e-12	1.0759645e-12
8x7	1.0	3.8451855e-12	8.334486e-13
8x8	1.0	1.0833105e-11	7.3218954e-13
8x9	0.9719155	0.02808452	7.9221287e-13
8x10	0.9323612	0.06763885	5.5548513e-13
8x11	1.0	1.8374614e-11	7.287865e-13
8x12	1.0	2.0291802e-12	8.918849e-13
8x13	1.0	1.49542e-11	9.044366e-13
8x14	0.8482717	0.15172829	7.3615376e-13
8x15	1.0	7.989076e-12	7.375055e-13
8x16	0.64581996	1.736291e-12	0.35418007
8x17	1.0	4.2961424e-12	9.891075e-13
8x18	1.0	2.0153776e-11	1.8325799e-12
8x19	0.71136683	4.145543e-12	0.28863314
8x20	0.6376455	0.28078607	0.0815684
8x21	0.54581475	3.1942205e-12	0.45418525
8x22	0.58336717	4.928043e-12	0.4166328
8x23	0.5885455	1.8938338e-12	0.41145453
8x24	0.5790454	0.13589467	0.28506
8x25	0.26632935	0.24698126	0.4866894
8x26	0.2906347	0.11181803	0.5975473
8x27	0.45152432	0.09188147	0.4565942
8x28	0.2022047	0.19825244	0.59954286
8x29	0.18864056	1.6836058e-12	0.81135947
8x30	0.19702257	0.32328337	0.47969407
8x31	0.25042883	0.13475698	0.61481416
8x32	0.28612337	1.5070541e-12	0.71387666
8x33	0.29383692	0.062183373	0.6439797
8x34	0.061960354	0.18836613	0.7496735
8x35	0.34696436	0.07926337	0.57377225
8x36	0.5306615	0.050107773	0.41923073
8x37	0.2495209	0.14357552	0.60690355
8x38	0.36319283	0.055453222	0.5813539
8x39	0.29521307	0.22643839	0.47834855
8x40	0.26227206	0.1338485	0.6038794
8x41	0.013251395	0.460863	0.52588564
8x42	0.14586352	0.17971556	0.67442095
8x43	0.28863898	0.2631406	0.44822046
8x44	0.1063975	0.21650851	0.677094
8x45	0.21753259	0.27684134	0.505626
8x46	0.24047093	0.06685396	0.6926752
8x47	0.223362	0.3588024	0.41783562
8x48	0.19936924	0.36942676	0.43120402
8x49	0.20420481	0.36276016	0.43303502
9x0	0.9252059	2.6363967e-12	0.074794136
9x1	0.77643996	0.22355999	7.8501176e-13
9x2	0.9525286	0.047471363	7.741478e-13
9x3	0.90069836	0.09930161	7.810664e-13
9x4	0.9026434	0.0973566	9.128877e-13
9x5	1.0	2.831698e-12	2.0425933e-12
9x6	0.8276318	0.1723682	5.876621e-13
9x7	1.0	2.569729e-12	1.0944192e-12
9x8	0.9040061	0.0959939	6.663692e-13
9x9	0.9341399	0.06586008	7.779888e-13
9x10	0.96608007	0.033919934	9.756194e-13
9x11	1.0	9.517242e-12	6.63382e-13
9x12	0.9522396	0.04776039	9.0631116e-13
9x13	0.23914915	4.8185618e-12	0.7608508
9x14	1.0	4.767552e-12	7.7834093e-13
9x15	1.0	1.4156669e-10	7.0103916e-13
9x16	0.6370056	0.049077805	0.31391662
9x17	0.97391635	0.026083678	1.8926828e-12
9x18	1.0	1.3024317e-11	9.383063e-13
9x19	0.72382104	0.27617896	6.773436e-13
9x20	0.64231044	0.22013289	0.13755661
9x21	0.48868477	0.18612619	0.32518902
9x22	0.7698822	6.2870217e-12	0.23011777
9x23	0.65857846	1.600583e-12	0.34142148
9x24	0.3585738	0.08016292	0.56126326
9x25	0.46751565	4.942993e-12	0.53248435
9x26	0.43010655	0.14096294	0.42893046
9x27	0.48585805	2.777081e-12	0.514142
9x28	0.30790806	1.0901922e-12	0.69209194
9x29	0.29431292	0.23699698	0.4686901
9x30	0.29422215	0.19420838	0.5115695
9x31	0.12024726	0.120157205	0.7595955
9x32	0.052902922	0.2629329	0.68416417
9x33	0.2280793	5.3146524e-12	0.7719207
9x34	0.20375521	2.136621e-12	0.79624474
9x35	0.059175853	0.32944027	0.6113839
9x36	0.105792545	0.25444207	0.6397654
9x37	0.2067341	0.26001766	0.5332482
9x38	0.057569843	0.104485266	0.8379449
9x39	0.116781846	0.11914132	0.7640769
9x40	0.28063324	0.15784724	0.5615195
9x41	0.16495201	0.21874514	0.61630285
9x42	0.026090406	0.12619206	0.8477175
9x43	0.107214086	0.3872599	0.505526
9x44	0.20160064	0.20197816	0.59642124
9x45	0.1574888	0.22073871	0.6217725
9x46	0.12661079	0.37487167	0.49851757
9x47	0.15209958	0.22962925	0.61827123
9x48	0.10689612	0.25628865	0.6368152
9x49	0.19228043	0.17622948	0.6314901
10x0	0.9476524	0.0034673295	0.048880257
10x1	0.92428	0.07571999	7.299092e-13
10x2	1.0	1.576794e-11	2.6633125e-12
10x3	1.0	5.4334987e-12	9.530009e-13
10x4	1.0	7.571441e-12	8.548967e-13
10x5	1.0	2.0773818e-11	6.725564e-13
10x6	0.98826337	0.011736643	5.8938087e-13
10x7	0.95338553	0.04661446	6.7745776e-13
10x8	0.9700157	0.029984308	8.186248e-13
10x9	0.9426988	0.057301257	9.19772e-13
10x10	0.94342667	4.597296e-12	0.05657328
10x11	1.0	8.4103705e-12	1.0979002e-12
10x12	1.0	1.04849664e-10	9.850418e-13
10x13	1.0	4.9988546e-12	7.2677953e-13
10x14	1.0	5.3539014e-12	8.4001306e-13
10x15	0.9769969	0.023003113	6.568626e-13
10x16	1.0	4.434234e-12	1.1268074e-12
10x17	1.0	8.172119e-11	9.337028e-13
10x18	1.0	1.2141989e-11	7.9233197e-13
10x19	1.0	5.471607e-12	7.573047e-13
10x20	0.7514727	9.32253e-12	0.24852729
10x21	0.60037	0.105967596	0.29366237
10x22	0.5284394	2.0744368e-12	0.47156057
10x23	0.40198743	0.13182361	0.46618894
10x24	0.38179165	2.4332801e-12	0.61820835
10x25	0.22882266	0.14856929	0.62260807
10x26	0.2840018	0.031942878	0.6840553
10x27	0.31809852	1.144545e-12	0.6819015
10x28	0.23578739	1.5543112e-12	0.7642126
10x29	0.22475325	0.0432462	0.7320005
10x30	0.04597478	0.086284384	0.86774087
10x31	0.24972077	0.074833	0.6754463
10x32	0.09304826	0.1084628	0.7984889
10x33	0.5329778	0.05999193	0.40703022
10x34	0.19710769	1.6693806e-12	0.8028923
10x35	0.16316822	2.3617098e-12	0.83683175
10x36	0.34855327	2.3740656e-12	0.65144676
10x37	0.35097456	0.11436909	0.5346564
10x38	0.2501485	0.18992487	0.5599266
10x39	0.1494528	0.17936121	0.671186
10x40	0.18392885	0.2488033	0.56726784
10x41	0.28891233	0.059824966	0.65126264
10x42	0.13860358	0.30178037	0.5596161
10x43	0.23806676	0.26533026	0.49660298
10x44	0.18216234	0.36389515	0.45394254
10x45	0.11631341	0.2816495	0.6020371
10x46	0.2699131	0.2393738	0.4907131
10x47	0.2120341	0.18545324	0.6025127
10x48	0.112966426	0.3153315	0.5717021
10x49	0.18294992	0.3471124	0.4699377
11x0	0.63860136	0.19136427	0.17003435
11x1	0.80805117	2.6622453e-11	0.19194882
11x2	1.0	2.2090938e-12	8.215528e-13
11x3	1.0	2.5154304e-12	9.547187e-13
11x4	1.0	3.1537834e-12	8.056752e-13
11x5	1.0	4.650895e-12	1.0340148e-12
11x6	1.0	4.87612e-12	6.924415e-13
11x7	0.8926372	0.10736279	8.6664595e-13
11x8	0.96394914	0.036050804	6.1390205e-13
11x9	1.0	1.4644853e-09	9.426128e-13
11x10	1.0	4.4549755e-12	7.5626566e-13
11x11	1.0	1.9689517e-09	1.0137285e-12
11x12	1.0	1.3162341e-11	8.1135505e-13
11x13	0.97370267	0.026297383	7.794504e-13
11x14	1.0	6.575648e-12	9.024773e-13
11x15	0.9835984	0.016401574	8.9846473e-13
11x16	1.0	3.283691e-11	9.767501e-13
11x17	1.0	1.1639267e-11	2.612326e-10
11x18	1.0	3.7265573e-12	8.142915e-13
11x19	0.7941481	0.008725026	0.1971269
11x20	0.5877139	1.6582018e-12	0.41228613
11x21	0.7575518	0.036832996	0.20561525
11x22	0.590368	0.13161574	0.27801636
