"","Cancer","Stroma","Ductal","coordX","coordY"
"4x13",0.752069953348618,0.125501593145364,0.122428453506018,4,13
"4x14",0.718060379386889,0.136646964699464,0.145292655913646,4,14
"4x15",0.720672071095925,0.128503273906176,0.150824654997899,4,15
"4x16",0.723821907685395,0.109216245894407,0.166961846420197,4,16
"4x17",0.646875791098343,0.190459943607239,0.162664265294418,4,17
"4x18",0.677816515278527,0.223668246976053,0.0985152377454203,4,18
"4x19",0.536598042659455,0.287500909383904,0.175901047956641,4,19
"4x20",0.647938078543502,0.132016699419638,0.220045222036859,4,20
"4x21",0.581759320807141,0.243242666949608,0.174998012243251,4,21
"4x22",0.506013460220279,0.20774247483744,0.286244064942281,4,22
"4x23",0.435634825275161,0.367955194768281,0.196409979956559,4,23
"4x24",0.461410757883454,0.35895593423519,0.179633307881355,4,24
"4x25",0.431692532929345,0.307821508857461,0.260485958213193,4,25
"4x26",0.386167513765081,0.519766737325462,0.0940657489094574,4,26
"4x27",0.412194151144717,0.368994265716415,0.218811583138868,4,27
"4x28",0.375958457206511,0.420702274778774,0.203339268014715,4,28
"4x29",0.275242082667539,0.582074906918836,0.142683010413626,4,29
"4x30",0.361605493561451,0.468832373987683,0.169562132450866,4,30
"4x31",0.150974133417319,0.406568340977997,0.442457525604684,4,31
"4x32",0.247552690724912,0.541765821706545,0.210681487568542,4,32
"4x33",0.354275780124283,0.438680246829408,0.207043973046308,4,33
"4x34",0.282798755739386,0.495760762546918,0.221440481713695,4,34
"4x35",0.336638626468174,0.465427809156848,0.197933564374977,4,35
"4x36",0.276961481083271,0.571050441242039,0.15198807767469,4,36
"4x37",0.316419274085846,0.522735501613035,0.160845224301119,4,37
"4x38",0.355331591507381,0.294854311438923,0.349814097053696,4,38
"4x39",0.246197810348523,0.404839949452584,0.348962240198893,4,39
"4x40",0.259729831266294,0.628689974332354,0.111580194401352,4,40
"4x41",0.277288589851783,0.442419624196248,0.280291785951969,4,41
"4x42",0.26461306801784,0.527976861390504,0.207410070591656,4,42
"4x43",0.376361589193124,0.471716683228858,0.151921727578018,4,43
"4x44",0.175489880930699,0.648493159857815,0.176016959211486,4,44
"4x45",0.296598856263801,0.415541415277101,0.287859728459099,4,45
"4x46",0.257601903675672,0.467397232747584,0.275000863576744,4,46
"4x47",0.308158431814745,0.467782977233563,0.224058590951692,4,47
"4x48",0.216667144924635,0.555000329277898,0.228332525797467,4,48
"4x49",0.244035271596038,0.429874267426861,0.326090460977101,4,49
"5x0",0.500386579731744,0.216418345143385,0.283195075124871,5,0
"5x1",0.587836747385555,0.265825616637826,0.14633763597662,5,1
"5x2",0.698066012946577,0.134691942751257,0.167242044302166,5,2
"5x3",0.69839505047484,0.134170039066179,0.167434910458981,5,3
"5x4",0.634930199154635,0.132786045391536,0.232283755453829,5,4
"5x5",0.755069637547158,0.122371508469887,0.122558853982955,5,5
"5x6",0.544637559574236,0.359166878121423,0.0961955623043409,5,6
"5x7",0.722908694517433,0.128644657416033,0.148446648066534,5,7
"5x8",0.693095091553714,0.111062799486338,0.195842108959948,5,8
"5x9",0.704158255738632,0.109333633414657,0.186508110846711,5,9
"5x10",0.711427152118552,0.123842360187379,0.164730487694069,5,10
"5x11",0.739355717937176,0.109833643212479,0.150810638850344,5,11
"5x12",0.72420754947589,0.104376694416317,0.171415756107793,5,12
"5x13",0.709184364186886,0.131068730681282,0.159746905131832,5,13
"5x14",0.696868098564734,0.132119570791565,0.171012330643701,5,14
"5x15",0.706253252613004,0.142683356440542,0.151063390946454,5,15
"5x16",0.740761747826851,0.123648220279311,0.135590031893838,5,16
"5x17",0.699028376394376,0.118545280096758,0.182426343508866,5,17
"5x18",0.42615577920528,0.272326523536896,0.301517697257824,5,18
"5x19",0.560107024403385,0.218409424234625,0.221483551361991,5,19
