,Cancer,Ductal,Stroma
21x49,2,2,4
22x0,6,1,1
22x1,6,1,1
22x2,5,2,1
22x3,5,1,2
22x4,6,2,1
22x5,6,1,2
22x6,5,2,2
22x7,6,1,1
22x8,5,1,2
22x9,5,1,2
22x10,5,1,3
22x11,5,2,2
22x12,5,2,2
22x13,5,2,2
22x14,4,2,3
22x15,5,1,3
22x16,4,2,3
22x17,4,2,3
22x18,4,1,4
22x19,2,2,4
22x20,1,1,6
22x21,2,1,5
22x22,0,0,8
22x23,0,0,10
22x24,0,0,10
22x25,0,0,10
22x26,0,0,10
22x27,0,0,10
22x28,0,0,10
22x29,0,0,10
22x30,0,0,10
22x31,0,0,10
22x32,0,0,10
22x33,0,0,10
22x34,0,0,10
22x35,0,0,10
22x36,0,0,10
22x37,0,0,10
22x38,1,0,8
22x39,0,1,7
22x40,1,1,6
22x41,0,2,6
22x42,1,2,6
22x43,1,1,6
22x44,2,2,4
22x45,2,3,4
22x46,2,3,3
22x47,1,4,4
22x48,1,3,5
22x49,1,3,4
23x0,6,2,1
23x1,5,2,1
23x2,5,1,3
23x3,5,1,2
23x4,5,2,2
23x5,5,3,1
23x6,5,1,2
23x7,6,1,2
23x8,5,1,2
23x9,4,2,3
23x10,6,1,2
23x11,6,1,1
23x12,5,1,2
23x13,5,1,3
23x14,4,2,3
23x15,4,3,2
23x16,3,2,3
23x17,3,3,3
23x18,3,2,4
23x19,3,1,4
23x20,3,1,5
23x21,3,0,5
23x22,1,0,7
23x23,0,0,10
23x24,0,0,10
23x25,0,0,10
23x26,0,0,10
23x27,0,0,10
23x28,0,0,10
23x29,0,0,10
23x30,0,0,10
23x31,0,0,10
23x32,0,0,10
23x33,0,0,10
23x34,0,0,10
23x35,0,0,10
23x36,0,0,10
23x37,0,0,10
23x38,1,1,7
23x39,2,1,6
23x40,1,2,6
23x41,0,2,6
23x42,2,3,4
23x43,1,3,5
23x44,1,2,5
23x45,2,3,4
23x46,1,3,4
23x47,1,3,5
23x48,1,4,4
23x49,2,3,3
24x0,4,3,2
24x1,5,2,2
24x2,5,2,1
24x3,4,2,2
24x4,5,1,3
24x5,5,2,2
24x6,5,3,1
24x7,4,2,2
24x8,4,2,2
24x9,5,2,1
24x10,5,2,1
24x11,4,2,2
24x12,5,1,2
24x13,4,1,4
24x14,3,3,3
24x15,3,3,2
24x16,4,3,2
24x17,3,2,4
24x18,2,3,4
24x19,2,2,5
24x20,2,2,5
24x21,2,2,4
24x22,1,0,8
24x23,1,1,6
24x24,0,0,10
24x25,0,0,10
24x26,0,0,10
24x27,0,0,10
24x28,0,0,10
24x29,0,0,10
24x30,0,0,10
24x31,0,0,10
24x32,0,0,10
24x33,0,0,10
24x34,0,0,10
24x35,0,0,10
24x36,0,0,10
24x37,1,2,6
24x38,1,2,6
24x39,1,1,6
24x40,1,2,5
24x41,1,2,5
24x42,1,2,5
24x43,2,2,5
24x44,1,3,4
24x45,2,3,4
24x46,2,3,4
24x47,2,3,3
24x48,2,2,4
24x49,1,3,4
25x0,4,2,2
25x1,5,2,2
25x2,4,2,3
25x3,6,1,1
25x4,5,1,3
25x5,4,1,3
25x6,5,2,2
25x7,4,2,2
25x8,5,1,2
25x9,4,2,2
25x10,4,3,1
25x11,4,2,2
25x12,4,3,1
25x13,3,2,4
25x14,3,2,3
25x15,4,2,3
25x16,3,3,2
25x17,3,2,4
25x18,3,3,3
25x19,3,2,4
25x20,2,2,4
25x21,2,1,5
25x22,1,1,6
25x23,0,2,7
25x24,0,0,10
25x25,0,0,10
25x26,0,0,10
25x27,0,0,10
25x28,0,0,10
25x29,0,0,10
25x30,0,0,10
25x31,0,0,10
25x32,0,0,10
25x33,0,0,10
25x34,0,0,10
25x35,0,0,10
25x36,0,0,10
25x37,1,2,6
25x38,0,2,7
25x39,0,3,5
25x40,0,3,5
25x41,1,3,5
25x42,1,2,5
25x43,1,3,4
25x44,1,4,4
25x45,1,3,4
25x46,1,3,5
25x47,1,3,4
25x48,2,4,3
25x49,1,3,4
26x0,4,2,2
26x1,4,3,2
26x2,4,2,2
26x3,4,3,2
26x4,4,3,2
26x5,4,3,2
26x6,5,2,2
26x7,3,3,3
26x8,4,2,2
26x9,4,3,1
26x10,4,2,3
26x11,5,2,2
26x12,3,2,3
26x13,3,3,2
26x14,3,3,3
26x15,2,2,4
26x16,4,2,3
26x17,2,2,4
26x18,2,2,4
26x19,2,3,4
26x20,2,2,5
26x21,3,1,5
26x22,1,1,7
26x23,0,1,8
26x24,2,0,7
26x25,0,0,10
26x26,0,0,10
26x27,0,0,10
26x28,0,0,10
26x29,0,0,10
26x30,0,0,10
26x31,0,0,10
26x32,0,0,10
26x33,0,0,10
26x34,0,0,10
26x35,0,0,10
26x36,0,1,7
26x37,0,2,7
26x38,1,2,6
26x39,2,3,4
26x40,0,3,5
26x41,0,3,5
26x42,1,3,4
26x43,1,3,4
26x44,1,3,4
26x45,1,4,4
26x46,1,3,4
26x47,1,4,4
26x48,2,3,4
26x49,2,4,3
27x0,4,2,3
27x1,4,3,2
27x2,4,2,2
27x3,4,3,1
27x4,3,2,3
27x5,4,2,2
27x6,4,2,2
27x7,3,3,3
27x8,3,2,3
27x9,4,3,2
27x10,4,3,2
27x11,3,3,2
27x12,3,4,2
27x13,4,3,2
27x14,3,4,2
27x15,3,3,2
27x16,3,2,3
27x17,3,3,2
27x18,2,3,3
27x19,2,2,4
27x20,2,3,4
27x21,2,3,4
27x22,1,2,5
27x23,1,2,6
27x24,0,1,7
27x25,1,0,7
27x26,0,1,7
27x27,0,0,10
27x28,0,0,10
27x29,0,0,10
27x30,0,0,10
27x31,0,0,10
27x32,0,0,10
27x33,0,0,10
27x34,0,1,7
27x35,0,2,6
27x36,0,2,7
27x37,0,2,6
27x38,0,3,5
27x39,1,2,5
27x40,0,2,6
27x41,1,3,5
27x42,0,4,4
