"","Cancer","Ductal","Stroma","coordX","coordY"
"6x10",0.487629588385257,0.336232002716362,0.176138408898381,6,10
"6x11",0.459522585421823,0.327628388725654,0.212849025852523,6,11
"6x12",0.497116333081768,0.285021954819352,0.21786171209888,6,12
"6x13",0.489603708241308,0.347582270417377,0.162814021341316,6,13
"6x14",0.284711279979097,0.163884844926759,0.551403875094144,6,14
"6x15",0.478267081914659,0.331691815651679,0.190041102433662,6,15
"6x16",0.510051830262138,0.297375414647707,0.192572755090156,6,16
"6x17",0.499040058840594,0.330587778088465,0.170372163070941,6,17
"6x18",0.301897207965963,0.269896277436507,0.42820651459753,6,18
"6x19",0.475959613694743,0.297365584481462,0.226674801823794,6,19
"6x20",0.426761706318771,0.365320066325079,0.20791822735615,6,20
"6x21",0.420783243697082,0.258183503333887,0.32103325296903,6,21
"6x22",0.368944058781492,0.312351932562367,0.318704008656141,6,22
"6x23",0.340846151043945,0.199748705448757,0.459405143507298,6,23
"6x24",0.379004041837948,0.273860470878147,0.347135487283905,6,24
"6x25",0.279110102502001,0.263850697576811,0.457039199921189,6,25
"6x26",0.300295760341035,0.183972674291466,0.515731565367499,6,26
"6x27",0.262175293277323,0.242843625831571,0.494981080891107,6,27
"6x28",0.271328783458328,0.276865829447057,0.451805387094615,6,28
"6x29",0.287812895346407,0.272042752820919,0.440144351832674,6,29
"6x30",0.318299861718345,0.203006567122142,0.478693571159513,6,30
"6x31",0.270116017931352,0.234135584680846,0.495748397387801,6,31
"6x32",0.14462938414861,0.162642033732186,0.692728582119204,6,32
"6x33",0.187306542158604,0.259308699288946,0.55338475855245,6,33
"6x34",0.223526260320723,0.181984922140159,0.594488817539118,6,34
"6x35",0.318938082791654,0.243340240165014,0.437721677043332,6,35
"6x36",0.24827133683572,0.233016343942678,0.518712319221603,6,36
"6x37",0.258764098803813,0.264071849844206,0.477164051351981,6,37
"6x38",0.246005508003374,0.273376370699697,0.480618121296929,6,38
"6x39",0.346331674362119,0.232460350368684,0.421207975269197,6,39
"6x40",0.179487835709901,0.258435294183457,0.562076870106641,6,40
"6x41",0.172650543956077,0.262241504559738,0.565107951484185,6,41
"6x42",0.245922637912374,0.232046943892106,0.52203041819552,6,42
"6x43",0.226875948559365,0.285722672288432,0.487401379152203,6,43
"6x44",0.259398759122068,0.33167689875525,0.408924342122682,6,44
"6x45",0.224430190078022,0.239764215408229,0.535805594513749,6,45
"6x46",0.237427318189772,0.203737860103748,0.55883482170648,6,46
"6x47",0.225333984096574,0.291227477015005,0.483438538888421,6,47
"6x48",0.26497335094765,0.265138857867477,0.469887791184873,6,48
"6x49",0.243618070308602,0.263873166988886,0.492508762702512,6,49
"7x0",0.464192864853493,0.365349169010966,0.170457966135541,7,0
"7x1",0.375204061670712,0.351270872077475,0.273525066251814,7,1
"7x2",0.477505956616588,0.331573166262284,0.190920877121129,7,2
"7x3",0.194224095518317,0.184084042955491,0.621691861526192,7,3
"7x4",0.253562278516801,0.152943810500823,0.593493910982376,7,4
"7x5",0.505429527175058,0.281245052351472,0.21332542047347,7,5
"7x6",0.494268928082496,0.333318574657277,0.172412497260227,7,6
"7x7",0.44256021379996,0.376161620490911,0.181278165709128,7,7
"7x8",0.469455015622083,0.35325190622186,0.177293078156057,7,8
"7x9",0.410103066580745,0.416225395364739,0.173671538054516,7,9
"7x10",0.490993538790603,0.343197595043867,0.16580886616553,7,10
"7x11",0.458061258380627,0.403432641001205,0.138506100618169,7,11
"7x12",0.259150479053639,0.17588292556215,0.564966595384211,7,12
"7x13",0.478937040246098,0.327707608958121,0.193355350795781,7,13
"7x14",0.505246169137584,0.320147246823703,0.174606584038712,7,14
"7x15",0.493862325671926,0.347406627703357,0.158731046624717,7,15
"7x16",0.451037869457483,0.375629815804094,0.173332314738422,7,16
"7x17",0.451048215160224,0.371022951733518,0.177928833106258,7,17
"7x18",0.495301142804437,0.335824955802443,0.16887390139312,7,18
"7x19",0.356809328339945,0.311643889238458,0.331546782421597,7,19
"7x20",0.390567185608409,0.394291702882226,0.215141111509365,7,20
"7x21",0.378331098860491,0.309636565285282,0.312032335854227,7,21
"7x22",0.348455704123151,0.255721330726875,0.395822965149974,7,22
"7x23",0.314914420942591,0.30621832010526,0.378867258952149,7,23
"7x24",0.398469033572804,0.251700339833808,0.349830626593388,7,24
"7x25",0.309467637447819,0.217159276015143,0.473373086537038,7,25
"7x26",0.266631893504613,0.165528974461778,0.567839132033609,7,26
"7x27",0.196620783841696,0.28908712782833,0.514292088329974,7,27
"7x28",0.164575494740259,0.0721145230689899,0.763309982190751,7,28
"7x29",0.210924008861086,0.20594393508031,0.583132056058605,7,29
"7x30",0.26477605873904,0.218617708847794,0.516606232413166,7,30
"7x31",0.279562133248066,0.256813139241414,0.46362472751052,7,31
"7x32",0.192012108268567,0.172697830707292,0.635290061024141,7,32
"7x33",0.237519588786451,0.21777582844572,0.544704582767829,7,33
"7x34",0.177452035537541,0.2500684730839,0.572479491378559,7,34
"7x35",0.256848654220701,0.171730525328383,0.571420820450916,7,35
"7x36",0.203607968055893,0.291161349054161,0.505230682889946,7,36
"7x37",0.193250471546261,0.152329391395867,0.654420137057872,7,37
"7x38",0.156290958033688,0.194139345209089,0.649569696757223,7,38
"7x39",0.295273844437468,0.244537407206829,0.460188748355703,7,39
"7x40",0.198983261772582,0.251379478832814,0.549637259394604,7,40
"7x41",0.273050768928517,0.207923486094047,0.519025744977436,7,41
"7x42",0.256021806754799,0.165118777206372,0.57885941603883,7,42
"7x43",0.279125629872361,0.281010553567326,0.439863816560313,7,43
"7x44",0.294732904196373,0.217668103485223,0.487598992318404,7,44
"7x45",0.258557411853676,0.252289248636128,0.489153339510196,7,45
"7x46",0.182178335569742,0.157397952682565,0.660423711747693,7,46
"7x47",0.246028695686298,0.234221445179824,0.519749859133878,7,47
"7x48",0.260688777704182,0.270707294917257,0.46860392737856,7,48
"7x49",0.348281144171379,0.326281946699784,0.325436909128837,7,49
"8x0",0.510941094978846,0.28150900652685,0.207549898494304,8,0
"8x1",0.48455645546994,0.284111920146406,0.231331624383653,8,1
"8x2",0.48531926546075,0.335353410499032,0.179327324040218,8,2
"8x3",0.445691474079954,0.384924355018909,0.169384170901137,8,3
"8x4",0.46681320154456,0.358398422298544,0.174788376156896,8,4
"8x5",0.484022118569726,0.351565366606216,0.164412514824058,8,5
"8x6",0.498299971590378,0.297594875622081,0.204105152787541,8,6
"8x7",0.474691945940717,0.346544872603776,0.178763181455506,8,7
"8x8",0.514850577639201,0.328696283917464,0.156453138443335,8,8
"8x9",0.421178873854852,0.383448621782814,0.195372504362335,8,9
"8x10",0.478138961405054,0.362451138631714,0.159409899963232,8,10
"8x11",0.486417261213921,0.314312223786371,0.199270514999708,8,11
"8x12",0.467813993067049,0.350070772688782,0.18211523424417,8,12
"8x13",0.505121564001501,0.29127602156605,0.20360241443245,8,13
"8x14",0.527434501954673,0.301028578052393,0.171536919992934,8,14
"8x15",0.451488417053009,0.33928793478709,0.209223648159901,8,15
"8x16",0.362100830290256,0.217921194185377,0.419977975524368,8,16
"8x17",0.510630536878991,0.293107874563036,0.196261588557973,8,17
"8x18",0.422388542171941,0.360264022897323,0.217347434930736,8,18
"8x19",0.376410204969963,0.292628801520052,0.330960993509985,8,19
"8x20",0.410831145520912,0.325770400229414,0.263398454249674,8,20
"8x21",0.27837318470317,0.242231568484421,0.479395246812409,8,21
"8x22",0.291862515134783,0.286063872295186,0.422073612570032,8,22
"8x23",0.30738128475455,0.289424047585091,0.403194667660359,8,23
"8x24",0.326980491628844,0.265161259603268,0.407858248767887,8,24
"8x25",0.244986727425326,0.311969460056892,0.443043812517782,8,25
"8x26",0.204429299951051,0.203945928323148,0.591624771725801,8,26
"8x27",0.318284202763325,0.226697506537595,0.45501829069908,8,27
"8x28",0.225288428987271,0.223412813854948,0.551298757157781,8,28
"8x29",0.183973390749601,0.130965347058412,0.685061262191987,8,29
"8x30",0.253147436050681,0.253718835788646,0.493133728160673,8,30
"8x31",0.181961727492679,0.175717786711895,0.642320485795426,8,31
"8x32",0.186785355570716,0.143837914944834,0.66937672948445,8,32
"8x33",0.204102003932463,0.191471252874271,0.604426743193267,8,33
"8x34",0.14987445322366,0.170090052230017,0.680035494546324,8,34
"8x35",0.241548030376423,0.216400320998381,0.542051648625197,8,35
"8x36",0.307975201141047,0.249084901283067,0.442939897575886,8,36
"8x37",0.229406796142662,0.214639656471014,0.555953547386324,8,37
"8x38",0.253687055377424,0.217797869655418,0.528515074967157,8,38
"8x39",0.255942880361913,0.215212447318137,0.52884467231995,8,39
"8x40",0.263587730919797,0.146656272776785,0.589755996303418,8,40
"8x41",0.18755260236309,0.295578250216457,0.516869147420454,8,41
"8x42",0.194606705611604,0.175528523193421,0.629864771194975,8,42
"8x43",0.291770613215617,0.239927464185367,0.468301922599016,8,43
"8x44",0.195834018756682,0.181739850458913,0.622426130784405,8,44
"8x45",0.219856838646838,0.322205038327288,0.457938123025874,8,45
"8x46",0.200054417253852,0.158476747450853,0.641468835295295,8,46
