"","Ductal","Cancer","Stroma","coordX","coordY"
"12x8",0.156340394284873,0.704026838476109,0.139632767239018,12,8
"12x9",0.13375946956929,0.733897537533066,0.132342992897644,12,9
"12x10",0.142255638067758,0.717535775588111,0.140208586344131,12,10
"12x11",0.157783704463119,0.71676958234786,0.125446713189021,12,11
"12x12",0.201710803004558,0.67193654459071,0.126352652404732,12,12
"12x13",0.146547063149048,0.70855056107766,0.144902375773291,12,13
"12x14",0.10986424015467,0.756777489407552,0.133358270437778,12,14
"12x15",0.165180209915164,0.712702640766263,0.122117149318573,12,15
"12x16",0.0990345958136185,0.750162804052516,0.150802600133866,12,16
"12x17",0.156364402224899,0.724690548021234,0.118945049753867,12,17
"12x18",0.181786843543372,0.680361834509583,0.137851321947044,12,18
"12x19",0.144210888410962,0.658310112194334,0.197478999394704,12,19
"12x20",0.152769446109744,0.571862996593636,0.27536755729662,12,20
"12x21",0.218552171359864,0.426072901505051,0.355374927135086,12,21
"12x22",0.186232003208201,0.420474460421261,0.393293536370539,12,22
"12x23",0.180620002874796,0.346414259019736,0.472965738105468,12,23
"12x24",0.0991505057191965,0.223915952361764,0.67693354191904,12,24
"12x25",0.0505744346175048,0.12099778232019,0.828427783062305,12,25
"12x26",0.0794517168072444,0.263025171862983,0.657523111329773,12,26
"12x27",0.150744277843761,0.208659670840696,0.640596051315543,12,27
"12x28",0.0999166766207749,0.0446533120595395,0.855430011319686,12,28
"12x29",0.115531434783743,0.142580992170263,0.741887573045994,12,29
"12x30",0.0387616014564416,0.0619397977300652,0.899298600813493,12,30
"12x31",0.0676616413141274,0.115411640879986,0.816926717805886,12,31
"12x32",0.058384815752975,0.176030290725478,0.765584893521547,12,32
"12x33",0.145657096741869,0.182861917194365,0.671480986063766,12,33
"12x34",0.199423192214037,0.0832165765303956,0.717360231255568,12,34
"12x35",0.314387239932409,0.0607920019301217,0.624820758137469,12,35
"12x36",0.133080291126532,0.152309721427136,0.714609987446332,12,36
"12x37",0.127480342273054,0.28790040191496,0.584619255811986,12,37
"12x38",0.155180793214928,0.190463141770084,0.654356065014988,12,38
"12x39",0.0801833916196948,0.142292167932019,0.777524440448286,12,39
"12x40",0.24834946922789,0.237573283267611,0.514077247504498,12,40
"12x41",0.138067426125929,0.153443524839443,0.708489049034628,12,41
"12x42",0.204690808226726,0.1702652710143,0.625043920758974,12,42
"12x43",0.229146817700276,0.304903784369417,0.465949397930307,12,43
"12x44",0.288392532345738,0.156761293835877,0.554846173818386,12,44
"12x45",0.233348295539129,0.258270935731072,0.508380768729799,12,45
"12x46",0.383857380595977,0.125136844591171,0.491005774812852,12,46
"12x47",0.272002377050844,0.135216262158913,0.592781360790243,12,47
"12x48",0.259978536009354,0.218305671720967,0.521715792269679,12,48
"12x49",0.21381387838434,0.283548305861064,0.502637815754596,12,49
"13x0",0.216270464871903,0.639109189371607,0.144620345756489,13,0
"13x1",0.196050176045296,0.67847989192342,0.125469932031284,13,1
"13x2",0.209347677492758,0.659220334901386,0.131431987605856,13,2
"13x3",0.120527516100541,0.748396891151127,0.131075592748332,13,3
"13x4",0.200974985942865,0.675988717601139,0.123036296455996,13,4
"13x5",0.163199283704793,0.708772215486599,0.128028500808608,13,5
"13x6",0.209020008127105,0.672210173877973,0.118769817994922,13,6
"13x7",0.160676100826503,0.716449230946675,0.122874668226822,13,7
"13x8",0.208810076996243,0.669439321418236,0.121750601585521,13,8
