"","E","M","S"
"53x57",0.000666851639870373,0.752042785157374,0.0259984251031445
"60x32",0.000542804532635775,0.918220529210883,0.0328574237429258
"64x32",0.00605641310929738,0.980002427689502,0.000379963172833951
"51x37",0.0229520636509477,0.444527806466384,0.569003894308751
"75x33",0.00824937610706153,0.924214682489093,0.000379963172840799
"7x21",0.0720224109065628,0.12374624300508,1.03395797176332
"5x65",0.000542804532637367,0.790851653602584,0.0993048692420878
"43x47",0.00638552510941864,1.0168494303794,0.0107507513025182
"90x42",0.00334291422375608,0.822052751726695,0.00037996317282685
"19x55",0.000542804532641245,0.852654620869333,0.0980845220974297
"3x61",0.000542804532636815,0.676044528847958,0.337575366571413
"4x48",0.000542804532636792,0.613809282933149,0.292515215476874
"60x58",0.0122440117252735,0.828182818978307,0.000379963172841032
"7x65",0.0113626976264428,0.931822815802638,0.000542804532636819
"52x42",0.000542804532637786,0.685974009438084,0.431166752170623
"16x38",0.383237991841676,0.000186181954694419,1.38416900219993
"5x33",0.000379963172845771,0.337499552495445,0.867215075427871
"84x36",0.00112275315152173,0.951136080545174,0.0100368187261059
"7x17",0.187228370694583,0.000542804532636841,0.741328427243854
"58x28",0.0254617406592946,0.877355456391671,0.000547799910028069
"45x49",0.000542804532641271,0.919513194150905,0.0689241447601097
"37x43",0.000379963172845771,0.643919603143858,0.309049969647662
"50x48",0.00106904978105416,0.72436770058314,0.000186181954709689
"84x16",0.0002659742209937,1.10950930984805,0.00026597422099204
"81x61",0.000379963172845771,0.000379963172845739,1.32666469516506
"26x66",0.000379963172845773,0.778828940788422,0.060698312601438
"6x50",0.000542804532636814,0.840972429689884,0.204790387648894
"51x57",0.00100601809064132,0.688516074228355,0.0445820474752148
"89x25",0.000379963172843082,1.03886300157782,0.0506655258843121
"69x33",0.00396715558584565,0.906499926414379,0.000379963172840766
"51x31",0.00037996317284577,0.296080742979663,0.653452068049697
"39x37",0.0086245270373021,0.000474016651318561,1.08551552683271
"28x28",0.565214555117217,0.000542804532636873,0.618448377380154
"15x55",0.000265974220964408,1.01463229177678,0.000550072124485124
"47x35",0.157374397350477,0.000542804532636795,0.882179425401332
"55x65",0.00212147244372954,0.779271641560986,0.00502126809032375
"11x71",0.00026597422098982,0.939274602938273,0.000265974220991832
"56x46",0.000542804532636816,0.735894233986123,0.375257713291373
"50x54",0.00320494620673252,0.706724260676559,0.0168568454103767
"27x57",0.000186181954703885,0.868503224087596,0.000186181954699737
"54x40",0.000775435046624028,0.556074625681887,0.356941230526911
"71x53",0.000775435046621606,0.587696171953757,0.319210411283698
"53x53",0.000186181954696426,0.776053862280528,0.000186181954699739
"72x34",0.00341608243017816,1.03943580848165,0.000265974220985406
"0x34",0.000265974220992037,0.209390835958987,0.998347077364843
"53x33",0.0128498481007675,0.948549359718623,0.0582708018269612
"62x48",0.000379963172848143,0.663690165389009,0.292596449021715
"84x32",0.00490638944154886,0.90835382770261,0.000379963172842426
"52x56",0.000379963172858449,0.696697254037056,0.0236151097091401
"19x49",0.000542804532636823,0.468912327122638,0.365753543484635
"34x52",0.00308357259648027,0.90961758081612,0.0308508106652672
"80x30",0.00432763369041694,0.991891203075678,0.000379963172841032
"65x65",0.000379963172845772,0.000379963172845784,1.04371629744325
"37x47",0.000542804532636816,0.663314716852594,0.233874412877301
"79x37",0.00609496484377552,0.926282641602429,0.000542804532630038
"21x27",0.0626281693672387,0.000265974220992049,1.24866772082685
"46x42",0.0498635053828809,0.845822809070096,0.07481340136483
"85x55",0.000542804532636817,0.51135091485587,0.40879738188063
"33x45",0.000542804532641238,0.622053940056363,0.156476731445924
"87x47",0.000186181954706018,0.891154468863995,0.000186181954689782
"36x28",1.12004524595317,0.000186181954694419,0.171804515412732
"23x27",0.240915889071132,0.00077543504662402,0.719288214827034
"13x33",0.000379963172845772,0.000379963172845809,1.17435728241742
"39x63",0.00440289236444756,0.974969063064416,0.000379963172841032
"73x25",0.000542804532636817,0.672932480727614,0.182052330736676
"91x33",0.00461816112622261,0.856856690285122,0.000379963172836288
"17x73",0.000379963172864531,0.819230711820703,0.0210412449576718
"46x66",0.00792263209936516,0.798462607903039,0.000379963172856604
"82x40",0.000542804532641219,0.828707397678341,0.0513054416756235
"36x26",0.723213450260695,0.000379963172845757,0.54261981949934
"44x50",0.015918960504171,0.925161324432151,0.00126326523784903
"64x36",0.00838546979139958,0.986389974714777,0.00953879724597557
"83x37",0.00233032778910572,1.05408779025131,0.00489785430036997
"72x46",0.000542804532614871,0.940581352321916,0.0446455383604539
"68x44",0.00231302510470304,0.90320107444209,0.000542804532630047
"55x27",0.00026597422099204,0.393016457763469,0.58880179581419
"28x36",0.13406031457894,0.000379963172845778,1.03096274187111
"81x33",0.00643200573952019,0.930161360536275,0.000379963172833931
"67x63",0.000379963172845772,0.000379963172845806,0.984275904865182
"31x51",0.0202077148662389,1.01887169519473,0.000379963172848551
"70x50",0.000265974220992452,0.567916845135026,0.267629817379573
"69x39",0.0104651501587396,0.965934152596285,0.000265974220979654
"37x65",0.000186181954725914,0.836177940523301,0.000186181954692273
"89x31",0.0103570608391879,0.907517526970808,0.000379963172841032
"79x17",0.000265974220993735,0.978367125994853,0.00026597422099204
"81x49",0.000379963172855264,0.550929146951884,0.277976493702314
"77x63",0.000379963172845765,0.000379963172845795,1.05391342414444
"39x65",0.003646710132741,0.848691650989913,0.000379963172835326
"23x73",0.000265974220995273,0.959068982344073,0.00748458211719078
"34x20",0.27753611207096,0.000265974220992104,1.22439110315881
"22x58",0.000542804532636818,0.948689373809307,0.0404545185333394
"19x71",0.000542804532660647,0.815427049849781,0.0560036432986642
"66x46",0.000542804532640148,0.713397994202179,0.182281664788355
"22x52",0.0206845752003439,1.02186623385668,0.000542804532637264
"92x38",0.000186181954689372,0.995040744290842,0.000186181954694428
"38x48",0.00805473008751261,0.883411355676935,0.146386008506089
"18x56",0.00168160081937367,0.965599783876469,0.000379963172845772
"77x39",0.00656616301757371,0.906427403868327,0.000379963172843006
"31x23",0.0356918241363253,0.000379963172845809,1.52656209516654
"32x30",0.956864616551987,0.00026597422099201,0.413023136200362
"13x29",0.000267813861914688,0.000385466253875513,1.36437297890929
"61x29",0.000379963172845772,0.973966064997575,0.0849126239572387
"62x26",0.000379963172845772,0.225164711621508,0.771455236441636
"67x37",0.00194052777829038,0.909647172118861,0.0234513802694019
"53x65",0.00478687370550214,0.847195864103402,0.000576855625625547
"73x33",0.00583707791023023,0.931900227094361,0.000265974220985405
"82x58",0.00037996317284577,0.000379963172845775,0.663009336399495
"88x54",0.000379963172845772,0.000397538477366974,1.2833384103104
"52x28",0.00782445254033448,0.333287612277444,0.666587575038349
"16x18",0.181746378125708,0.000130327368286034,1.45224104424357
"91x53",0.00037996317284577,0.000379963172845768,1.08285013198517
"6x54",0.000379963172845771,0.854648792511865,0.183307821810988
"6x66",0.000186181954691239,0.96050901858328,0.000186181954692107
"7x29",0.00037996317284577,0.000395353428919145,1.39640732279946
"6x22",0.0871463296423087,0.00049828597713478,1.29425609941518
"17x69",0.000542804532623383,0.848656025859475,0.100884209584017
"43x57",0.00591039610021481,0.891295961607184,0.000379963172845072
"75x39",0.0133702576396558,0.920023896004369,0.000379963172838071
"36x32",1.25144008838231,0.000130327368286103,0.0410119795259068
"77x17",0.00037996317062648,1.06925886009696,0.000379963172845769
"65x59",0.000542804532646002,0.512816951351451,0.309816305094129
"62x46",0.000775435046614349,0.568549475715245,0.272027466011285
"76x46",0.000379963172874051,0.956352049382284,0.0355926160130771
"13x37",0.000265974220992033,0.000265974220991984,1.28412179510677
"42x40",0.0481493930083354,0.0429387681161431,1.05977518549145
"90x50",0.000775435046624024,0.550999845725183,0.314718955628908
"66x60",0.000379963172845776,0.000379963172845784,0.883895573785308
"13x59",0.00037996317285525,0.859208510633382,0.0970630673458185
"44x46",0.00252276123060573,0.787026388507283,0.12996009141265
"88x24",0.000542804532636817,0.625528584060164,0.364536592932073
"7x49",0.000542804532636815,0.740619654653234,0.310328423370276
"91x39",0.00345425794738926,1.02891703767287,0.000379963172841032
"50x46",0.00881717655303827,0.75406367064366,0.000379963172857086
"25x33",0.262982377527617,0.000379963172845702,1.18828723613227
"77x41",0.0138956086941658,0.983341997267463,0.000379963172841033
"56x52",0.00639648141803744,0.841796246089096,0.0248371921240052
"27x65",0.000542804532623185,0.735134738970224,0.157495720424901
"97x47",0.000379963172845769,0.000379963172845798,0.874105905529797
"57x45",0.000379963172841011,0.682123889870966,0.22427331305492
"84x62",0.000379963172845794,0.000379963172845117,1.29344611098081
"40x48",0.000542804532636816,0.85584155898267,0.148120729493125
"54x66",0.00410618865902983,0.777205317268666,0.000265974220984728
"34x42",0.0132279456999172,0.450837544640897,0.465838773506684
"85x39",0.00625513224774597,0.837224803931574,0.000379963172836288
"44x44",0.000542804532636585,0.729102298503496,0.276437065028196
"43x45",0.000542804532611608,1.0014526707432,0.0446064021045069
"83x41",0.000542804532635089,0.812642694112745,0.13609075691129
"52x34",0.000265974220992039,0.491747493045457,0.497810294892134
"7x37",0.142286552775551,0.00044068158964993,0.957278056743035
"81x15",0.000379963172845771,1.15473281234576,0.0232433038541438
"29x45",0.00026597422099204,0.428423530079143,0.415380775760282
"64x56",0.000186181954686595,0.777036817895787,0.000186181954692105
"16x58",0.00409416495926431,0.76749664468553,0.182113216575842
"38x54",0.00455330941090282,0.884606713060628,0.0106534144984639
"20x50",0.000379963172845771,0.626215379428903,0.39435854136892
"10x68",0.00339074085380653,0.864790036993402,0.0508143530238135
"39x29",1.16271335971335,0.0608292258324722,0.000130327368286098
"2x50",0.00106301666454935,0.813449056424189,0.342236484603381
"41x57",0.021031889708688,0.908492094366983,0.000265974220988723
"79x45",0.000186181954687445,0.947108626132399,0.000186181954692617
"32x42",0.00054280453263682,0.250262986271039,0.639123888376278
"78x26",0.00258120441050811,0.943058011488042,0.00917312528404548
"76x58",0.000542804532636818,0.879200234091579,0.338625437850873
"76x54",0.000379963172846364,0.556554437921412,0.261647908862993
"83x33",0.00892949095771087,0.832978103767385,0.00037996317282807
"75x41",0.00622036152686338,0.935438858056331,0.000265974220988724
"83x49",0.000379963172845487,0.7820663120183,0.044951960703458
"73x55",0.000542804532636815,0.491579421943624,0.449282272870636
"71x61",0.000379963172845778,0.000379963172845737,1.04082387350408
"12x30",0.022286346306561,0.000288651407475724,1.22473919294762
"33x37",0.0993743803604769,0.000775435046624025,0.859952163416585
"67x47",0.000542804532636818,0.812561564563498,0.210340680825751
"51x43",0.000379963172845773,0.363178466230746,0.54306535120148
"14x54",0.000542804532647553,0.757431705214139,0.173654207233366
"56x48",0.000379963172855807,0.780071693425513,0.0165249936202194
"34x32",1.13063313819147,0.000186181954694427,0.219676474768381
"27x69",0.000542804532636818,0.810872212975271,0.122407581623631
"53x37",0.0256308989091287,0.536080194950483,0.301588346293527
"89x51",0.000379963172845771,0.655122189238083,0.219640895099025
"40x42",0.000379963172845773,0.399360293434121,0.675076567091043
"78x52",0.000379963172845773,0.740113582975293,0.344303307882416
"15x73",0.00344857234982575,0.873995660092133,0.00037996317283629
"88x32",0.00907114431504509,0.768854759410795,0.000379963172836294
"50x36",0.0436324181912768,0.584546705491811,0.476550512795883
"63x55",0.000265974220964256,0.95271807539051,0.000265974220992041
"64x48",0.000542804532640208,0.721529011413761,0.292135725838632
"27x39",0.0685262861820816,0.499929789509361,0.535082583056464
"72x40",0.00536677124658064,0.903375203653504,0.000265974220989807
"58x30",0.000542804532636819,0.664725007317783,0.277651826724638
"80x42",0.00524919941324294,0.816708993221256,0.0584168937401727
"65x51",0.000542804532636813,0.684451864336935,0.177326613359407
"59x53",0.000542804532586785,0.764523996142974,0.0324611011819635
"38x66",0.022011999862559,0.793677826249406,0.0389180305004662
"3x53",0.000542804532636817,0.594997992751813,0.266247213232161
"36x54",0.000379963172828031,0.818936434920529,0.137305210851869
"12x18",0.184113839274275,0.000542804532636813,1.11557536786858
"49x63",0.000379963172932329,0.842083640800592,0.0485961769531492
"88x28",0.000542804532636815,0.883412125996298,0.0828017442913697
"29x23",0.0681725042738387,0.00026597422099206,1.5174995167356
"35x21",0.208307121633538,0.000287886185817479,1.25699778582415
"16x28",0.000379963172845772,0.000495807550098434,1.11114306531124
"37x63",0.000379963172875368,0.850319356505471,0.0158578316848417
"70x38",0.00814371519556393,1.00798542565083,0.000379963172848141
"25x55",0.000265974220965652,1.00581566937171,0.0375655204500845
"49x43",0.000379963172844588,0.385067788581852,0.49357616723002
"19x63",0.000542804532604971,0.843451602026494,0.0664793784173213
"19x35",0.179465860101112,0.000265974220992049,1.0172650700337
"25x65",0.000379963172848886,0.896218142850332,0.0326180355414747
"71x25",0.000542804532621898,0.790711040667651,0.126809261953968
"49x57",0.00118100610180167,0.753088745087371,0.0165709188690334
"70x62",0.000385537926534905,0.00037996317284576,1.1769010337127
"97x45",0.000379963172845797,0.0868950786016246,0.715936332458124
"95x57",0.000265974220992042,0.00026597422099234,1.59766812977075
"40x46",0.000542804532632949,0.915484263632656,0.0833256781100499
"32x54",0.00956006068614635,0.968504820304425,0.0100479176191114
"24x72",0.000542804532636813,0.938270101072457,0.0379329538451345
"38x50",0.00614450863989039,0.890578420877948,0.0406062239940544
"21x61",0.00295668059380531,0.844391772739784,0.000265974220985405
"83x27",0.00196052345375381,0.828457840483523,0.000265974221001897
"17x25",0.229917135906369,0.000447259493404795,1.00029555940535
"24x74",0.000265974220963614,0.861543072288248,0.000265974220988723
"49x41",0.0257919228655702,0.373300683920644,0.539875852489937
"27x31",0.262190335201468,0.000130327368286252,1.55104559746989
"85x59",0.000542804532636809,0.0541770559989251,1.08376907595569
"60x40",0.000379963172845772,0.741721915752557,0.21033110134856
"5x23",0.00035877245994855,0.000265974220992052,1.46697929780203
"55x39",0.000379963172845771,0.517895289327829,0.438240535329334
"61x59",0.000379963172826858,0.617349155852423,0.174959955969658
"83x55",0.000775435046624025,0.462200601415299,0.585651970558857
"51x49",0.00614587579585857,0.769311038795938,0.000379963172836294
"36x68",0.00183135509147648,0.821158336864103,0.0622534067168826
"97x33",0.00805826515975291,1.02359085996405,0.00719961594090299
"65x47",0.000542804532654414,0.939114432989595,0.0308006888114574
"57x59",0.000379963172857253,0.692484762961962,0.0432434551156706
"69x51",0.00054280453263513,0.575951543049388,0.294157282989213
"62x58",0.00037996317282682,0.771710595674859,0.0421754321316652
"50x60",0.00318121712661849,0.841520663419229,0.000379963172836231
"29x65",0.000379963172823719,0.940975497312206,0.105611181973507
"22x28",0.162220770264452,0.000340998639183944,1.15070901345093
"29x49",0.0242471146899928,0.898275838057831,0.00037996317284301
"53x31",0.0211786871990341,0.72998359887653,0.179626031493676
"54x46",0.0114479004406181,0.586419698144184,0.289157322281978
"66x44",0.0309577771960685,0.906613377363704,0.125152331768843
"39x35",0.451033239934277,0.000542804532636813,0.762543526019888
"35x35",0.159472796228248,0.00037996317284579,1.01259178712352
"51x41",0.0453214291057625,0.679107110070599,0.215949679392175
"58x40",0.0290195082691143,1.20706907195068,0.00246636539424457
"34x56",0.00851169039640771,0.897024748968408,0.000379963172841797
"59x55",0.00253272069284302,0.722922500040012,0.000265974220999623
"24x68",0.000265974220994198,1.07105522181831,0.00026597422099204
"83x21",0.00135135212685457,1.31756734813804,0.000265974220992037
"42x62",0.00905485772047104,0.868589632770244,0.000379963172841717
"32x40",0.00026597422099204,0.0942394403101276,0.780651999233567
"47x57",0.00849257645833453,0.882120909113014,0.000265974220988723
"36x64",0.000542804532633787,0.899896450393209,0.0424213149519503
"81x21",0.000265974220992038,1.21754886381424,0.000265974220992042
"46x58",0.00479829075130252,0.808164159127427,0.000379963172859855
"44x56",0.0063066112156682,0.919064219254145,0.000379963172840798
"6x60",0.000542804532636816,0.877090782496717,0.109688594547735
"25x35",0.000265974220992042,0.000268791524649983,1.34259883781925
"87x37",0.0206140442096429,0.958506802694806,0.000379963172849486
"19x47",0.000542804532636811,0.815623329844168,0.349529807237406
"81x31",0.00288066603433465,0.935411085649569,0.000542804532630046
"10x36",0.0391838812121221,0.0005428045326368,1.05106212807819
"100x62",0.330814412674871,0.000775435046624029,0.665586727917015
"90x32",0.006331920269568,0.813397844460154,0.000379963172854671
"14x70",0.000542804532607243,0.822132347351787,0.0325915190204282
"26x44",0.0141988778720641,0.207429277440723,0.403335607393248
"55x29",0.000265974220998607,0.979247308543666,0.000265974220992039
"53x49",0.0032682482965904,0.72160587527853,0.000379963172836293
"97x59",0.402584950247255,0.000775435046624081,0.626215953841799
"89x43",0.0026793736792579,0.816528100438787,0.0221654634144778
"85x33",0.00297343471237498,0.922261125814156,0.000379963172857085
"77x53",0.000542804532636391,0.265058904416354,0.714062085975622
"4x34",0.000195810047366253,0.000281500620011052,1.64749430562474
"68x38",0.0193677880116084,0.870823998216011,0.000542804532630043
"57x29",0.000542804532636817,0.92285090005562,0.165466142634663
"51x51",0.000815636550833414,0.793189462456075,0.0440372509130361
"48x60",0.00294886384495746,0.871204099595652,0.000379963172841033
"58x50",0.00026597422097524,0.769536538037003,0.00026597422099204
"85x23",0.0974371199309634,0.000379963172845795,1.08260179331117
"11x55",0.000775435046626417,0.677775890495178,0.249353349837685
"13x65",0.00895047675929218,0.973452977071656,0.000379963172841032
"96x36",0.00471444083399226,0.965482682138755,0.021975979918403
"79x61",0.00037996317284577,0.000408923776857688,1.12723636171261
"33x29",1.11921454116158,0.000186181954694424,0.0794710378310011
"86x40",0.000186181954666032,0.922341868177375,0.000186181954691977
"60x60",0.000379963172845772,0.224292814412795,0.50520159117427
"67x35",0.000186181954698802,1.03267992580822,0.000186181954692071
"13x63",0.000265974221013459,0.901505770694144,0.0151060395837469
"43x61",0.00425491285508733,0.866260025017566,0.00519221009828711
"48x66",0.00151048330667346,0.906330989952093,0.0126282353120049
"53x39",0.000379963172846368,0.411085470610096,0.454694361276651
"25x69",0.000542804532623217,0.872752214863758,0.0620232120142352
"96x48",0.000542804532636817,0.453936361815034,0.554482430647455
"34x40",0.250919841729125,0.000542804532636821,0.94385467994284
"52x32",0.000379963172845772,0.671200308028271,0.407075316873811
"19x21",0.345809163998756,0.000265974220991974,0.984660752677538
"60x50",0.00026597422095797,0.768979952342974,0.000265974220992037
"36x18",0.0593772038721685,0.00026597422099201,1.12342073191209
"68x60",0.000542804532636817,0.645711193933489,0.293468185685118
"18x20",0.272628536156967,0.000542804532636795,1.12202270118539
"46x64",0.000265974220978654,0.824744199645274,0.00026597422099204
"7x47",0.000542804532637662,0.325945319292504,0.553248632890567
"33x63",0.00150977869795303,0.822791638856093,0.000379963172815981
"28x60",0.0028121787696748,0.879318788586215,0.000379963172836291
"98x36",0.0060642455243072,0.884532806571885,0.0709095235713737
"7x23",0.000265974220992039,0.000386816409911403,1.24293217399101
"6x26",0.0518029042627909,0.000448691549573236,1.19633022276331
"8x54",0.000542804532636817,0.641790260960915,0.288876020008724
"79x55",0.000265974220992043,0.102715506303529,0.783587124706332
"52x18",0.000775435046659947,0.610003812745321,0.143892881397791
"17x61",0.00586117569076108,0.953698623942192,0.0121368968964834
"53x59",0.00835689846055243,0.661847016460805,0.000379963172836289
"59x69",0.000542804532652291,0.830118735649236,0.13853365966805
"88x22",0.000775435046624024,0.740378183393127,0.178244543451089
"60x42",0.000542804532640218,1.02708363343693,0.0754873587811776
"12x34",0.000265974220992046,0.000335469632607182,1.25609829725193
"8x64",0.00524060601976818,0.892709686383729,0.0259587540561127
"16x56",0.00426344865049955,1.00580235755422,0.000379963172841371
"0x48",0.000379963172845474,0.48218149256923,0.272345427936333
"90x58",0.000379963172845786,0.000379963172845839,1.18990370528663
"61x25",0.00026597422099204,0.0428459458735156,0.763966608640196
"30x30",0.53208432974892,0.000265974220992076,1.14229063408474
"56x36",0.000542804532636817,0.797059045143457,0.245441514683196
"58x32",0.0350946032394707,0.757026504616286,0.184917897898859
"58x36",0.000186181954703618,0.865040273740604,0.000186181954694428
"44x66",0.0120984022781618,0.933915090923442,0.000265974220988723
"7x61",0.000542804532636816,0.913427367649938,0.0790808748060503
"82x30",0.00600645439209156,0.960664111218463,0.00700398296867776
"10x54",0.000542804532632948,0.318284679540396,0.587935053362323
"45x57",0.00502983271230145,0.858807421284438,0.000186181954698784
"96x38",0.00018618195468514,0.95562901538475,0.000186181954694428
"17x57",0.0112112566643118,0.906730498560733,0.0294322080187352
"74x34",0.0080286301335107,0.890316098569186,0.000265974220987469
"57x49",0.000542804532592185,0.756196451859166,0.0381796923070333
"86x54",0.000379963172845771,0.0464842128072756,0.866853399549514
"32x48",0.00810162705085328,0.924436831009107,0.0749675899758936
"64x34",0.0143740046382519,0.953134138673145,0.000542804532636581
"58x18",0.00171873391708743,0.27770591742724,0.43619007502244
"78x16",0.00026597422062922,1.19602982376508,0.000265974220992041
"65x31",0.00328626012392358,1.02408545076263,0.000379963172843903
"5x49",0.000542804532636808,0.787288987049581,0.237135012851352
"24x70",0.000265974220992042,0.89602687400421,0.0412637031581779
"70x60",0.124889080353261,0.000542804532636797,0.731978452959662
"29x53",0.00212294723725268,0.93242989018011,0.000265974220985405
"44x58",0.0103096393987058,0.889483288987602,0.000265974220999966
"56x42",0.0249431826678817,0.75802719916189,0.352057035851847
"31x49",0.000265974220984684,0.962285016867787,0.0822031173659802
"23x39",0.00026597422099204,0.000348058083689502,1.25511095051844
"19x31",0.000265974220992046,0.000265974220992043,1.23089036704391
"61x63",0.000542804532636816,0.554534336623299,0.327834867100992
"95x61",0.38775630357034,0.000775435046624,0.650504037361383
"49x51",0.00450242138891002,0.868567620593649,0.000265974220999623
"49x55",0.00037996317281901,0.816861769703219,0.0466331441886686
"79x47",0.000542804532641236,0.879225247445429,0.0434481284224253
"48x32",0.00026597422099204,0.24181632276706,1.12060004474967
"59x45",0.000265974220988738,0.593800501242149,0.323168053365172
"92x30",0.00168070380746446,0.878260304628125,0.0039828745284969
"28x52",0.00981967951837812,0.970924505815331,0.00282156134373554
"49x33",0.000379963172845766,0.49803494937936,0.611187865249827
"18x68",0.004306648053565,0.936468632369369,0.000542804532636816
"45x23",0.00026597422099204,0.000272426389102594,1.36334958566617
"62x38",0.000186181954657277,1.00160255869627,0.000186181954692863
"8x18",0.194274354335926,0.000542804532636816,0.890419769669355
"72x48",0.000542804532652891,0.767574364828482,0.11054773385426
"7x77",0.000542804532623254,0.861914671527332,0.03016970957278
"73x31",0.00427390816198853,1.00307155854516,0.000542804532636393
"41x61",0.00520340908391495,0.858187751461417,0.0203072236257847
"2x62",0.00365400503851097,0.545321571230734,0.32661298544166
"4x24",0.000379963172845772,0.000379963172845796,1.18710265351195
"16x22",0.116003348559609,0.000241854969246687,1.36340030424816
"72x28",0.00609136324318107,0.985546661000881,0.000265974220985406
"42x30",1.24838060549046,0.000130327368286095,0.0658969010393722
"34x26",0.534388832094773,0.000265974220992101,1.05702195984245
"48x46",0.000186181954684491,0.827477321771308,0.00485737791367997
"36x58",0.00423696935065259,0.923681566697972,0.000265974220988723
"62x64",0.000542804532636816,0.437845494167063,0.400833006819591
"29x17",0.000265974220992043,0.00026597422099201,1.60109120635818
"29x57",0.00037996317282624,0.91393459824299,0.0403550590366937
"84x18",0.000379963172840982,0.978071534036513,0.00397984871421831
"40x40",0.0120339552277858,0.702784166501605,0.381734312451411
"53x63",0.000265974220983073,0.89120978966501,0.009311670349696
"1x65",0.000379963172848832,0.917822090800947,0.0135850253026679
"36x30",1.34340478005777,9.1229157800253e-05,0.000170907492856689
"53x61",0.00523453278570525,0.712758077433551,0.000379963172876912
"79x31",0.000186181954684862,0.937518626216006,0.000186181954692873
"70x40",0.00901032374575055,0.898703671024208,0.00771448951129702
"57x31",0.0421736017467002,0.940844058402044,0.000542804532640202
"63x61",0.000542804532635711,0.283363370330541,0.696277712152499
"14x64",0.00013032736829734,0.914069726061697,0.000130327368282848
"60x26",0.000265974220991923,0.69560146715584,0.268327144410678
"56x34",0.00793955886565832,0.866748143750198,0.151347520086599
"48x30",0.00037996317284577,0.309202766485073,0.580638685959491
"69x27",0.000542804532636817,0.892063083351628,0.13566627958551
"34x34",0.529306325514364,0.00077543504662403,0.59693365104917
"75x23",0.0122709863624339,0.68705056845834,0.233286389188075
"80x44",0.000186181954704981,0.862140358408437,0.000186181954689788
"18x58",0.000379963172840071,0.921482380217126,0.030466927854936
"27x33",0.0675920642457529,0.000214950416418492,1.3812661293251
"76x22",0.000379963172844589,0.412031496512994,0.467907353634783
"32x32",0.466990951485278,0.000379963172845764,0.949542395749359
"74x56",0.000379963172845775,0.044013672045069,0.690544937543708
"84x34",0.00418404322219458,0.954141032144209,0.000265974220989807
"81x47",0.000186181954644632,0.760961550066151,0.000186181954692104
"64x50",0.000542804532636816,0.547164863709534,0.394011714997439
"100x76",0.000379963172845778,0.000402721702631174,1.05429530298476
"53x51",0.000379963172875404,0.860306272032442,0.0143016607428369
"16x20",0.285133828414024,0.000379963172845787,1.10901128014886
"89x29",0.000542804532636817,1.02036566058642,0.0744648895073352
"70x56",0.000379963172845773,0.000379963172845801,1.04207073045498
"46x62",0.00219770699960548,0.946475586632306,0.000379963172842578
"84x46",0.000265974220970551,0.801126763305086,0.00495101035868883
"41x41",0.000379963172845772,0.480216683899793,0.390904403581094
"21x47",0.000379963172845773,0.544773853010638,0.342613739343995
"76x40",0.00888854950511441,0.936962708880197,0.00037996317284264
"32x26",0.148629524573041,9.12291578004696e-05,1.99553451936242
"20x30",0.0377061323293953,0.000542804532636833,1.17813059769464
"77x77",0.000542804532636816,0.615784124542944,0.343964444397363
"30x38",0.153483904816211,0.000379963172845766,0.969722501916959
"95x49",0.000542804532636816,0.378008155996401,0.463901037100327
"92x56",0.00037996317284577,0.000379963172845816,1.24309634913936
"62x30",0.00974144875185449,0.960144993771321,0.000542804532636815
"45x29",0.0657095879289645,0.0972807446123357,0.820449782377544
"32x58",0.0001861819546981,0.933529898150443,0.000186181954961919
"15x57",0.00037996317284887,1.07937509068175,0.0518895479334685
"55x37",0.0531099851180723,0.983814764821855,0.000542804532636816
"37x57",0.00206544553015599,0.894534555984151,0.000379963172836292
"2x56",0.000542804532636814,0.928774498511487,0.120808530484351
"75x47",0.000542804532636815,0.887076283325134,0.156729619989687
"80x50",0.000542804532636057,0.659958796492797,0.256028684782843
"2x36",0.000379963172845773,0.000511117885973918,1.04456906106196
"37x45",0.000542804532636817,0.727365385296604,0.268356672863524
"4x26",0.105420411853837,0.000413740397279284,1.15976627822719
"29x31",0.39696872177328,0.000265974220992009,1.35371695014113
"63x29",0.000542804532635689,0.945010554723703,0.0596617972972088
"74x28",0.00730847063284648,1.00678000338807,0.0378276616217587
"87x25",0.000542804532636817,0.883788185723067,0.120021456690718
"28x30",0.28466362067902,0.000186181954694252,1.42285688707965
"79x33",0.00352204037115406,0.928464195543198,0.000265974220985403
"23x45",0.000265974220992042,0.499056791875261,0.329103098533256
"74x32",0.000186181954688643,1.02571624381153,0.000186181954692545
"5x67",0.000542804532628527,0.922050551104523,0.0263075489510545
"13x49",0.000542804532636818,0.556684189961162,0.645713520726447
"96x58",0.0886941543536636,0.000379963172845756,1.31378124872342
"71x59",0.000379963172845764,0.000379963172845778,0.851390478323077
"88x40",0.00256720047265855,0.958832655280256,0.00558469642500419
"23x57",0.000379963172830859,0.966573026972104,0.0185419358861619
"77x27",0.00479916955454195,1.00122061354227,0.0519234503718565
"56x68",0.000379963172864432,0.816334527074951,0.0194731381735608
"25x37",0.00037996317284577,0.000379963172845773,1.13637981138074
"38x56",0.00898878942902765,0.837892406720546,0.000379963172836294
"19x27",0.000310182058837881,0.000396576651213402,1.389347691624
"40x22",0.515410512692338,0.000379963172845759,0.805635149148725
"83x53",0.000775435046628869,0.572518459782927,0.401452139681088
"54x52",0.00489031250024558,0.705258665303359,0.0189196415987938
"46x54",0.000379963172817283,0.842604162560828,0.0888716523245055
