,region_ind,region,gene,lfc,pval,padj
5158,0,green,Eml2,0.86811924,1.1070563967180458e-95,1.459875270352087e-91
5159,0,green,Gpr4,-1.571772,0.6219829024622556,1.0
5160,0,green,Opa3,-0.26155764,1.253422236151951e-60,1.2672098807496226e-56
5161,0,green,Vasp,-0.086586446,0.0006109508607335433,0.9095531518857463
5162,0,green,Ppm1n,-0.23927538,0.44265435508095097,1.0
5163,0,green,Rtn2,-0.09388845,2.6106790411117655e-38,2.1052515787525277e-34
5164,0,green,Fosb,-0.7008408,0.002747250021512523,0.9999638680092422
5165,0,green,Ercc1,-0.83687353,1.4818627266088217e-50,1.358275375209646e-46
5166,0,green,Cd3eap,-0.16042732,6.33254856998595e-70,6.987334092122497e-66
5167,0,green,Ppp1r13l,-0.65751415,1.0556738088827478e-19,6.577903503148399e-16
5168,0,green,Ercc2,-0.30507904,1.4989797587893444e-51,1.3921025019876642e-47
5169,0,green,Klc3,-0.9320244,0.1513226039397314,1.0
5170,0,green,Ckm,-0.46504638,0.001628490081844984,0.9979669049716707
5171,0,green,Mark4,-0.26952687,2.5760348641959546e-73,2.929982054536479e-69
5172,0,green,Exoc3l2,-1.3182465,0.10571899423032476,1.0
5173,0,green,Bloc1s3,0.3705432,6.337362248338811e-13,3.4697058249471695e-09
5174,0,green,Trappc6a,0.009863463,4.109174062735367e-85,5.122085469199635e-81
5175,0,green,Ppp1r37,-0.549975,2.4095684677777695e-25,1.6416389970969943e-21
5176,0,green,Gemin7,-0.13127275,7.523001470937104e-78,8.861343432616815e-74
5177,0,green,Zfp296,-0.49084744,2.9309661237216287e-15,1.680615975327862e-11
5178,0,green,Clasrp,-0.7994604,4.642167615221898e-31,3.411528980426573e-27
5179,0,green,Relb,-0.53550935,1.9142234082319294e-65,2.030799613793254e-61
5180,0,green,Clptm1,-0.5001171,1.8714281432570822e-34,1.4389410993503705e-30
5181,0,green,Apoc2,-1.3729041,0.0020785467474625924,0.9995981002560355
5182,0,green,Apoc1,-2.9797492,0.7442812717077539,1.0
5183,0,green,Apoe,-2.3855467,1.7128439007382798e-171,2.400379442494625e-167
5184,0,green,Tomm40,-0.17791216,1.4673108036075073e-27,1.0321064192575207e-23
5185,0,green,Nectin2,-0.6778741,2.1775835014691032e-52,2.0408312575768434e-48
5186,0,green,Bcam,-1.5230094,0.7077041591693911,1.0
5187,0,green,Bcl3,-0.632625,1.471571104019295e-34,1.1325211216532495e-30
5188,0,green,Gm16174,0.25189885,0.1418737447011502,1.0
5189,0,green,Gm44658,-0.24244833,0.6995409519190032,1.0
5190,0,green,Gm19345,0.17404105,0.5360288161041677,1.0
5191,0,green,Ceacam16,0.005173753,0.04524123821526512,1.0
5192,0,green,Ceacam19,0.050638504,0.7284971434759533,1.0
5193,0,green,Pvr,0.14563538,3.814796658064461e-90,4.9065914616025094e-86
5194,0,green,Igsf23,-0.35722268,0.6173993914190388,1.0
5195,0,green,Vmn1r91,0.7853456,0.06337195072326819,1.0
5196,0,green,Vmn1r139,0.83218163,1.0682202420278323e-33,8.127019601347749e-30
5197,0,green,Nlrp4e,0.3451781,0.46217273053845376,1.0
5198,0,green,Zfp180,0.072761,5.1249565039432994e-58,5.069094478050317e-54
5199,0,green,Zfp112,-0.37768036,0.3561957250097144,1.0
5200,0,green,Zfp235,0.14947176,3.3431857106626246e-06,0.014852718138099614
5201,0,green,Zfp111,0.3447017,3.3199434302247796e-25,2.25756153255285e-21
5202,0,green,Zfp93,0.40792328,0.0014252655724861282,0.9957090652591205
5203,0,green,Zfp61,0.34998077,1.856578503452563e-12,1.0083077801426001e-08
5204,0,green,Zfp94,0.6893819,2.3934601357361925e-05,0.09818947818848285
5205,0,green,Lypd5,-0.54642314,0.6194646349780877,1.0
5206,0,green,Kcnn4,-0.39436293,8.245169392195005e-09,4.0614879786831204e-05
5207,0,green,Smg9,-0.45585328,7.675316123513518e-65,8.087480599346194e-61
5208,0,green,Plaur,0.43050143,2.3956530753015577e-55,2.309888695205762e-51
5209,0,green,Cadm4,-0.12969257,0.07189310116377039,1.0
5210,0,green,Zfp428,-0.08283983,3.061047015357468e-55,2.948400485192313e-51
5211,0,green,Irgq,-1.1358602,7.780313547976704e-16,4.5156939832354845e-12
5212,0,green,Xrcc1,-0.25258112,1.6616102747210113e-81,2.0175271955662518e-77
5213,0,green,Zfp575,0.5512925,6.361115933036628e-77,7.43805286049973e-73
5214,0,green,Ethe1,0.14765988,2.898360321801666e-72,3.2661622466382976e-68
5215,0,green,Phldb3,-0.60080165,2.2578103246234734e-09,1.1313823547676158e-05
5216,0,green,Lypd3,0.15468942,0.5619048709918241,1.0
5217,0,green,Cd177,-0.64769113,0.6995409519190032,1.0
5218,0,green,Gm9844,0.941487,9.51495950972279e-83,1.1666291854871113e-78
5219,0,green,Rps19,0.17354067,5.027136969226226e-22,3.254065760180136e-18
5220,0,green,Cd79a,0.22060019,0.04956290679845627,1.0
5221,0,green,Arhgef1,-0.21627535,5.493820043101215e-78,6.479411358833573e-74
5222,0,green,Rabac1,-0.27666402,0.2003367461803387,1.0
5223,0,green,Atp1a3,-0.2843907,8.372619592252822e-70,9.22830131458106e-66
5224,0,green,Grik5,-1.3475192,0.6840675456706842,1.0
5225,0,green,Zfp574,-0.45138103,8.700689903587951e-37,6.880505575757351e-33
5226,0,green,Pou2f2,-1.0306468,1.3599267458241821e-07,0.0006454848477870808
5227,0,green,Dedd2,-0.37540787,1.5623601678958395e-25,1.068341882807175e-21
5228,0,green,Zfp526,-0.37381074,0.017621284578114498,1.0
5229,0,green,Gsk3a,0.008024196,9.72356792454081e-87,1.2248778514544058e-82
5230,0,green,9130221H12Rik,-0.4843046,1.071858357480166e-08,5.264829683136495e-05
5231,0,green,Erf,-0.45281738,4.163203531560829e-59,4.1548771244977075e-55
5232,0,green,Cic,-0.4860355,2.2381625240643773e-60,2.2569630892665183e-56
5233,0,green,Pafah1b3,-0.1828108,5.675874050926231e-45,4.918712452532671e-41
5234,0,green,Prr19,0.39756536,4.273937507754683e-51,3.9439895321560216e-47
5235,0,green,Tmem145,-0.19830565,0.2862669561921607,1.0
5236,0,green,Megf8,-0.9258273,9.16782011586725e-46,8.002590179140522e-42
5237,0,green,Cnfn,0.67273545,1.8269896707289785e-05,0.07629743295257546
5238,0,green,4732471J01Rik,0.0470515,0.6995409519190032,1.0
5239,0,green,Lipe,-1.8951799,0.0006001492897693539,0.9058528900773523
5240,0,green,Ceacam1,-0.14139923,0.8175627824086223,1.0
5241,0,green,Dmac2,-0.7325532,9.170147149615669e-09,4.513444588760585e-05
5242,0,green,B3gnt8,-1.2854868,0.007761859083211952,0.9999999999990077
5243,0,green,Bckdha,-0.5723714,8.66406162844166e-59,8.627672569602204e-55
5244,0,green,Exosc5,0.042789057,1.148747718170911e-43,9.837875458415682e-40
5245,0,green,B9d2,-0.39950493,7.33659885021609e-57,7.16785707666112e-53
5246,0,green,Tgfb1,-1.2669641,2.8219869788547977e-34,2.166439403666828e-30
5247,0,green,Ccdc97,-0.41407734,5.318893409666201e-60,5.344424098032599e-56
5248,0,green,Hnrnpul1,-0.47519085,3.699139102292454e-38,2.9778069773454255e-34
5249,0,green,Axl,-0.46151632,0.002478926136338006,0.9999046421621288
5250,0,green,Cyp2s1,-1.3181684,0.7414236236871903,1.0
5251,0,green,BC026762,-0.005200141,0.20365482308860827,1.0
5252,0,green,Cyp2b13,-0.2709389,0.5903617734738238,1.0
5253,0,green,Egln2,-0.7170226,2.0142962070442883e-67,2.174231325883605e-63
5254,0,green,Rab4b,-0.14572217,1.3930435780879578e-84,1.729881515269626e-80
5255,0,green,Mia,-0.18628837,0.6173993914190388,1.0
5256,0,green,Snrpa,-0.08013448,7.052997501723262e-54,6.696821127886237e-50
5257,0,green,BC024978,-0.053092834,5.064644469558415e-07,0.002339657385403638
5258,0,green,Itpkc,0.056999315,3.638348549767954e-31,2.6803713766140516e-27
5259,0,green,Coq8b,-0.939925,3.250905587226898e-19,2.0048334756428262e-15
5260,0,green,Numbl,-0.14556853,4.767774141639828e-78,5.627403819377489e-74
5261,0,green,Ltbp4,-0.015243529,4.707030815234291e-49,4.25939218470551e-45
5262,0,green,Shkbp1,-0.3969133,2.195733702765575e-73,2.498964527117501e-69
5263,0,green,Sptbn4,-0.13938232,0.0004368185995985119,0.8246729899736915
5264,0,green,Blvrb,0.14067034,2.5738649296550088e-17,1.535825203525026e-13
5265,0,green,Sertad3,0.8041529,1.1391848096703052e-52,1.0709476395710539e-48
5266,0,green,Sertad1,-0.29666287,2.9642576723354783e-58,2.938172204818926e-54
5267,0,green,Prx,0.15221396,0.0037156303282603765,0.9999988888924334
5268,0,green,Hipk4,-0.47866338,0.09897496418089774,1.0
5269,0,green,Pld3,-0.83887506,2.7136037822330298e-42,2.2916383940957937e-38
5270,0,green,2310022A10Rik,-0.17237401,9.354661636980478e-82,1.1379010415223054e-77
5271,0,green,Akt2,-0.4665822,3.301071712760742e-52,3.0865020514312935e-48
5272,0,green,Gm38973,0.40200913,0.697591923054349,1.0
5273,0,green,Map3k10,0.025133647,7.586179603196888e-36,5.92253041621581e-32
5274,0,green,Zfp607b,0.5706716,0.0020720381910034197,0.9995898330346499
5275,0,green,Zfp60,-0.2318591,6.513944738041041e-10,3.3188493377202033e-06
5276,0,green,Zfp626,0.043633275,1.0167028559448026e-06,0.00463656889020723
5277,0,green,Zfp607a,-0.395434,0.011480537912914352,1.0
5278,0,green,Zfp974,-0.34567407,0.0797851360662299,1.0
5279,0,green,Zfp780b,-0.8420007,9.185475387535197e-06,0.03965453983587748
5280,0,green,Zfp850,0.24520247,3.5027891264515357e-10,1.7983303208372672e-06
5281,0,green,Psmc4,0.32649437,2.0152072736428593e-42,1.7040592705924018e-38
5282,0,green,Fbl,0.5251855,1.4546918051591229e-40,1.205648568115881e-36
5283,0,green,Dyrk1b,-1.1990533,0.0393913939135937,1.0
5284,0,green,Eid2,-2.3960183,0.764511040994446,1.0
5285,0,green,Eid2b,0.84171396,1.9975600974435712e-37,1.5936534457404812e-33
5286,0,green,Timm50,-0.19571523,1.1612752632188255e-51,1.0798698672671859e-47
5287,0,green,Supt5,-0.5101329,2.675412646357922e-18,1.622102687486795e-14
5288,0,green,Gm44709,-0.026057187,0.7578460702396234,1.0
5289,0,green,Rps16,0.40180022,3.28351403167504e-91,4.243285183133654e-87
5290,0,green,Plekhg2,-0.94451284,2.4059984272943128e-33,1.8227844085181714e-29
5291,0,green,Zfp36,-0.1163223,2.2878772671016273e-74,2.6228224990053057e-70
5292,0,green,Med29,-0.24486089,3.6445603600190905e-73,4.139127200873681e-69
5293,0,green,Paf1,-0.20185614,3.9829313947673345e-74,4.557270101892784e-70
5294,0,green,Samd4b,-0.12889312,2.4194377311806657e-76,2.8147738564555865e-72
5295,0,green,Gmfg,-0.57895607,2.635633723853645e-52,2.4666896021546265e-48
5296,0,green,Pak4,-0.4574299,1.5424319581881772e-48,1.3875717895860841e-44
5297,0,green,Fbxo17,0.7408031,2.736750132952946e-115,3.7898515841132395e-111
5298,0,green,Mrps12,0.084106855,2.4956704687890575e-67,2.6920797346827565e-63
5299,0,green,Sars2,-0.2681168,2.179504487507135e-30,1.5890767218414522e-26
5300,0,green,Nfkbib,-0.09053856,3.425047499966492e-79,4.082314115210062e-75
5301,0,green,Sirt2,-0.3014616,2.5612102703507356e-58,2.5409767092149648e-54
5302,0,green,Rinl,-0.17318097,4.5021319398658725e-41,3.751176332296245e-37
5303,0,green,Hnrnpl,-0.078458756,2.121520003341285e-15,1.2198740019137997e-11
5304,0,green,Ech1,-0.013490683,6.798982915373837e-49,6.142201165748725e-45
5305,0,green,Lgals4,-1.5827675,0.7021532356363094,1.0
5306,0,green,Lgals7,-5.622015,2.779566396877096e-13,1.5359883897348665e-09
5307,0,green,Capn12,0.5492232,0.22973101501178494,1.0
5308,0,green,Actn4,-0.27765417,0.01569062795319301,1.0
5309,0,green,Eif3k,0.15002196,6.6726754644119585e-12,3.572550379842499e-08
5310,0,green,Map4k1,-0.21703927,2.3222169993843875e-26,1.6081352720736883e-22
5311,0,green,Ryr1,-0.063833684,0.6470391405163364,1.0
5312,0,green,Rasgrp4,-1.71404,0.020122829769367814,1.0
5313,0,green,Fam98c,-0.39785787,7.23955878555499e-43,6.150005188328964e-39
5314,0,green,1110035H17Rik,0.50141084,0.5864398026718769,1.0
5315,0,green,Spred3,-0.28006572,7.974456073242323e-42,6.704125220774821e-38
5316,0,green,Ggn,0.0176444,0.7305079399033629,1.0
5317,0,green,Psmd8,-0.00065342407,0.00011955142090942776,0.3902665309911271
5318,0,green,Catsperg1,-0.19591172,0.8195430094921847,1.0
5319,0,green,Kcnk6,-1.0949576,0.26342765792928247,1.0
5320,0,green,Yif1b,-0.5570521,3.023038649246214e-72,3.4060576461057094e-68
5321,0,green,2200002D01Rik,0.07886029,1.1056002872622107e-64,1.1636443023434767e-60
5322,0,green,Spint2,-0.04111714,5.7226746869010695e-92,7.428031743597588e-88
5323,0,green,Ppp1r14a,-0.07581443,7.232438324916309e-11,3.779671554441911e-07
5324,0,green,Dpf1,-0.95423335,0.0024231083444224894,0.9998844889601644
5325,0,green,Sipa1l3,-0.688261,3.9418021603877796e-46,3.454989593579889e-42
5326,0,green,Zfp84,0.009062137,1.656892937251894e-10,8.572760383438377e-07
5327,0,green,Zfp30,-0.036406163,0.006752686036187549,0.9999999999701931
5328,0,green,Zfp790,-0.797402,0.024985861893008023,1.0
5329,0,green,Zfp940,-0.78730977,0.18415469418228747,1.0
5330,0,green,Zfp420,-0.25121024,0.014708618227439378,1.0
5331,0,green,Zfp27,-0.15833499,3.7831240931650366e-12,2.0391038654300886e-08
5332,0,green,Zfp383,-0.37577638,1.2215224109529138e-08,5.991387971499724e-05
5333,0,green,Zfp74,0.15432043,1.1633142602221001e-12,6.343552640874472e-09
5334,0,green,Zfp568,-0.090281844,6.453404789917492e-26,4.437361133547267e-22
5335,0,green,Zfp14,-0.6853338,0.22217813961175992,1.0
5336,0,green,Zfp82,0.50118166,1.061480516868824e-06,0.004833939855480496
5337,0,green,Zfp566,0.37144923,8.258462537785611e-13,4.512423920466936e-09
5338,0,green,Zfp260,-0.72610784,3.7120671606746786e-52,3.468184348218352e-48
5339,0,green,Zfp382,0.23621,0.0030389258155799886,0.9999874844296912
5340,0,green,Cox7a1,-0.32435712,2.0059586868781684e-06,0.009025961587072195
5341,0,green,Capns1,-0.7275938,5.208131514451047e-29,3.7285013511955043e-25
5342,0,green,Tbcb,-0.1481246,1.3788790611586474e-25,9.43153277832515e-22
5343,0,green,Polr2i,0.2070489,8.359818545651235e-68,9.048667593812897e-64
5344,0,green,Wdr62,-0.34104243,1.4556313669629012e-50,1.3343772740948915e-46
5345,0,green,Clip3,-0.96115935,4.918805462943874e-07,0.002273834640612493
5346,0,green,Alkbh6,-0.3212545,3.2752254772453307e-49,2.9696469402183413e-45
5347,0,green,Sdhaf1,0.096003465,3.160838103890283e-67,3.406119140752169e-63
5348,0,green,Tyrobp,-0.020887807,3.5393022221317097e-09,1.762556976522731e-05
5349,0,green,Hcst,-1.0949738,5.244760777717762e-09,2.5966473543865194e-05
5350,0,green,Nfkbid,-0.55136746,0.055081227246314646,1.0
5351,0,green,Aplp1,-1.1818583,0.9807897567972743,1.0
5352,0,green,Nphs1,0.123065054,0.006296969650653287,0.9999999998537951
5353,0,green,Arhgap33,-0.2448881,0.0022982866072010512,0.9998181607373626
5354,0,green,Proser3,-0.030226087,5.992918019159012e-07,0.002761911380005255
5355,0,green,Hspb6,0.3883613,2.7735894760441036e-22,1.803942595219085e-18
5356,0,green,Lin37,0.017322758,5.3434616145977276e-58,5.284149190675693e-54
5357,0,green,Psenen,-0.09123578,5.9453229819779425e-40,4.887650023484067e-36
5358,0,green,U2af1l4,0.4119393,1.2171673479014596e-90,1.5688069947101913e-86
5359,0,green,Igflr1,-1.022218,0.02353227269922296,1.0
5360,0,green,Kmt2b,-0.4077014,1.2794619419397881e-65,1.3598121518936068e-61
5361,0,green,Zbtb32,0.32530203,0.13375233270026676,1.0
5362,0,green,Upk1a,-0.085985295,0.2627574095154359,1.0
5363,0,green,Cox6b1,0.31842145,7.054570172559293e-29,5.042606759345383e-25
5364,0,green,Etv2,0.29873174,0.5107668166491981,1.0
5365,0,green,Rbm42,0.04203889,3.661170733575372e-64,3.8299507043931963e-60
5366,0,green,Haus5,0.5943968,3.728033272188667e-66,3.980048321388621e-62
5367,0,green,Tmem147,0.27336636,7.50110229434232e-52,6.992527558785911e-48
5368,0,green,Sbsn,-0.013039051,2.906659902955204e-24,1.9465901370091e-20
5369,0,green,Dmkn,0.33364838,0.671015243753987,1.0
5370,0,green,Ffar2,-1.231437,0.8561053085027879,1.0
5371,0,green,Cd22,-0.7255701,8.775565112258372e-05,0.3071366444268136
5372,0,green,Mag,-1.0600644,0.6559736624240019,1.0
5373,0,green,Usf2,-0.41795486,3.8776042132086943e-48,3.47433337503499e-44
5374,0,green,Gm4673,-0.270966,0.6730288853581299,1.0
5375,0,green,Lsr,-0.93960655,0.3657502488416785,1.0
5376,0,green,Fxyd5,-0.56926787,8.672521943217776e-19,5.311052438026551e-15
5377,0,green,Fxyd1,-1.453037,0.0004883776485792504,0.8561298856162568
5378,0,green,Lgi4,-1.1373845,0.13830272955341003,1.0
5379,0,green,Fxyd3,-1.8493111,0.9884121568760502,1.0
5380,0,green,Hpn,-0.41664633,0.0611788419336893,1.0
5381,0,green,Scn1b,-1.2476546,2.060062778766653e-14,1.1635234573797282e-10
5382,0,green,Gramd1a,-0.36155447,2.8274577763124543e-53,2.6708166155047444e-49
5383,0,green,Wtip,-2.2276342,0.9924101492197087,1.0
5384,0,green,Uba2,0.49243072,3.991848028718184e-64,4.173876298827733e-60
5385,0,green,Pdcd2l,0.20630702,1.7725388332103558e-100,2.3796333835849027e-96
5386,0,green,Gpi1,-0.3680239,3.552222721302419e-06,0.01576005806424868
5387,0,green,Gm12758,0.5005803,0.2956567781505749,1.0
5388,0,green,4931406P16Rik,0.03206406,1.2173736416807976e-83,1.501752124377432e-79
5389,0,green,Lsm14a,0.21696502,7.079344808940856e-74,8.082487968367776e-70
5390,0,green,Gm12784,0.2010949,0.5619048709918241,1.0
5391,0,green,Kctd15,-3.00812,0.5905376662279881,1.0
5392,0,green,Pepd,0.012811548,7.454204946069799e-88,9.453422712605718e-84
5393,0,green,Cebpg,-0.10237673,7.088329293519688e-76,8.222461980482838e-72
5394,0,green,Cebpa,-1.8047541,3.008676458266659e-05,0.12109121831234433
5395,0,green,Lrp3,-1.3322933,0.9905127670078706,1.0
5396,0,green,Gpatch1,0.76771194,2.6136589882790625e-51,2.4181572959557885e-47
5397,0,green,Rhpn2,0.8944566,0.013251753397255907,1.0
5398,0,green,Faap24,-0.05522075,6.330587679012678e-48,5.66207762010894e-44
5399,0,green,Cep89,0.02042879,1.1248512244904568e-42,9.537613532454582e-39
5400,0,green,Nudt19,0.33549777,3.3338121905675754e-100,4.470975528770175e-96
5401,0,green,B230322F03Rik,0.29943973,0.697591923054349,1.0
5402,0,green,Ankrd27,0.19860691,3.3979278110544276e-90,4.372453507264837e-86
5403,0,green,Pdcd5,0.92352796,5.770561428778886e-82,7.034314381681463e-78
5404,0,green,Dpy19l3,0.12039847,5.6047028840274514e-14,3.140875495715817e-10
5405,0,green,Zfp507,-0.275633,2.1189199821480563e-37,1.6896267937648602e-33
5406,0,green,Tshz3,-0.10558872,0.7578460702396234,1.0
5407,0,green,Uri1,-0.21824099,1.2001561857967034e-79,1.4367069700172335e-75
5408,0,green,Ccne1,-0.18744446,9.449636195712004e-87,1.1904651679357982e-82
5409,0,green,1600014C10Rik,-0.30805695,4.5524437680441993e-66,4.855181278619138e-62
5410,0,green,Plekhf1,0.10901745,2.3996257929131605e-88,3.054483671799162e-84
5411,0,green,Pop4,0.3567351,1.3228422492321545e-114,1.8300199675877626e-110
5412,0,green,Zfp619,-0.5510416,0.7619206001596351,1.0
5413,0,green,Gm37494,-0.19069111,1.9011496824900158e-08,9.27147726161935e-05
5414,0,green,AI987944,-0.09428505,7.741446514841807e-17,4.579839758179364e-13
5415,0,green,AW146154,-0.00034667266,0.0008092014030172732,0.9573502747717083
5416,0,green,2610021A01Rik,0.1518414,6.376252898281987e-20,3.986433312005897e-16
5417,0,green,Zfp788,-0.13357227,3.4407846979992965e-13,1.8958723668007723e-09
5418,0,green,Zfp141,-0.46226,1.0408329023121198e-09,5.265559792428677e-06
5419,0,green,Zfp976,0.09127541,0.24659073902867223,1.0
5420,0,green,Zfp975,-0.061487794,0.07264085787586298,1.0
5421,0,green,Gm17067,0.36470404,0.2796414259862888,1.0
5422,0,green,Zfp715,-0.26279485,3.553842856921138e-18,2.151496465580034e-14
5423,0,green,Siglecf,-0.1279663,0.8478472009071812,1.0
5424,0,green,Siglecg,0.27201375,0.755908172025178,1.0
5425,0,green,Nkg7,-0.690057,6.823239878152727e-25,4.620698045485027e-21
5426,0,green,Etfb,-0.45083568,1.328699505671727e-22,8.691023466598766e-19
5427,0,green,Vsig10l,-0.27347124,0.6751069414291357,1.0
5428,0,green,Cd33,-1.9141312,0.21843732725328013,1.0
5429,0,green,Zfp658,-0.15453407,0.16654059833474766,1.0
5430,0,green,Zfp719,0.065586895,2.3314554500761163e-15,1.3391880105147556e-11
5431,0,green,Siglece,-0.26222864,1.1138847064384406e-06,0.005064222685839406
5432,0,green,Ctu1,0.48965162,1.4378237581453104e-33,1.0923147090629923e-29
5433,0,green,Klk8,-0.661353,0.4963008908519517,1.0
5434,0,green,Klk1,-0.3242121,0.6173993914190388,1.0
5435,0,green,1700028J19Rik,0.5523844,0.4842822878729638,1.0
5436,0,green,2410002F23Rik,-0.06655354,2.3684724399936303e-80,2.851403970508331e-76
5437,0,green,Clec11a,-1.8959273,0.857438762967365,1.0
5438,0,green,Shank1,-0.09804498,0.16654059833474766,1.0
5439,0,green,Josd2,-0.2669171,5.667071826422803e-78,6.682044390535127e-74
5440,0,green,Emc10,-0.980326,0.2725637068429354,1.0
5441,0,green,Fam71e1,-0.032506786,0.8195430094921847,1.0
5442,0,green,Spib,-0.75768065,0.7895421743312228,1.0
5443,0,green,Pold1,-0.18452327,3.1073012317999905e-80,3.735908270993129e-76
5444,0,green,Nr1h2,-0.34321773,7.491709493587853e-73,8.487357685285679e-69
5445,0,green,Napsa,-0.9669251,1.430224648322034e-07,0.0006784114190017846
5446,0,green,Zfp473,0.66960764,0.3139454451209648,1.0
5447,0,green,Vrk3,-0.13542096,1.2710594511306208e-72,1.437186921393393e-68
5448,0,green,Atf5,-0.99768746,2.0338310739826827e-25,1.3878863248857827e-21
5449,0,green,Nup62,0.055954114,3.5185017122207633e-84,4.358719921099081e-80
5450,0,green,Il4i1,-0.5517946,0.027581458740297694,1.0
5451,0,green,Tbc1d17,-1.2270755,9.738044675950284e-24,6.476773513974534e-20
5452,0,green,Akt1s1,-0.5213954,1.1605563788800974e-68,1.2655867311687462e-64
5453,0,green,Pnkp,-0.27287173,1.334674216080973e-81,1.6216291725383824e-77
5454,0,green,Ptov1,-0.61890465,2.3306864282355183e-26,1.6137672829102728e-22
5455,0,green,Med25,-0.3171555,1.9527186374709387e-67,2.1079597691498783e-63
5456,0,green,Fuz,-0.34540308,2.546338213871231e-16,1.491644925684655e-12
5457,0,green,Ap2a1,-0.23836772,1.420417290376652e-58,1.4120368283634298e-54
5458,0,green,Cpt1c,-1.8319163,0.14684723831235863,1.0
5459,0,green,Prmt1,0.2763972,3.9828949036974686e-29,2.8569305144221943e-25
5460,0,green,Gm15545,-0.889018,0.4302144401532838,1.0
5461,0,green,Bcl2l12,-0.6599243,5.874120131665455e-28,4.1500658730216436e-24
5462,0,green,Irf3,-0.5001023,3.520414447202208e-67,3.791486359636778e-63
5463,0,green,Scaf1,-0.17903343,9.633862259637833e-74,1.0987419907116948e-69
5464,0,green,Rras,-0.03928514,3.118220066553449e-59,3.1160373125068615e-55
5465,0,green,Prr12,-0.7871792,2.273306936217e-34,1.7468090497891426e-30
5466,0,green,Prrg2,-0.41406843,1.138279464197961e-20,7.200755890516302e-17
5467,0,green,Nosip,-0.32894307,3.4637303822302785e-67,3.731130367738456e-63
5468,0,green,Rcn3,-2.2495334,5.4127976842559644e-12,2.906672314209599e-08
5469,0,green,Fcgrt,-1.0668077,4.409117577909969e-37,3.501721180376097e-33
5470,0,green,Rps11,0.50925106,2.6294015781314963e-118,3.650924091235582e-114
5471,0,green,Rpl13a,0.0827994,1.2826495201814597e-09,6.477359102889413e-06
5472,0,green,Flt3l,-0.3265944,1.0114932595012811e-28,7.2159929132821395e-25
5473,0,green,Aldh16a1,0.1054135,2.9054423502877046e-93,3.7892779132452246e-89
5474,0,green,Pih1d1,-1.0016187,2.6454632337113044e-40,2.1851526310455375e-36
5475,0,green,Slc17a7,0.01400463,0.7284971434759533,1.0
5476,0,green,Dkkl1,-0.11232505,0.0015217567967677813,0.9969794289259932
5477,0,green,Tead2,0.11486912,1.8116653849098975e-79,2.1643966353518547e-75
5478,0,green,Cd37,-0.66759294,2.603337534576727e-20,1.6380199767556763e-16
5479,0,green,Trpm4,-0.99932444,1.9910123590278322e-05,0.08265479240687304
5480,0,green,Ppfia3,0.2800952,0.0018186501725680237,0.9989745017642797
5481,0,green,Snrnp70,-0.85057706,3.7704193677336357e-10,1.9338462241921325e-06
5482,0,green,Ntf5,0.15452857,0.1418737447011502,1.0
5483,0,green,Ruvbl2,0.0976578,1.6610061073479253e-40,1.375479157494817e-36
5484,0,green,Gys1,-0.7314477,3.9706893575770096e-46,3.4795150840447333e-42
5485,0,green,Ftl1,0.009194412,2.9913335793480207e-05,0.120463349533313
5486,0,green,Bax,0.703574,5.041398723838965e-75,5.811724448841559e-71
5487,0,green,Dhdh,-1.6544443,0.400076929917486,1.0
5488,0,green,Tulp2,-0.21398868,0.48805769884540484,1.0
5489,0,green,Nucb1,-0.24275264,4.219491694740273e-25,2.8650348607286455e-21
5490,0,green,Ppp1r15a,0.13250224,7.465419617589976e-90,9.58485224702377e-86
5491,0,green,Plekha4,-1.316083,0.8583390750167297,1.0
5492,0,green,Hsd17b14,0.5451471,0.46033884451131335,1.0
5493,0,green,Bcat2,0.08996846,2.159261436066276e-99,2.8873643923078247e-95
5494,0,green,Rasip1,-2.2576761,0.2607897413847097,1.0
5495,0,green,Mamstr,-0.80038637,0.8195430094921847,1.0
5496,0,green,Sec1,0.33792946,3.4852873071264064e-74,3.98995690919831e-70
5497,0,green,Ntn5,-0.49186662,0.7305079399033629,1.0
5498,0,green,Car11,0.4341865,0.13268773116822735,1.0
5499,0,green,Dbp,-0.55747306,1.3325007548040261e-13,7.416699198489333e-10
5500,0,green,Sphk2,-0.57043594,1.517721735281335e-61,1.548379714334018e-57
5501,0,green,Rpl18,0.29643595,1.296394568146504e-47,1.1548282813049059e-43
5502,0,green,Sult2b1,-0.13998094,2.1797745223078488e-13,1.208031039533472e-09
5503,0,green,Gm31597,0.71931,1.0186781785441252e-06,0.004644542246990203
5504,0,green,Lmtk3,-0.12635791,0.0036457310532661317,0.9999985769674001
5505,0,green,Cyth2,0.15739104,4.606355194965683e-73,5.227291875247057e-69
5506,0,green,Grwd1,0.017400244,1.2448093927709105e-86,1.566717101741468e-82
5507,0,green,Gm45441,-0.4162848,0.8195430094921847,1.0
5508,0,green,Grin2d,-1.070599,0.5442299591638453,1.0
5509,0,green,Kdelr1,-0.27867684,4.829626053906516e-13,2.653396550496624e-09
5510,0,green,Syngr4,0.063143894,0.6995409519190032,1.0
5511,0,green,Tmem143,-0.36684212,2.571391012792469e-19,1.5893767850070238e-15
5512,0,green,Emp3,0.006395596,0.0006904925501210787,0.9330769656098538
5513,0,green,Ccdc114,0.016239047,0.30221567843503483,1.0
