"","Ductal","Cancer","mDCs","pDCs","Macrophages","Mast","T","Monocytes"
"36x33",0.890127018859832,0,0,0.0550454519074552,0,0.0507356938921638,0.00409183534054948,0
"36x34",0.88456901971518,0.0234560768128498,0,0.0395204296919282,0,0.0351781925902949,0.0172762811897467,0
"36x35",0.841396186241827,0.0163221554120302,0,0.0499553392630535,0,0.0242883109799344,0.0680380081031549,0
"36x36",0.813684914058586,0.000426368062895869,0,0.0642715687197771,0,0.00374390111486024,0.117873248043881,0
"36x37",0.835844274930632,0.00101052217160152,0,0.03366211347037,0,0.0211857286968385,0.108297360730558,0
"36x38",0.865964760042174,0.0120843970141423,0,0.0490576057574798,0,0.000531712368736189,0.0723615248174679,0
"36x39",0.715506135568278,0.109609629778075,0,0.0633309468227637,0,0.0255036633385959,0.0860496244922875,0
"36x40",0.739850600812881,0.0641578640555259,0,0.0740305287603947,0,0.0510869050687869,0.0708741013024112,0
"36x41",0.731189234277363,0.0819372711541036,0,0.0524774291199248,0,0.0194504543347326,0.114945611113876,0
"36x42",0.831871944615487,0.0190458040766685,0,0.045729196030302,0,0.0377203959824359,0.0656326592951065,0
"36x43",0.627159076690161,0.103627517002145,0.116594371626446,0.072813631661581,0.00480131389866372,0.037639838343071,0.037241211557176,0.000123039220755813
"36x44",0.791421442798934,0.00471997156873352,0,0.0437369487665094,0,0.098898302055993,0.0612233348098301,0
"36x45",0.479842628292006,0.070107527169311,0.0881158264551075,0.0432772442970331,0.207882472123805,0.0357420355709967,0.0750322660917409,0
"36x46",0.491641780205635,0.0908914816391684,0.0466540411481785,0.0924763988883022,0.0591639482326955,0.0416996810105314,0.177472668875489,0
"36x47",0.60987798760282,0.0342601449660941,0.0637970684932974,0.115728496131881,0.0133127263494518,0.099419399480198,0.0636041769762572,0
"36x48",0.735259399665192,0.00052075368180542,0.00774818086737629,0.0741686395640487,0.0480425705806462,0.00482577019068599,0.0914111452211272,0.0380235402291179
"36x49",0.572539012579955,0.115273281203305,0,0.0538395658950826,0,0,0.0461625531070933,0.212185587214564
"37x0",0.280758298812569,0.384049879124698,0,0.0450464940171502,0.0766141136785518,0.0167383591883153,0.191575873959598,0.00521698121911777
"37x1",0.377804418067486,0.248257655780291,0.00142397818902488,0.106212544179354,0.0914821761107925,0,0.120720954008925,0.0540982736641272
"37x2",0.3984485143351,0.227226311716056,0,0.0684618084691716,0.0331476106131907,0,0.132833610714303,0.139882144152179
"37x3",0.473540234129378,0.204874254372828,0.0377943409868831,0.0700859572130173,0.0678654548240845,0.0449037409621312,0.0961363740396428,0.00479964347203557
"37x4",0.480013915951844,0.251020207715401,0,0.0784976015819006,0.0468172984991181,0.0282551836394252,0.0641246811101444,0.0512711115021676
"37x5",0.167989674556462,0.320054134990405,0.0647942749749137,0.103748334314967,0.0729364309102555,0.0137724998792493,0.172499770689965,0.0842048796837832
"37x6",0.419960640265319,0.232352435982505,0.121322055738925,0.0878806660513114,0,0.0489084110722738,0.0891497900157868,0.000426000873878833
"37x7",0.280496507080218,0.384286095258012,0.0808883631228539,0.01932071407845,0.0445219218016051,0,0.146425150013701,0.0440612486451598
"37x8",0.382680270705186,0.223964851744667,0.0880260065443695,0.111318009716476,0.0249504104808401,0.0148914629637658,0.129883158701304,0.0242858291433916
"37x9",0.432466700352044,0.108972893689391,0.135261673913977,0.0532789990381165,0.0329530231369064,0.0124679936608002,0.210041060811322,0.0145576553974435
"37x10",0.379006722779421,0.211680390206185,0,0.0478265997080033,0.072197607724554,0.19163617094463,0.0976525086372071,0
"37x11",0.570896528904247,0.0537891959361086,0.0405244632391275,0.159322760001747,0.0578550986284432,0.0318188112122773,0.0702092618480134,0.0155838802300363
"37x12",0.456063754269501,0.274075359621596,0,0.0719083493774408,0.0376992671617845,0.0826296083542234,0.0776236612154538,0
"37x13",0.561388068947905,0.199387553379922,0.00062023453812188,0.0532973573736001,0.127943074767885,0.0130147235207805,0.00783838706500537,0.0365106004067799
"37x14",0.545077304517486,0.206541604803571,0.13345557195669,0.084235601628699,0,0,0.0306899170935543,0
"37x15",0.530410480205288,0.173594507060785,0.0358853821200295,0.129258899463668,0,0.0346574287112655,0.0961933024389638,0
"37x16",0.715311029246194,0.0375703951098493,0.0882238530266327,0.0950832287683011,0.0132737742852169,0,0.0505377195638057,0
"37x17",0.629818483959914,0.0110105902584236,0.118091466999465,0.108928312893377,0,0.0415049055605099,0.0906462403283101,0
"37x18",0.800189168062737,0,0,0.0063327131234359,0,0.0156226197032384,0.177855499110589,0
"37x19",0.888297835170046,0.0409204957025244,0,0.0195859362689474,0,0.00414661872845562,0.0470491141300262,0
"37x20",0.823025512003945,0.0045561211083838,0,0.0403639366031278,0,0.0247050513106777,0.107349378973866,0
"37x21",0.738286848905911,0.0646033214132061,0,0.060715543872203,0,0.0416409290061932,0.0947533568024867,0
"37x22",0.747393669807733,0.148297979691511,0,0.0201272842978633,0,0.0378102669078994,0.046370799294993,0
"37x23",0.808915928440444,0,0,0.0295516953748302,0,0.0253548094002664,0.129439239928463,0.00673832685599706
"37x24",0.768744814841766,0.0644423358273002,0,0.0393620205217723,0,0.0254297502825524,0.102021078526609,0
"37x25",0.710669634447136,0.0810817709228444,0,0.000983344768921878,0,0.0442065494773468,0.163058700383751,0
"37x26",0.867290807198409,0.0152717359240546,0,0.0337206167759134,0,0.0182557699406111,0.0654610701610118,0
"37x27",0.83693089615257,0.0156931641373472,0,0.0875541649525915,0,0.0106889092300435,0.0330337887603374,0.0160990767671101
"37x28",0.705526836746109,0.0606359194913467,0,0.077972247229571,0,0.0320399510325797,0.123825045500393,0
"37x29",0.89078761639123,0.0169453442052098,0,0.0510379338244568,0,0.0389201593322781,0.00230894624682523,0
"37x30",0.796554901696394,0.0545311650920377,0,0,0,0.023380841734484,0.121307221221454,0.00422587025563002
"37x31",0.750664747262715,0.0448856486748121,0,0.0198945486277375,0.00405293151126024,0.0419155863288025,0.138586537594672,0
"37x32",0.865586633530708,0.0541153384124882,0.0252374197394375,0.0203911200676696,0,0.0309508028701454,0.00371868537955145,0
"37x33",0.814841307914875,0.0159733571760217,0,0.005542303201572,0,0.0325056423131107,0.131137389394421,0
"37x34",0.774504729351938,0.0455131989466273,0,0.0342385771110902,0,0.0215624112660293,0.124150455492678,3.062783163699e-05
"37x35",0.793640444418344,0.00526044690001809,0,0.00449139991096703,0,0.0161171395833352,0.180490569187336,0
"37x36",0.817134056532571,0.0359921101468415,0,0.00440555622753295,0,0.0521836834358923,0.0705972617356799,0.0196873319214826
"37x37",0.760823152068339,0.0116386955160454,0,0.0230167679582578,0,0.0564144230250632,0.148106961432294,0
"37x38",0.87608637586601,0.00553997890039187,0,0.00738431886439958,0,0.0283063555810065,0.0709708035290709,0.0117121672591216
"37x39",0.702259116976277,0.0072220310988287,0,0.0654839580338824,0,0.079468452065782,0.14556644182523,0
"37x40",0.691335214513487,0.127956750593052,0,0.0201942073609299,0,0.0448042879693396,0.115709539563192,0
"37x41",0.782776020241025,0.0363057624401897,0,0.0909956952435965,0,0.0335435976905144,0.0563789243846744,0
"37x42",0.626548069694658,0.123116303095529,0,0.0466783775888413,0,0.0284870478152381,0.175170201805733,0
"37x43",0.598910727926955,0.0608379291048616,0.0600114018922844,0.0193612187633123,0.0149750133578739,0.0475846645611977,0.196528599554102,0.00179044483941273
"37x44",0.641979679557158,0.0705248484401256,0,0.0789962502415291,0,0.0688106025309779,0.111514706915716,0.0281739123144928
"37x45",0.532344951905348,0.171962003372926,0.0802535579281526,0.0511298260630643,0,0.0298674967966369,0.134442163933872,0
"37x46",0.737651139012008,0.0054336488845022,0.0744188681160999,0.0716778479485064,0.00169084547283538,0.0198777303743965,0.0382821913668222,0.0509677288248299
"37x47",0.62521675706718,0.122394515180528,0.0164290244333643,0.0435829296263541,0.0515289829419099,0.00197711770349934,0.0589349111953182,0.0799357618518468
"37x48",0.654768240064188,0.103028347638336,0.0555868379268269,0.134267559928699,0,0.00495730641476065,0.0473917080271897,0
"37x49",0.441880911568874,0.104581066689634,0,0.0594288408860969,0.0376173193720088,0.180475497147189,0.163212091608261,0.0128042727279366
"38x0",0.286251504845625,0.313092173342749,0.159186569964487,0.0652109626052362,0,0.0396188529513479,0.126964225406835,0.00967571088372123
"38x1",0.307675819746675,0.360689227015419,0.0683553118582601,0.0716667963568132,0.0589981498102416,0.0361137515983554,0.0965009436142357,0
"38x2",0.255359936044566,0.31743879748146,0.116520188367952,0.24493044729192,0,0.0161952974456027,0.0495553333684998,0
"38x3",0.443148733698595,0.192599276556938,0.0119140152866312,0.0722399060208197,0.124436744092735,0.0438129541479498,0.111848370196331,0
"38x4",0.227976612196458,0.357033164820383,0.0861200809649526,0.119377321484099,0,0.0235462267202857,0.126718278714417,0.0592283150994048
"38x5",0.450683749977121,0.225449280657268,0.154449207368406,0.132061503208037,0,0.0343056723691702,0.00305058641999787,0
"38x6",0.342148393772045,0.201243052955625,0.17625513323083,0.0977103753940135,0.00614772001214503,0,0.176250875047531,0.000244449587810722
"38x7",0.257328251874987,0.436887547398976,0.0914635457884452,0.083373221924079,0,0.0295058274465998,0.0774492703497377,0.0239923352171754
"38x8",0.195391597882111,0.164324267159506,0.148797382871394,0.031098534615265,0.261804996729407,0.10894501858981,0.0896382021525076,0
"38x9",0.406744514223192,0.283693107614221,0.0115172436510826,0.0930599857843635,0.136010809152826,0.0256134632297672,0.0433608763445482,0
"38x10",0.329224670393833,0.256996581137233,0.103547516181196,0.152384309813819,0.00246942035972597,0.0158845861821844,0.0821123006640109,0.0573806152679981
"38x11",0.441441353550036,0.236757630820929,0.051488637831495,0.0838745964152199,0,0.0219140863329661,0.0984035800137721,0.0661201150355825
"38x12",0.534519320167473,0.18982881720549,0.0536803663311078,0.0524205616772695,0,0.00140802191800833,0.168142912700652,0
"38x13",0.388421824184102,0.276769450638736,0.00100484636998739,0.163071064515574,0,0.0153564453857287,0.155376368905872,0
"38x14",0.541272028978506,0.150417987560894,0,0.0307372927290944,0.120319180353022,0.00295146461606056,0.13393443880818,0.0203676069542429
"38x15",0.556500187222994,0.0730057126803536,0,0.0840173901793502,0.127332793210647,0.0141313399513655,0.142774758040201,0.00223781871508897
"38x16",0.561074410525929,0.145852035505077,0.112933685462077,0.0797927394614542,0,0.0132820128777645,0.0870651161676976,0
"38x17",0.757947337371236,0.00454953821498749,0.00045711656053367,0.0719922974315779,0,0.0489468708372583,0.116106839584407,0
"38x18",0.857957655351553,0.0402780172490752,0,0.0402374911685238,0,0.00487931925279803,0.0566475169780501,0
"38x19",0.620828149209729,0.106694633405219,0,0.0111224039749544,0,0.00684902532257472,0.254505788087523,0
"38x20",0.719698595325702,0.0973666283168322,0,0.0451904891749761,0,0.0351898687260769,0.101201632440816,0.00135278601559666
"38x21",0.836016735708819,0.069430261569808,0,0,0,0.0188848226182769,0.075668180103096,0
"38x22",0.827141453773548,0.0128278390460721,0,0.0669274202832978,0,0.0001457749410345,0.0929575119560478,0
"38x23",0.74980277538472,0.021090966006076,0,0.0808782166866337,0,0.0163275257016788,0.131900516220891,0
"38x24",0.773068003287237,0.0556515513454976,0,0.0475923940176243,0,0.00323792842665922,0.120450122922982,0
"38x25",0.703137952630599,0.0839789296797797,0,0.0574553615031631,0,0.00331963734111609,0.151777015444607,0.000331103400734691
"38x26",0.755291140702573,0.0811712332048549,0,0.0444083637683031,0,0.00626594296930723,0.112863319354962,0
"38x27",0.83981635471096,0.0073034491194813,0,0.010378532380383,0,0.00646214393022587,0.128398915654675,0.00764060420427516
"38x28",0.736772022201793,0.0426486074052822,0,0.0401080540229278,0,0.00100897706737737,0.173838840877127,0.00562349842549221
"38x29",0.843120608266891,0.0429762290202773,0,0,0,0.00708192601713136,0.1068212366957,0
"38x30",0.730993100596413,0.013055332510191,0,0.0273912191577338,0,0.0289024166988237,0.199657931036839,0
"38x31",0.862609382595019,0.00934855701999878,0.000396013968831527,0.0539666096549261,0,0.0696334961152389,0.00404594064598597,0
"38x32",0.763731992345955,0.0954267007537882,0,0.0489509912322024,0,0.0225514307523801,0.0693388849156745,0
"38x33",0.771092604180946,0.0794059126832183,0.00257287831844822,0.0290197025321597,0,0.0155947739149665,0.102314128370261,0
"38x34",0.707693077351516,0.130832526549098,0,0,0,0.0140888677955136,0.147385528303872,0
"38x35",0.744652829199644,0.108285801323202,0,0.060857095030128,0,0,0.0862042744470253,0
"38x36",0.785101796322886,0.0317800277981055,0,0.064371247933014,0,0.0366518451373142,0.0820950828086803,0
"38x37",0.829754091139867,0.0115159162496588,0,0.0534293090136693,0,0.0136750464861684,0.0916256371106368,0
"38x38",0.793788996860523,0.0606339423866974,0,0.0199780232295922,0,0.0463132419603491,0.0702122698463319,0.00907352571650695
"38x39",0.81267832756341,0.0174387611624272,0,0.0791255612448811,0,0.0073602513572986,0.0693969570597674,0.0140001416122155
"38x40",0.864911182932803,0.051486579001289,0,0.0474413020014019,0,0.00802639876981335,0.0281345372946922,0
"38x41",0.727684979257539,0.025265282766203,0,0.0121977771593185,0,0.0223359254067874,0.212516035410152,0
"38x42",0.73259510182352,0.0790246036400894,0,0.00518849666429041,0,0.0133273045684505,0.16986449330365,0
"38x43",0.642038667013696,0.167422735167082,0,0.127049671528951,0,0.0595991890976965,0.00381435046477838,7.53867277952457e-05
"38x44",0.720221708185445,0.0386825974659135,0.0296387058993974,0.0496765720742945,0,0.0266208757363066,0.128039157475127,0.00712038316351612
"38x45",0.614582450221225,0.0642650365504567,0.00243831488824464,0.0986585127633197,0.0538232630384919,0.0910609901408212,0.0700847280703309,0.00508670432710977
"38x46",0.782417763895905,0,0.034431079448612,0.0412667318817045,0,0.00165455704297737,0.140229867730801,0
"38x47",0.74098868506009,0.0448224298469814,0.0431445514008613,0.0305815635789283,0.0258580777626317,0.0241182404142816,0.0708534358827137,0.0196330160535123
"38x48",0.669383207793722,0.0376471082267736,0,0.0843018199511513,0.0359506067896842,0.00381013039019265,0.115963875567923,0.0529432512805539
"38x49",0.604446695351164,0.142495835994552,0,0.0559013351004823,0.0386630644614945,0,0.158493069092307,0
"39x0",0.331713550427009,0.272801943911666,0.0559426032187279,0.056483259383891,0.00392276629618018,0.0366064891951139,0.212751753365578,0.0297776342018343
"39x1",0.408269875159947,0.184487432978618,0.0641362980868738,0.0359638880025588,0.0932253151334115,0.0473083965821562,0.166608794056435,0
"39x2",0.33046770560197,0.333634071050654,0,0.122059248047122,0.0638670707181429,0.0484324957159617,0.101539408866148,0
"39x3",0.352661658562203,0.263653498824945,0.0651222176500849,0.0732507154537187,0,0.0214282119697267,0.118021151202068,0.105862546337254
"39x4",0.433721619124601,0.182926811956811,0.0895292125671874,0.14608968589295,0,0.000482369896871539,0.0883627123628645,0.0588875881987144
"39x5",0.267770931013203,0.428279563175195,0.103659559310868,0.0658859728865092,0,0.0398539212185318,0.0945500523956928,0
"39x6",0.434624492383024,0.278236078834301,0.0292258297576286,0.0422392427932176,0.084350291678021,0,0.131324064553807,0
"39x7",0.370457997269284,0.239791232512895,0.113450409778262,0.0914494735852174,0,0,0.166243252718313,0.0186076341360273
"39x8",0.522536335585555,0.232308609082041,0,0.0673444630808886,0.00229077600645584,0.0192083922572895,0.11677125585419,0.0395401681335794
"39x9",0.588505342609019,0.107363168331024,0,0.116599537699418,0.0487968638806476,0,0.131050449432613,0.00768463804727911
"39x10",0.422216932395491,0.234862416799711,0.111598378786631,0.0413333674733057,0.0536387989745829,0.0129735813977782,0.123376524172499,0
"39x11",0.382355814819751,0.282258759703735,0,0.0386643784615185,0.271247762831947,0.0210882336757332,0.0043850505073147,0
"39x12",0.451892703072004,0.202282833380265,0,0.122673121835649,0.131497072806878,0.0276651017800268,0.0639891671251773,0
"39x13",0.629437557687175,0.113354902553103,0.0189719511551498,0.0407196751815074,0,0.0272967989321925,0.158167019743835,0.0120520947470379
