,Cancer,Ductal,Macrophages,Mast,Monocytes,T,mDCs,pDCs
4x8,1.0,3.0298747e-12,5.871381e-14,2.5940692000000003e-14,2.0919457000000001e-13,9.251789e-14,5.5346000000000006e-14,5.2155844e-14
4x9,1.0,3.127787e-12,1.4112829999999998e-13,2.9772179999999995e-14,4.2103785e-14,2.9844415000000002e-12,8.375095e-14,2.6680852e-13
4x10,0.9955208000000001,1.2691548e-12,9.470417e-14,4.5931537e-14,7.200441400000001e-14,6.3960415e-13,6.0161017e-14,0.004479213
4x11,0.956577,0.04342301,5.646402e-14,2.391106e-14,5.3948684000000003e-14,8.826442500000001e-14,3.3124863e-14,8.572652e-14
4x12,0.9614083000000001,0.03859167,3.9915743e-14,2.1353909999999998e-14,4.2458572999999995e-14,1.9730059e-13,2.9185442e-14,5.1458535999999995e-14
4x13,0.99736625,4.5445868e-13,7.902446e-14,3.3285122000000004e-14,0.0026337540000000003,5.1929599999999996e-14,4.2022924000000004e-14,6.73085e-14
4x14,0.9761351999999999,0.0039194054,3.5728959999999996e-13,3.3890256e-14,7.226991000000001e-14,1.6437445e-13,0.0072237494999999995,0.012721696999999999
4x15,0.98574734,2.2301818e-13,2.5380939e-12,4.456673e-14,0.0040147970000000005,6.346342e-13,0.000996999,0.009240940999999999
4x16,0.99714154,0.00064336485,6.8770564e-14,2.4199010000000002e-14,4.7819869999999997e-14,3.0202628e-13,3.8916227000000004e-14,0.002215064
4x17,0.9411649999999999,1.0272698e-12,7.831391499999999e-14,3.9112827000000005e-14,0.05883499,8.3578706e-14,4.9612529999999995e-14,8.390950000000001e-14
4x18,0.90006685,1.1996365e-13,4.4962715e-13,6.757764e-14,0.049894698,0.006588555,0.04344992,1.3720283999999998e-13
4x19,0.74755,0.0867997,2.7881673999999997e-13,6.101622e-14,0.020051133,0.00060879724,0.1398144,0.005175894
4x20,0.9374005999999999,0.035170097000000004,8.443215e-14,2.6291557e-14,0.027429251,1.866269e-13,4.0258567999999996e-14,7.92604e-14
4x21,0.83113915,0.00012033124,1.6065888999999999e-12,5.3501300000000005e-14,0.059344165,0.0035230696999999996,0.085705906,0.020167403
4x22,0.63871217,0.24373601,5.545915e-13,4.9472785e-14,0.010235743,8.255406e-12,0.10496762400000001,0.002348541
4x23,0.61491156,0.09961989,4.2770496000000005e-13,4.2091885999999995e-14,1.7727971e-13,4.2543174e-13,0.28546855,8.530658000000001e-13
4x24,0.63006735,0.08395827,2.314361e-13,0.13177781,1.1170342499999999e-13,0.028466667999999997,0.119829796,0.0059001427
4x25,0.54899555,0.21712339,0.18079095,3.5271050000000004e-14,1.1895866000000002e-13,0.012154166999999999,0.03789301,0.0030429787
4x26,0.5010709,0.017562319,0.029606227000000002,5.3792487000000004e-14,0.0020930098999999997,0.019763771,0.39988437,0.030019304
4x27,0.55231327,0.124170765,0.088155404,0.050278254,0.042136772999999995,6.553967400000001e-13,0.14294545,1.6642333e-12
4x28,0.4700641,0.18380833,0.047727965,0.06505547,9.533552e-13,3.3959424e-13,0.21854964,0.014794452
4x29,0.25920308,0.12334436,0.21503496,6.055194e-14,0.017101668,0.025149029,0.36016694,4.018848e-13
4x30,0.41428316,0.16292183,0.0042168940000000005,0.09103759,0.12148582,1.056757e-12,0.20605476,2.1250704e-13
4x31,0.07868558,0.5858626,0.01769849,5.7650675e-14,0.021843147,0.0008304749000000001,0.29507977,1.0293201e-12
4x32,0.29230642,0.21789959,4.4180092000000003e-13,9.868370999999999e-14,0.117112584,3.3738835e-13,0.37268132,1.5480425e-12
4x33,0.46808967,0.134126,1.7200111e-13,0.08928144,0.07860908,0.008982897,0.20345815,0.017452786
4x34,0.31128034,0.23801689999999998,0.05575558,4.5926767e-14,2.6357695e-13,6.0738900000000005e-12,0.3567917,0.038155507000000005
4x35,0.45077974,0.16930549,0.10778909,4.9893685999999995e-14,1.0801762000000002e-13,0.012124593999999999,0.24598674,0.014014377
4x36,0.33584064,0.10941767,0.11289017,1.078128e-13,0.09940132,2.648133e-12,0.3424502,9.97717e-12
4x37,0.40773094,0.09136519,0.0836823,0.19684799,0.0794125,0.010712751999999999,0.114505224,0.015743107
4x38,0.3884038,0.36719146,0.0052505,0.071370274,7.274542e-13,0.04185521,0.11114811,0.014780567
4x39,0.22594237,0.39388245,0.11456678,3.4228595000000003e-14,0.0024472751999999997,0.0061705066,0.23756021,0.019430362
4x40,0.22688207,0.075405754,0.0064872717,0.20325685,0.00836092,0.03760416,0.43567777,0.006325221
4x41,0.31026554,0.26381892,0.059157234,0.26597568,8.7071646e-14,0.006063186999999999,0.0861289,0.008590508
4x42,0.34816757,0.18413898,1.3457497e-11,6.814329e-14,0.093265,0.029143437999999997,0.33561440000000003,0.009670617
4x43,0.5018597,0.07421309,0.16769484,2.6795554e-14,1.5821346e-13,1.9548459e-13,0.24134323,0.014889132
4x44,0.13118735,0.23447962,0.2666378,1.0718089e-13,0.0075043290000000006,0.009244558,0.35094637,2.461058e-13
4x45,0.34458178,0.29209825,0.20775636,5.3358454000000006e-14,0.051943187,0.0073081916000000005,0.047364652,0.048947513
4x46,0.31085137,0.28848785,0.256094,4.2234354e-14,9.698905000000001e-13,1.5191867e-13,0.14456686,1.7882339999999998e-13
4x47,0.34366634,0.26426303,0.1736884,7.605313999999999e-14,0.09106002,0.016238865,0.085405745,0.025677502
4x48,0.18963839,0.26815766,0.22352378,7.443506e-14,3.1311504e-13,5.182678e-13,0.29006562,0.028614607
4x49,0.23412815,0.37936327,0.034083772000000005,0.12914422,0.18677714,0.013566705,4.296071e-12,0.022936767
5x0,0.68767405,0.20954476,0.038465123999999996,5.960702e-14,0.010176348,2.8480183e-13,0.05413971,3.632063e-13
5x1,0.8112471,0.020425448,0.027574623,3.437886e-14,0.031761753999999996,0.014754827,0.07448576400000001,0.019750437
5x2,0.9969398000000002,0.0030602578,8.42842e-14,3.6748985e-14,6.342597599999999e-14,7.525635e-13,6.7508106e-14,1.3949066e-13
5x3,0.9965703000000001,3.810373e-11,3.8686247e-13,5.271456400000001e-14,2.5138209e-13,0.0034296878,7.199745e-14,1.4234154e-13
5x4,0.8901549999999999,0.109845005,1.01189565e-13,4.069507e-14,1.2764677e-13,3.9987905e-13,1.6978804999999999e-13,3.5014182e-13
5x5,0.99927884,1.0513740999999999e-13,1.1759884e-13,3.101579e-14,0.00072120747,1.1013073999999999e-13,6.312346e-14,1.1015721e-13
5x6,0.7230684000000001,1.1372827e-13,2.3439237e-13,4.616921e-14,2.5368864e-13,0.019009704,0.24228638,0.015635457
5x7,0.9921247999999999,0.005340408499999999,4.9774876e-12,2.8296379000000002e-14,0.0010050703,8.428520000000001e-05,3.0727926999999997e-13,0.0014453634
5x8,0.98726535,0.012734693,6.760054e-14,4.2909073e-14,4.1302736e-14,1.3763915e-13,5.2104707e-14,6.986372e-14
5x9,0.9975757,0.002424274,1.3061445e-13,2.8789105e-14,7.561447e-14,8.9275755e-14,1.1083307500000001e-13,2.0483891e-13
5x10,0.99011457,0.0024369179999999997,1.402808e-13,2.1906496e-14,4.7873472e-14,8.467904999999999e-14,0.007448535,3.0405935e-13
5x11,1.0,2.0107291000000001e-13,8.093765e-14,2.7541325e-14,5.774906e-14,9.902569e-14,5.3591805e-14,1.4483152e-13
5x12,1.0,1.1218706e-13,1.5232913e-13,2.4275858e-14,5.5711685e-14,8.832712500000001e-14,7.1944756e-14,4.9427339999999997e-14
5x13,0.95436513,0.02995056,9.909133000000001e-14,3.2644833e-14,5.6501905e-14,0.015684308,4.8460359999999995e-14,9.279625e-14
5x14,0.97800314,0.016553626999999998,8.653559e-14,3.544011e-14,7.493418000000001e-14,0.004159259,6.293851e-14,0.0012839627
5x15,1.0,1.6807061000000001e-13,8.366231000000001e-14,3.3096074e-14,2.2506897e-13,1.9027284999999999e-13,5.4642126e-14,3.0715144e-13
5x16,1.0,1.8152636e-13,3.4377273e-14,2.1380903999999998e-14,6.1718724e-14,4.2919372999999995e-14,2.6825182999999997e-14,3.5743635e-14
5x17,0.94805986,0.046869624000000006,2.5490637e-13,4.1911264999999995e-14,8.522268e-14,7.244273e-13,0.0050704503,4.1047217e-13
5x18,0.47392946,0.27646947,0.15846083,3.8309172e-14,1.2487065e-13,9.188368e-14,0.09114027,1.09928214e-13
5x19,0.7582762,0.10087202,2.5547020000000004e-13,4.2563507000000003e-14,1.8875636999999998e-13,0.01271585,0.10564352,0.02249247
5x20,0.8253325,0.057830587,0.05485387,4.0520972e-14,0.061983034000000006,3.7346068e-13,1.1439526000000002e-13,5.394569e-13
5x21,0.74751073,0.08762356,3.1943501999999996e-13,3.114471e-14,0.011596948000000001,0.035745516,0.07147348,0.046049755
5x22,0.5532183,0.13000762,0.16523024,3.4373512e-14,0.012879736000000001,0.026075523,0.09943398,0.013154625
5x23,0.5965816999999999,0.031346634,3.6015863e-13,6.231746000000001e-14,2.4268017e-13,4.5938204e-13,0.371873,0.00019877224
5x24,0.44948483,0.097315125,0.05921523,0.089441046,0.0073659355,0.06404999,0.21549064,0.017637191
5x25,0.49024972,0.041974273,0.33573735,3.59197e-14,1.5152236e-13,1.4901795e-13,0.13203864,4.2158117000000004e-13
5x26,0.5768128,0.044849522,0.16562183,6.720201e-14,0.085390255,1.2737464e-12,0.12732562,3.1879366e-13
5x27,0.49845785,0.23797846,0.057520735999999996,7.005454999999999e-14,0.061315414000000006,0.014942211,0.1258957,0.003889676
5x28,0.39803165,7.157275e-13,0.20462689,0.14059643,0.074564464,0.01970262,0.16247797,8.701199000000001e-13
5x29,0.39217898,0.0330561,0.26457584,0.13659537,0.016778758,8.682503e-13,0.15681489999999998,4.614840999999999e-13
5x30,0.6179928000000001,0.0022286098,0.08247347,4.0648027000000004e-14,0.02530378,4.6128080000000005e-12,0.27200124,3.7321756e-12
5x31,0.38844946,0.10006002,0.42101824,1.0554121000000001e-13,0.04568871,0.015194653999999998,0.0007521898,0.028836743999999997
5x32,0.41805965,0.26444033,3.0066808e-12,0.10151567,0.03433404,3.3587705e-13,0.1816503,1.9485065e-13
5x33,0.39893470000000003,0.21524069,0.18770209,9.079541000000001e-14,0.046931118,0.005365593,0.10812263,0.03770311
5x34,0.17892043,0.2009254,0.13095714,0.18594217,0.0037541843,0.0076694973,0.27465987,0.017171295
5x35,0.27573755,0.12731996,0.30537626,0.06824349,0.026115235,1.8104002e-13,0.18824878,0.00895868
5x36,0.45493240000000007,0.19266312,0.07848135,7.871189999999999e-14,0.07171049,3.3943019999999997e-12,0.17059031,0.03162239
5x37,0.29608909999999994,0.11061578,0.100154996,6.300898999999999e-14,0.052344262999999995,2.2574074e-13,0.44079587,2.4236976e-13
5x38,0.28966066,0.272764,0.15502484,5.4123212999999996e-14,0.15185352,3.908858e-12,0.13069697,2.1207877e-12
5x39,0.3024195,0.28623348,0.03206441,4.4708872e-14,0.058688252999999996,0.03652585,0.2840685,6.496847300000001e-13
5x40,0.49387857,0.060933985,1.9983619e-13,8.1007514e-14,0.16056755,0.038728952000000004,0.20013571,0.045755167
5x41,0.44282606,0.09241817,0.052532855,4.9485605999999995e-14,0.06962093,0.01339254,0.3142998,0.01490958
5x42,0.004791141,0.3285155,0.33231714,9.291349999999999e-14,0.10950063,0.027957823,0.19691779,8.2079943e-13
5x43,0.16326559,0.21901260000000003,0.11283749,5.147155e-14,0.09624472,0.003678863,0.337394,0.067566834
5x44,0.28371979999999997,0.21345678,0.31819332,3.155663e-14,0.017691223,3.2606725e-12,0.14667684,0.02026202
5x45,0.27090278,0.33912470000000006,0.060055368,7.050193400000001e-14,0.006408144300000001,0.0026861383000000003,0.32082286,6.8501324e-13
5x46,0.3207993,0.34905374,0.079145916,0.10594189999999999,0.06394843,0.02303299,0.027949229,0.030128457
5x47,0.42603943,0.22449438,0.2084514,9.489543999999999e-14,0.040961757,1.465147e-11,0.10005294,2.252338e-12
5x48,0.41719887,0.13054742,8.8628546e-13,4.5516180000000004e-14,0.0021080521,0.05039024,0.38136390000000003,0.018391473000000002
5x49,0.3965675,0.38033694,7.2615405e-13,0.14307606,0.07177193,0.006607360699999999,0.0016402373999999998,3.9236859999999997e-13
6x0,0.78209424,0.14774388,1.5546947e-13,5.0017085e-14,0.055758445999999996,3.4436663e-13,1.3279403999999999e-13,0.014403406
6x1,0.8102526999999999,0.024891391000000002,4.7734717e-13,6.546186e-14,5.091113e-13,0.018039456000000002,0.14223059,0.004585737
6x2,0.99584645,2.7331116e-13,2.3145014e-13,3.0570293e-14,0.00077811873,1.8579e-13,0.0033753498,1.0580187e-12
6x3,0.9776565,0.01384007,1.2379212e-12,6.442688e-14,3.3946581e-13,0.0026069026999999997,0.005896566999999999,4.3216000000000005e-13
6x4,1.0,3.8746236e-13,1.2880926e-13,3.8816416e-14,6.239713e-14,3.3850805999999996e-13,5.4447002999999995e-14,8.8481455e-14
6x5,0.9779321,1.4114397e-13,5.728438e-14,3.068201e-14,1.1953719e-13,0.014822246,6.133116999999999e-14,0.0072456607999999995
6x6,0.8236015999999999,8.4544974e-14,0.108063705,7.435652e-14,0.0683347,7.989415299999999e-13,2.7542777e-13,1.5791918e-13
6x7,0.46980432,0.095416665,0.106576025,0.060488578,0.021291751,0.035161007,0.17667285,0.034588758
6x8,0.999525,1.584774e-12,1.07162834e-13,2.7504845e-14,0.0004750338,7.803603400000001e-14,8.273244599999999e-14,8.6561915e-14
6x9,0.99678284,9.724976999999998e-13,3.8151245e-13,3.9805990000000005e-14,7.458742e-14,0.0032171103999999997,5.023828599999999e-13,8.435717e-12
6x10,0.9999554,3.5650855000000003e-13,4.461691e-05,2.2746185e-14,8.1420724e-14,1.8038327e-13,2.2039307e-13,1.6813826e-13
6x11,0.98986995,2.1480338000000003e-13,9.0413306e-14,6.3393985e-14,0.0034488915,0.006681213,6.442485e-14,1.1270181e-13
6x12,0.9800005999999999,7.968484999999999e-14,1.0123225e-13,3.5707957999999995e-14,0.019999387,2.206797e-13,6.329915999999999e-14,3.6718214e-13
6x13,0.9980296000000001,2.1138412e-12,1.4162475e-13,2.7049516e-14,0.0019703684,1.7144082e-13,5.0569279999999996e-14,1.4728666000000002e-13
6x14,0.50025815,0.03160007,0.13457891,3.8641508e-14,0.07343382400000001,0.019166468,0.24090806,5.44884e-05
6x15,1.0,6.059513e-14,1.2718793000000002e-13,2.7240984e-14,8.571335e-14,2.3573095e-13,7.369305e-14,1.3612779e-13
6x16,0.99633306,1.0606510699999999e-13,9.48577e-14,6.4967766e-14,0.0035575132,0.00010952357,6.837454e-14,1.2918731e-13
6x17,0.99887294,1.1691906e-13,6.5651864e-14,2.4565787000000004e-14,3.3338458e-14,1.5958683999999998e-12,1.1835528e-13,0.0011270664
6x18,0.6663474,4.8315594e-13,0.2104047,4.1270406e-14,6.3030196e-13,0.026944852000000002,0.09231078,0.003992295
6x19,0.97383064,0.020049017,0.0061203656,5.971451499999999e-14,1.5222946999999998e-13,7.839424e-13,9.192522e-14,1.2701914999999999e-13
6x20,0.8061616,0.1502017,0.01187816,3.1676942000000005e-14,9.931862e-14,0.0076347540000000005,0.024123784,1.1536972000000002e-13
6x21,0.78609514,0.07226469,1.4823749e-12,3.9033216e-14,0.095794424,8.936689e-13,0.03284261,0.013003086
6x22,0.8119663,1.6800885e-13,0.007669998000000001,4.3872305e-14,0.0013524723,0.04635466,0.12262999,0.010026671
6x23,0.56259674,1.1830977e-12,1.8066761e-13,3.602349e-14,0.003941577,0.01663543,0.4160028,0.0008234266
6x24,0.55383384,0.23896260000000002,0.09237707,4.390403e-14,0.065693125,0.005424482,0.020622058000000002,0.023086775
6x25,0.43891567,0.23684147,0.006150309499999999,6.725675e-14,0.08763188,9.321094e-13,0.23046061,5.456415e-13
6x26,0.47767085,0.077323034,0.06409363,3.8687277999999995e-14,0.015691208,0.008852442,0.34647274,0.009896114499999999
6x27,0.4028629,0.17291185,0.14759296,4.6283379999999997e-14,0.013843595,0.022909007999999998,0.23311983,0.0067599085
6x28,0.44296002,0.22273295,3.5615113999999997e-13,7.129002699999999e-14,0.11048272,0.032460894,0.18572824,0.005635167
6x29,0.41317368,0.2727535,0.022507492,0.21308178,0.078483574,2.9118899999999997e-13,2.0966488e-12,3.8290166e-13
6x30,0.44913253,0.10337845,0.20279355,5.0425037e-14,0.06263548,0.005732438,0.17521776,0.0011097871000000001
6x31,0.5703236999999999,0.047423705,0.14476515,6.275131e-14,0.041460566000000004,8.7308427e-13,0.17650187,0.019525055
6x32,0.07467927,0.22273508,3.8411632e-13,0.0796181,0.10537344,0.013415283,0.43865415,0.06552463
6x33,0.2722877,0.20464362,0.38382890000000003,0.051821172,0.018299831000000003,2.0717167e-12,0.06911881,9.749352599999999e-14
6x34,0.24197635,0.1889539,0.37026843,0.11623897,0.024014656000000002,3.4974579e-13,0.058547728,2.8715252e-13
6x35,0.39472494,0.27203512,0.0067222877,1.6364419000000001e-13,0.04780132,3.8479520000000004e-13,0.27871636,9.053379e-12
6x36,0.42064017,0.06675639,2.4878179999999995e-13,0.16308135,1.7370782e-13,0.010206195,0.3326978,0.006618041
6x37,0.29381165,0.27690053,0.20894955,0.07345677,0.08253878,0.042030644000000006,6.2070607e-13,0.022312042999999997
6x38,0.30322066,0.24271114,0.1890442,0.23374219,0.03128179,1.0891428e-12,4.3296751999999996e-13,3.1030813999999997e-12
6x39,0.6531707,0.08054944,0.061319495999999994,3.0120786e-14,0.055977184000000006,0.011690404,0.09095927,0.046333518
6x40,0.3183532,0.21028621,0.17507677,5.700981000000001e-14,0.06414893,4.699736e-13,0.22500914,0.0071257846
6x41,0.19831431,0.1648746,0.07334056,4.2321608e-14,0.016618663,0.03719296,0.45025858,0.05940036
6x42,0.30479965,0.18997483,0.14459796,6.1930855e-14,0.010083425,3.1556778e-13,0.35054418,5.449840000000001e-13
6x43,0.20699671,0.32254976,0.21011615,6.177079e-14,0.02903811,0.051946204,0.17311452,0.006238535999999999
6x44,0.4058558,0.22698167,0.024273476000000002,2.9826978e-14,0.00040680199999999994,0.009373331,0.30324042,0.029868502
6x45,0.189842,0.29904282,0.22449163,6.5606754e-14,0.07230476,0.021299683,0.18854551,0.0044735773
6x46,0.22988671,0.20059758,0.28958958,4.7430057e-14,0.0052626533,0.011095731499999999,0.26356778,4.6931003e-13
6x47,0.3182098,0.23233257,0.06702539999999998,0.117523454,0.011749916000000001,0.055184778,0.19797404,2.7749697e-13
6x48,0.45663753,0.15487616,0.13239953,0.17181206,0.070862986,0.013411711000000002,6.0046423e-13,1.5624458e-12
6x49,0.41355863,0.14522487,0.15694149,0.12716667,0.027329737000000003,1.6753187e-13,0.0992125,0.03056618
7x0,0.89693403,0.10306602,1.1842216e-13,3.1404377e-14,5.5058083e-14,5.7247447e-13,8.7093154e-14,1.8434069e-13
7x1,0.8011736,0.036913592,0.09149382,5.838165e-14,3.5333233e-13,0.041744035,0.0008234826400000001,0.027851402999999997
7x2,0.9761844000000001,9.766161e-14,4.762952e-14,2.4016001e-14,3.949846e-14,0.023815552,3.3345776e-14,9.0739055e-14
7x3,0.34109238,1.676225e-13,0.24800837,0.15844443,0.032406505,0.040859256000000004,0.15249951,0.026689578
7x4,0.41421112,0.0027471418,0.044441793,0.30252025,0.057630144,1.5403236000000001e-12,0.15649079999999999,0.021958645
7x5,0.99397373,7.492654e-14,0.0012065135000000002,4.946376e-14,1.4531386999999999e-13,1.6644501e-13,0.004819751,5.409269500000001e-13
7x6,0.9813778000000001,1.0165366e-13,2.9309286000000003e-13,6.1244785e-14,1.2902982e-13,0.018622212,1.7478124e-13,1.1580418e-13
7x7,0.9907738000000001,3.220031e-13,4.228218700000001e-14,2.0638397e-14,0.009226179000000001,1.590511e-13,2.6404412e-14,4.9697974000000004e-14
7x8,0.9846206000000001,1.0809314e-13,1.0458258000000001e-13,4.1659313e-14,6.6378794e-14,0.0013298001000000002,3.6951372e-13,0.014049655
7x9,0.95807993,0.023046327999999998,4.4548695e-14,2.4207127999999998e-14,3.3744248e-14,0.016121292,3.3275757000000005e-14,0.0027524246999999996
7x10,0.9942445,7.2789257e-13,1.1169047599999999e-13,4.916324e-14,8.510004e-14,8.628010399999999e-13,1.1026908000000001e-13,0.0057554953
7x11,0.99198306,1.1538667e-12,5.559983e-14,2.7916958999999998e-14,3.0194356e-14,0.0035642318,3.6248984999999997e-14,0.0044527566
7x12,0.3386482,0.036811195,0.19345735,0.15207759,2.0441439999999997e-12,0.021149186,0.22520831,0.03264815
7x13,0.9905707,7.1910793e-13,1.1868433e-13,2.7228625e-14,0.0017159213000000001,2.0477654e-13,1.62175e-12,0.0077134417
7x14,1.0,1.4931085e-13,5.5561772999999995e-14,3.276485e-14,3.1112938e-13,3.84869e-13,4.600455e-14,2.0095305e-13
7x15,1.0,1.0673992000000001e-13,7.7281484e-14,3.3475986e-14,4.7612555e-14,1.9132068e-12,7.240135e-14,1.5357272e-13
7x16,0.9825726999999999,0.017427249,2.517212e-13,3.6158962000000005e-14,4.4288859999999997e-14,2.1114128999999998e-13,4.20085e-12,2.727539e-13
7x17,0.9857336,0.0011738675999999999,7.616927399999999e-13,1.7192058e-14,0.013092504,1.1951694999999999e-13,5.3952723e-12,1.0544336399999999e-13
7x18,0.98659134,0.013408631,5.0294502e-14,4.3877769999999996e-14,3.8693495e-14,1.0719909400000001e-13,3.6294725e-14,3.392301e-13
7x19,0.66423076,0.13889492,0.12975782,3.6396352e-14,0.013993776000000001,1.503901e-13,0.051710803,0.0014119179
7x20,0.5939608000000001,0.336947,0.017090911,7.682618e-14,1.6647357e-12,0.029692594,0.02230862,2.0170359e-13
7x21,0.66071457,0.16880147,3.0460646e-13,0.085768014,1.5942705e-13,8.117511e-13,0.06569926400000001,0.019016606999999998
7x22,0.6447042,0.03917952,2.0179729e-13,0.18581273,0.038950287,0.0075066197,0.053497273,0.030349282999999998
7x23,0.59050953,0.13485697,0.076409176,0.11629282,1.0902252499999999e-13,1.0745996e-12,0.06959858,0.012332886999999999
7x24,0.8372906999999999,3.2448512e-13,0.036762934,4.3495155e-14,0.041828696,2.297453e-13,0.08269677,0.0014208392000000002
7x25,0.49841225,0.07776227,0.010530116,0.12696068,9.832054000000001e-14,0.033613876,0.24765751,0.005063242700000001
7x26,0.43417948,0.029420447000000002,0.29598138,4.2693788e-14,0.061106794000000006,3.6802959999999997e-13,0.17931195,2.593885e-13
7x27,0.43059272,0.04787999,8.846119399999999e-13,5.907468e-14,6.283594e-12,0.052352699999999995,0.44829842,0.020876186
7x28,0.34335342,0.006269026,2.5439240000000002e-12,1.3867945e-13,0.30882093,7.993187e-13,0.27884102,0.06271561
7x29,0.24666235,0.17134558,0.26153952,5.517341e-14,0.07941353,4.5166986999999997e-13,0.23681957,0.004219505
7x30,0.44828647,0.0778015,0.061058395,0.18851225,0.011827068999999999,0.026475633,0.18603863,4.820235499999999e-13
7x31,0.5258545,0.06564408,0.20172767,0.055831200000000004,0.057795215,0.04273071,0.05041668,3.961058e-13
