"","Cancer","Stroma","Ductal","coordX","coordY"
"17x18",0.392817236896453,0.416165647416526,0.19101711568702,17,18
"17x19",0.480919129818313,0.400841066642329,0.118239803539358,17,19
"17x20",0.336729942845776,0.541804619838556,0.121465437315668,17,20
"17x21",0.222591273566379,0.571834297695989,0.205574428737632,17,21
"17x22",0.285499593908496,0.537705618581392,0.176794787510112,17,22
"17x23",0.0991638129443221,0.860142238785364,0.0406939482703142,17,23
"17x24",0.0620836595036465,0.879500772066522,0.0584155684298312,17,24
"17x25",0.0614607515444429,0.878965856546537,0.0595733919090198,17,25
"17x26",0.0933490933217231,0.863566526667715,0.0430843800105615,17,26
"17x27",0.0690952667807625,0.881276269233976,0.0496284639852611,17,27
"17x28",0.0809658933455805,0.88152866513192,0.0375054415225001,17,28
"17x29",0.0745109736152114,0.862209908844474,0.0632791175403149,17,29
"17x30",0.052147003643088,0.910918780656016,0.036934215700896,17,30
"17x31",0.0630869041025827,0.896260835308509,0.0406522605889081,17,31
"17x32",0.0915456374840385,0.864352471675088,0.044101890840874,17,32
"17x33",0.0978585187385192,0.864050694293615,0.0380907869678659,17,33
"17x34",0.0732563980158631,0.854013225959278,0.0727303760248585,17,34
"17x35",0.0805208162288466,0.859216790845028,0.0602623929261258,17,35
"17x36",0.0790124980176596,0.882847655398589,0.038139846583751,17,36
"17x37",0.0690904483718573,0.881945855524827,0.0489636961033159,17,37
"17x38",0.208883195065863,0.669003967388391,0.122112837545746,17,38
