"","Cancer","Ductal","Macrophages","Mast","mDCs","Monocytes","pDCs","T"
"38x1",0.420977462039658,0.331493394245651,0.0669323736074078,0.000142486190831498,0.0962937810930176,0.000142486189817164,0.000142486189817164,0.000142486189817164
"38x2",0.344650845651823,0.32663056867879,0.000142486189817162,0.000142486192598204,0.238520397362778,0.000142486189817165,0.0297515289052997,0.000466186692630337
"38x3",0.209603914257515,0.564060132673987,0.0820993617251519,9.97403353715463e-05,0.0674059583450282,9.97403328720146e-05,9.97403328720151e-05,9.97403328720162e-05
"38x4",0.415539882088757,0.2609834320181,0.000142486189817164,0.00014248619089376,0.185901077566135,0.035434499157824,0.0167828045442751,0.000142486189817164
"38x5",0.240329504752764,0.488846372777447,0.0228841197028348,0.000142486188696058,0.203913888582362,0.000142486189817165,0.0142237416648307,0.000142486189817164
"38x6",0.211813962137955,0.436048438508383,0.00453578236143802,0.000120695063517117,0.297398519101472,6.98182330104109e-05,6.9818233010411e-05,6.9818233010411e-05
"38x7",0.515106233948084,0.242352149493411,0.000142486189817168,0.000142486194669239,0.139606716076026,0.0226061653375443,0.0116482075649886,0.000142486189817164
"38x8",0.159701549928025,0.19328336185862,0.267922365010327,0.125718062966323,0.190084961884583,0.000290788142484008,0.000290788142484009,0.000290788142484007
"38x9",0.347657530369642,0.407997636080592,0.125661682487592,0.000142486189873667,0.0375141621854188,0.000142486189817158,0.00749735639830111,0.00339092846385037
"38x10",0.352238257153142,0.374159007702006,0.0776889315879033,0.000142486190896847,0.140277302280314,0.00349934659351802,0.0256965190866369,0.000142486189817165
"38x11",0.317906218430262,0.471050605465734,0.014282791367604,0.000142486189774068,0.0783481956902411,0.0283344035814418,0.0052273493555033,0.00857988865415565
"38x12",0.188653233680342,0.65531427880654,0.026075934420906,6.98182332805e-05,0.074869998030768,6.98182330104102e-05,6.98182330104105e-05,0.00527184797945137
"38x13",0.422544941254317,0.441688179190715,9.97403328720144e-05,9.97403357090243e-05,0.0590712693905656,9.97403328720165e-05,0.0176939247273864,0.00334154520723018
"38x14",0.063598919851975,0.759311109974409,0.1087596579816,4.8872765647049e-05,4.88727631072855e-05,0.0098227579286174,4.88727631072873e-05,4.88727631072963e-05
"38x15",0.0335966303475928,0.760052419826228,0.132102117153639,6.98182330417147e-05,6.98182330104116e-05,6.98182330104105e-05,0.00484213722536363,6.98182330104096e-05
"38x16",0.120337097985488,0.692786930525978,6.98182330103978e-05,6.98182336143453e-05,0.157363158658588,6.98182330104115e-05,6.98182330104093e-05,6.98182330104112e-05
"38x17",0.000148988524647315,0.89490499255959,6.98182330104102e-05,6.98182328049768e-05,0.0359166578226522,0.0029380299569296,6.98182330104105e-05,6.98182330104109e-05
"38x18",0.000150829484792637,0.916363866344732,6.98182330104103e-05,6.9818232917315e-05,6.98182330104117e-05,6.98182330109904e-05,6.98182330104099e-05,6.98182330104131e-05
"38x19",0.0639950018136188,0.886195908175519,3.42109341751051e-05,3.42109324492186e-05,3.42109341751011e-05,3.42109345340712e-05,0.00238729424964506,3.42109341751012e-05
"38x20",0.0661879378308304,0.885251645954807,6.98182330104086e-05,6.9818232824154e-05,6.98182330104458e-05,0.000744561658167594,6.98182330104113e-05,6.98182330104107e-05
"38x21",0.00018910364833775,0.960003508602235,4.88727631072871e-05,4.88727629832132e-05,4.88727631086718e-05,4.88727630984602e-05,4.88727631072892e-05,4.88727631072872e-05
"38x22",0.00901233390308184,0.921445854962431,6.98182330104104e-05,6.98182331436724e-05,6.98182330123877e-05,6.98182330020236e-05,6.98182330104106e-05,6.98182330104129e-05
"38x23",0.000131155337528181,0.947694265872681,4.88727631072927e-05,4.88727653618719e-05,4.8872763107268e-05,4.88727631076587e-05,4.8872763107287e-05,0.00898677494313317
"38x24",0.0127952363546866,0.92491021188479,6.98182330104096e-05,6.98182332335084e-05,6.98182330104626e-05,6.98182330016363e-05,6.98182330104114e-05,6.98182330104105e-05
"38x25",0.156786361376632,0.788679496669038,9.97403328720109e-05,9.97403326303674e-05,9.97403328720144e-05,0.000555197668904115,0.00457987309206645,9.97403328720149e-05
"38x26",0.00772728957361157,0.938437727441223,4.88727631072875e-05,4.88727633409387e-05,4.8872763107313e-05,4.88727630900828e-05,4.88727631072865e-05,4.88727631072871e-05
"38x27",0.000100799148744419,0.940701155722028,6.98182330104103e-05,6.98182310459165e-05,6.98182330104122e-05,0.00673627650585416,6.98182330104103e-05,6.98182330104106e-05
"38x28",0.000279249686552553,0.892603733924411,6.98182330104114e-05,6.98182310708003e-05,6.98182330099449e-05,0.00453151855620527,6.98182330104105e-05,0.0310799194595257
"38x29",0.000108079424970802,0.93570687149091,4.88727631072882e-05,4.88727623943175e-05,4.88727631072668e-05,4.88727631072874e-05,4.88727631072862e-05,4.8872763107287e-05
"38x30",0.00111983223119187,0.921633118815293,6.98182330104022e-05,6.9818234303315e-05,6.98182330104102e-05,6.98182316543078e-05,6.98182330104117e-05,6.98182330104115e-05
"38x31",9.8565038207518e-05,0.960377587309406,4.88727631072898e-05,4.88727654267566e-05,4.88727631121677e-05,4.88727635441578e-05,4.88727631072869e-05,4.88727631072843e-05
"38x32",0.029025500534522,0.937978154130141,4.88727631072874e-05,4.88727619356069e-05,4.88727631072857e-05,4.88727631072872e-05,4.88727631072902e-05,4.88727631072885e-05
"38x33",0.0630329479449255,0.865029417762241,0.0011403827213208,4.88727623627724e-05,4.88727631072873e-05,0.00132582233380507,4.88727631072866e-05,4.88727631072874e-05
"38x34",0.0406960075276091,0.906841763156257,6.98182330104106e-05,6.98182331060669e-05,6.98182330113705e-05,6.98182329970534e-05,6.98182330104373e-05,6.98182330104108e-05
"38x35",0.00359831618073344,0.942882797911468,0.00053799566442002,4.88727628996689e-05,4.88727631048592e-05,4.88727631072869e-05,0.00415924737513232,0.00378972751554848
"38x36",0.00109497762895979,0.984826279561999,4.88727631072567e-05,4.8872763093951e-05,4.8872763107291e-05,4.88727631072873e-05,0.00141425068591293,4.88727631072884e-05
"38x37",9.75724764823013e-05,0.931302643983902,6.98182330104037e-05,6.98182332513028e-05,6.98182330104165e-05,6.98182330018668e-05,6.98182330104113e-05,6.98182330104112e-05
"38x38",0.0256094170712226,0.969930965528425,4.88727631072873e-05,4.88727627823167e-05,4.88727631086654e-05,0.00387614776611331,4.88727631072876e-05,0.000959158261277227
"38x39",0.000107755572774486,0.908763960773855,0.000479054424361537,6.98182310614865e-05,6.98182330123982e-05,0.00759395541088054,0.0022230911667216,0.000298162268187096
"38x40",0.000109971966092235,0.969924299171059,4.88727631072882e-05,4.88727661567649e-05,4.88727631087748e-05,4.88727623736284e-05,4.88727631072869e-05,4.88727631072776e-05
"38x41",0.000155577927907005,0.922149049347028,6.98182330104058e-05,6.98182337644261e-05,6.98182330068978e-05,6.98182330104095e-05,6.98182330104102e-05,6.98182330104106e-05
"38x42",0.00017654260603626,0.949959507689997,0.00323160168667022,4.8872763068585e-05,4.88727631072829e-05,4.88727631086876e-05,4.88727631072854e-05,4.88727631072845e-05
"38x43",0.135091337882005,0.803924403233008,4.88727631072875e-05,4.88727623887554e-05,4.88727631072872e-05,0.00296195297021929,0.000275272785062489,4.88727631072861e-05
"38x44",0.000195031680547211,0.88250147727116,0.0122125433733008,6.98182311103521e-05,0.0593017845541953,0.00852372518046447,6.98182330104105e-05,0.00128386738091624
"38x45",0.0196233700468839,0.720844104152424,0.0344338525255155,0.132032982161072,0.0225384591256358,0.00775159665823042,0.00900608400557649,9.97403328720149e-05
"38x46",0.000117192953437073,0.883725290943175,6.98182330104166e-05,6.9818228982189e-05,0.0583809764526485,6.98182330101739e-05,6.98182330104091e-05,6.98182330104102e-05
"38x47",0.00209770852814315,0.82072695021237,0.0666557736528443,6.98182332407364e-05,0.0352506736388743,6.98182330104094e-05,6.98182330104106e-05,6.98182330104108e-05
"38x48",0.000282591036834137,0.851996321457216,0.0835890439493836,6.98182336896685e-05,6.98182330104102e-05,6.98182330104099e-05,0.00674374618576142,0.00320026672359159
"38x49",0.115485806493374,0.783540173976676,0.0526744269967835,4.88727655976663e-05,4.88727631072869e-05,4.88727631072878e-05,4.88727631072908e-05,4.88727631072887e-05
"39x0",0.331161087447,0.428565465607608,0.0358975614578663,0.0798911364841388,0.0450757306043056,0.000142486189817165,0.000142486189817164,0.000142486189817165
"39x1",0.239827774238988,0.476581848013097,0.135323408943468,9.974033794602e-05,0.0944836136663834,9.97403328720212e-05,9.97403328720147e-05,9.97403328720096e-05
"39x2",0.366558883051419,0.418480790754406,0.094700304286332,0.00014248619089935,0.00919265340859222,0.000142486189817164,0.000142486189817164,0.000142486189817164
"39x3",0.380143641606739,0.420551427035061,0.0377754252623582,9.9740335721613e-05,0.0806965129251745,0.0560898225111759,9.9740332872015e-05,9.97403328720151e-05
"39x4",0.180102274564271,0.554896059306343,9.97403328720156e-05,9.97403353896355e-05,0.143065031243114,0.0520870654144158,0.000189155261679632,9.97403328720151e-05
"39x5",0.541757124254865,0.242487990149919,9.97403328720155e-05,9.97403397466995e-05,0.148150210821337,9.97403328720155e-05,9.97403328720149e-05,9.97403328720165e-05
"39x6",0.364535562692575,0.504776752378617,0.0690509648696465,9.974033521183e-05,0.0153635176312502,9.9740332872013e-05,9.97403328720153e-05,9.97403328720146e-05
"39x7",0.28723770507257,0.41871902587902,0.000142486189817164,0.000142486190876629,0.206824772577502,0.000142486189817164,0.000142486189817164,0.00131763932210731
"39x8",0.276985610161921,0.576982390276081,0.0600946135922229,9.97403353761089e-05,9.97403328720131e-05,9.97403328720153e-05,9.97403328720161e-05,9.9740332872013e-05
"39x9",0.128557934718658,0.698931708897884,0.0350398927194623,6.98182335972143e-05,0.00199916481642864,0.0470125642218569,6.9818233010408e-05,6.98182330104103e-05
"39x10",0.267385703191327,0.462707167026764,0.0924419296455604,0.0001424861899693,0.131663972481262,0.000142486189817162,0.00666607440962047,0.000142486189817163
"39x11",0.239955280994161,0.459559129714678,0.221044425911231,9.97403400509824e-05,9.97403328720156e-05,9.97403328720151e-05,9.9740332872015e-05,9.97403328720158e-05
"39x12",0.201999118132523,0.584360069432285,0.147858998499957,6.98182336522847e-05,0.0154760057341504,6.98182330104126e-05,6.98182330104103e-05,0.00158687545509859
"39x13",0.0927915899637604,0.824079256550787,4.88727631072881e-05,4.88727656222098e-05,0.0497621720668489,4.88727631072876e-05,4.88727631072873e-05,4.88727631072876e-05
"39x14",0.161776453465202,0.709438654774111,6.98182330104105e-05,6.98182329954516e-05,0.0664189958298946,6.98182330109871e-05,6.98182330104107e-05,0.00079592306087862
"39x15",0.116696641919519,0.75543026467248,0.00350710888940729,9.9740332965057e-05,0.0487979846019618,9.97403328720153e-05,9.9740332872015e-05,9.97403328720147e-05
"39x16",0.000176417467289765,0.888365644185205,0.0507612910113878,0.000685128308077793,6.98182330104142e-05,6.98182330104096e-05,6.9818233010405e-05,6.98182330104102e-05
"39x17",0.000118639668062703,0.862239668548439,0.0238061160029995,6.98182335986355e-05,6.98182330104105e-05,0.0479786745486937,6.98182330104109e-05,6.98182330104094e-05
"39x18",0.0147253403161298,0.949650947014739,6.9818233010409e-05,6.98182332578455e-05,6.98182330104125e-05,6.98182330125343e-05,0.00107535206990939,6.98182330104105e-05
"39x19",0.000185803471944877,0.902794123871131,6.98182330104106e-05,6.98182332997303e-05,6.98182330123442e-05,0.00153156245096181,6.98182330104106e-05,6.98182330104101e-05
"39x20",0.0670632954889418,0.906465485989982,4.8872762854848e-05,4.88727647693341e-05,4.88727631072638e-05,4.88727631175333e-05,4.88727631072866e-05,4.88727631072815e-05
"39x21",0.00504096350055978,0.92837500200165,6.98182330104104e-05,6.98182330560522e-05,6.98182330103836e-05,6.98182329996856e-05,6.9818233010412e-05,6.9818233010428e-05
"39x22",0.00873119263810236,0.954653546263058,6.98182330104105e-05,6.98182338284933e-05,6.98182330104048e-05,6.98182330104107e-05,6.98182330104149e-05,0.000835093280146834
"39x23",9.05883478531594e-05,0.931107712589654,6.98182330104146e-05,6.98182310842887e-05,6.98182330104066e-05,6.98182330109369e-05,6.98182330104094e-05,6.98182330104134e-05
"39x24",0.0280988623057372,0.918743995343745,6.98182330104106e-05,0.000496226617460165,6.98182330104107e-05,6.98182330206755e-05,0.00201907215693228,6.98182330104105e-05
"39x25",0.0524327510760666,0.925933315618901,3.42109341751019e-05,3.42109344702796e-05,3.4210934175166e-05,3.42109337905605e-05,3.42109341750985e-05,0.00203710366284224
"39x26",0.0464725950765448,0.945694397576858,4.88727628423445e-05,4.88727698757035e-05,4.8872763107287e-05,4.88727631072879e-05,4.88727631072873e-05,4.88727631072874e-05
"39x27",0.0477748043012875,0.938742517865557,0.00198885429077327,3.42109339982322e-05,3.42109341751057e-05,3.42109341751044e-05,3.42109341751011e-05,3.42109341751079e-05
"39x28",7.95522965756502e-05,0.908699229223217,6.98182330104095e-05,6.98182329963987e-05,6.98182330123571e-05,6.98182330007718e-05,6.98182330104111e-05,6.98182330104107e-05
"39x29",0.000103544571379023,0.924003495185903,6.9818233010411e-05,6.98182330709364e-05,0.00220009821178049,6.98182330109805e-05,6.98182330104088e-05,6.98182330104105e-05
"39x30",0.00995761021136875,0.927045596469614,4.88727631072915e-05,4.88727608934909e-05,4.88727631072874e-05,0.000424443547236127,4.88727631072873e-05,0.00118432201453253
"39x31",0.000225607710754929,0.902452738455772,6.98182330104113e-05,6.98182354351778e-05,6.98182330174064e-05,0.00616384785594053,0.00146346260107321,6.98182330104103e-05
"39x32",0.086248488436021,0.892403598343295,0.00119602745789928,4.88727630242112e-05,4.88727631072592e-05,4.88727631073696e-05,4.88727631072873e-05,4.88727631072606e-05
"39x33",0.000178617975153787,0.914638225476102,4.88727631072878e-05,4.88727636039765e-05,4.88727631040077e-05,4.8872763107287e-05,4.88727631072874e-05,4.88727631072875e-05
"39x34",0.000240097019659288,0.944766796785341,0.00402382282699175,6.98182332938273e-05,6.98182330104106e-05,6.98182330104107e-05,0.000960065709746315,0.00116633714141193
"39x35",0.000105454519243214,0.976233564722892,0.00253475523184375,6.9818233054385e-05,6.98182330104088e-05,6.98182330104106e-05,6.9818233010413e-05,6.98182330104092e-05
"39x36",0.000103867167364908,0.960527429006584,4.88727631072873e-05,4.88727632736407e-05,4.88727631072824e-05,4.88727631072875e-05,4.88727631072875e-05,4.88727631072831e-05
"39x37",0.0332416624758311,0.919528394074649,6.98182330104106e-05,6.98182330251984e-05,6.98182330104421e-05,0.00102740949647344,6.98182330104107e-05,6.98182330104105e-05
"39x38",0.000155704353702631,0.965847697956786,4.88727631072873e-05,4.88727669825338e-05,4.88727631072876e-05,4.88727702034779e-05,4.88727631072892e-05,4.88727631072672e-05
"39x39",6.9379880633032e-05,0.952881497757957,4.88727631072874e-05,4.88727631057558e-05,4.88727631072878e-05,4.88727631072874e-05,4.88727631072874e-05,4.88727631072816e-05
"39x40",0.0811332453462768,0.889409929237864,4.88727631072878e-05,4.88727608257522e-05,4.88727631086914e-05,4.88727628328946e-05,4.8872763107288e-05,4.88727631072874e-05
"39x41",7.6223984885353e-05,0.92382731139376,6.98182330104141e-05,6.98182331643333e-05,6.98182330104114e-05,6.98182330293979e-05,6.98182330104114e-05,6.98182330104095e-05
"39x42",0.0540736461797257,0.903227235737782,4.88727631072893e-05,0.000856780197909641,4.88727631072865e-05,4.88727631119031e-05,4.88727631072891e-05,4.8872763107288e-05
"39x43",0.000228965237061142,0.838090036735169,0.0286107740841903,4.88727609068076e-05,0.100430199403761,0.00101496740808853,4.88727631072873e-05,4.88727631072875e-05
"39x44",0.0525819053718656,0.841215997710851,4.8872763107282e-05,4.88727630776157e-05,4.88727631072871e-05,0.0669419123004818,4.8872763107289e-05,4.88727631072878e-05
"39x45",0.099570570468161,0.72764560411478,0.0332509943150043,6.98182332530828e-05,0.0137202483446033,0.0215173959281181,0.0102331646766275,6.98182330104105e-05
"39x46",0.000189809590966047,0.816145703029974,6.9818233010417e-05,6.98182332209977e-05,0.0915751899064004,0.0552056938146923,6.98182330104123e-05,6.98182330104034e-05
"39x47",0.00208325095964439,0.78767595535539,0.11153100966875,6.98182292402344e-05,0.0207060848033459,0.0174175769166485,0.0184543445173916,0.00339846846611182
"39x48",0.192244595501004,0.55574933188651,0.0920512948772892,6.98182315541111e-05,0.0768606111076391,6.98182330104104e-05,0.0384165318526063,6.98182330104105e-05
"39x49",0.00793849559877948,0.584179274837915,0.112098330942795,6.98182336132124e-05,0.204766109763821,6.98182330104103e-05,0.00356762196637854,6.98182330104108e-05
"40x0",0.206655398172663,0.48679647713442,0.13681913947953,0.000142486190896967,0.00569892462913062,0.0782997911620514,0.0271759231019677,0.000142486189817164
"40x1",0.137582565654885,0.595329767396508,0.0148382116109112,0.145697918241184,0.0200093366478017,9.97403328720151e-05,9.97403328720149e-05,0.00975349337761212
"40x2",0.236175366495456,0.536633344553113,0.0426813267175712,6.98182314721365e-05,0.110191115443229,6.98182330034312e-05,6.98182330104104e-05,6.98182330104207e-05
"40x3",0.0592672784826429,0.672445322049032,6.98182330104109e-05,6.98182335872694e-05,0.141635284030172,0.0433340404884301,0.0149248736628014,6.98182330104099e-05
"40x4",0.0825484385904154,0.678837075981007,0.00107881323655683,0.14160397315796,6.98182330104097e-05,0.0613282197674362,6.98182330104104e-05,6.98182330104102e-05
"40x5",0.177464796371879,0.60409064478385,0.200851791896318,6.98182333026519e-05,6.98182330103994e-05,6.98182330104295e-05,6.98182330104108e-05,6.98182330104129e-05
"40x6",0.260982116240125,0.478623885177855,0.0614079007238358,0.000142486186523594,0.110183269539874,0.00201569448628764,0.00416518382753671,0.000142486189817166
"40x7",0.339591640967271,0.547915203176875,0.071663610026484,6.98182332623229e-05,0.0222181427422436,0.00157135513158312,6.98182330104104e-05,6.98182330104106e-05
"40x8",0.182834869318629,0.550425925656061,0.11360208924563,9.9740335367811e-05,0.0923768272445824,0.0104685651717848,9.97403328720146e-05,9.97403328720149e-05
"40x9",0.104911363100318,0.620065149841158,9.97403328720149e-05,9.9740335709978e-05,0.119203990722727,0.0526146771569515,0.0195184518951814,0.00687718928004636
"40x10",0.0731520873398586,0.448917384493142,0.197293545945356,9.97403266351521e-05,0.24401459328208,9.97403328720136e-05,9.97403328720145e-05,9.97403328720139e-05
"40x11",0.0464609214816279,0.780197510813242,6.98182330104143e-05,6.98182335312648e-05,0.0917102067993319,6.98182330104094e-05,6.98182330104104e-05,6.98182330104012e-05
"40x12",0.0928437622606456,0.592293466404672,0.102093716827149,0.116501284110485,0.0179196717339119,0.000121704909562876,9.97403328720147e-05,0.00278929742766036
"40x13",0.0773978767792299,0.721188781460121,0.0174430036417383,4.88727656202709e-05,0.150104788522069,4.88727631072865e-05,0.00529690271682373,4.88727631072924e-05
"40x14",0.105914870279947,0.650732965057352,0.185757319265345,6.98182335888519e-05,6.98182330104105e-05,0.00296803637396377,6.98182330104099e-05,6.98182330104105e-05
"40x15",0.312694494657099,0.537371698577239,0.0742359419668637,9.97403291935004e-05,9.9740332872015e-05,9.97403328464169e-05,9.97403328720145e-05,0.000461711283505171
"40x16",0.00022546603195833,0.89659113426924,6.98182330104103e-05,6.98182335811364e-05,0.0454953641433412,6.98182330104155e-05,6.98182330104104e-05,6.98182330104117e-05
"40x17",0.0650149889810372,0.828296642971004,0.00492936433328016,4.88727619641555e-05,4.88727631072881e-05,4.88727631072872e-05,0.0131292445216814,4.88727631072832e-05
"40x18",0.0188841494363466,0.954028796585903,4.88727631072875e-05,4.88727623972429e-05,0.000261437661508877,4.88727631072879e-05,4.88727631072897e-05,4.88727631072871e-05
"40x19",0.0315409163564832,0.879841055023326,0.00226619642699399,6.9818233309646e-05,0.000418857648549823,6.98182330109518e-05,6.98182330104095e-05,6.98182330104105e-05
"40x20",7.32560460635776e-05,0.946403071732575,6.98182330104093e-05,6.98182328964862e-05,0.00217003653981244,6.98182330799558e-05,6.98182330104111e-05,6.98182330104104e-05
"40x21",9.87454354325743e-05,0.921844893750122,6.98182330104101e-05,6.98182330215047e-05,6.98182330104475e-05,6.98182333445827e-05,6.98182330104269e-05,6.98182330104137e-05
"40x22",0.0479004464345607,0.878474117195675,6.981823301041e-05,6.98182329959341e-05,6.98182330104093e-05,6.98182330109834e-05,0.00414852523554086,0.00416299132366127
"40x23",0.000104551435502232,0.950073408557172,4.88727631072856e-05,4.88727657348093e-05,4.88727631072857e-05,4.88727627828255e-05,4.88727631072983e-05,4.88727631065253e-05
"40x24",0.000215108058074066,0.946135905838178,4.88727631072874e-05,4.88727666108425e-05,4.88727631073128e-05,4.88727614538491e-05,4.88727631072872e-05,4.88727631072869e-05
"40x25",0.000128708243051519,0.941443953940813,4.88727631072871e-05,4.88727652258893e-05,4.88727631072852e-05,4.88727631072875e-05,4.88727631072844e-05,4.88727631072808e-05
"40x26",0.000162671076157694,0.968542291467673,4.88727631072873e-05,4.88727631976732e-05,4.88727631072867e-05,4.88727631072874e-05,0.00147515861622849,4.88727631072834e-05
"40x27",0.0208291634226877,0.880721126416015,4.88727631072872e-05,4.88727640257975e-05,4.88727631087206e-05,4.88727631005888e-05,0.00164227998322266,4.88727631072869e-05
"40x28",9.98680953998448e-05,0.938799301603908,6.98182330104167e-05,6.98182321527617e-05,6.98182330104122e-05,6.98182330092045e-05,6.9818233010407e-05,6.98182330104107e-05
"40x29",0.0226588187892261,0.914202055398372,6.98182330104106e-05,0.000840000339133989,0.00107404939476542,6.98182330109315e-05,6.98182330104105e-05,6.98182330104104e-05
"40x30",0.00022369262936631,0.973887901293224,6.98182330104103e-05,6.98182331429652e-05,0.00028466916645234,0.000988505191917718,0.00111677207582457,6.98182330104132e-05
"40x31",0.0303132366618551,0.920479464350538,4.88727631072722e-05,4.8872753752946e-05,4.88727631072747e-05,4.88727613945744e-05,4.88727631072763e-05,4.88727631073008e-05
"40x32",7.13178743299252e-05,0.968898154837645,6.98182330104143e-05,0.000844685899301992,6.98182330104336e-05,6.98182330104105e-05,6.98182330104107e-05,0.000987176000306876
"40x33",0.000156565615770803,0.959585261058302,6.98182330104106e-05,6.98182330655169e-05,6.98182330104096e-05,6.98182326999642e-05,6.98182330104107e-05,6.98182330104085e-05
"40x34",0.00103431131077104,0.933919956455646,6.98182330104098e-05,6.98182330655652e-05,6.98182330104863e-05,0.000462063678796537,6.98182330104103e-05,6.98182330104104e-05
"40x35",0.000107220490277032,0.93546425636243,6.98182330104107e-05,6.98182332647052e-05,6.98182330137944e-05,0.000387667706177378,6.98182330104105e-05,6.98182330104082e-05
"40x36",0.0149691766703821,0.934768469801018,4.88727631072743e-05,4.88727535802587e-05,4.88727631086679e-05,4.88727649538719e-05,4.88727631072827e-05,4.88727631072759e-05
"40x37",0.00487385028600599,0.922714207821703,6.98182330104105e-05,6.98182352678712e-05,0.0140079562944011,6.98182330104113e-05,6.98182330104083e-05,6.98182330104105e-05
"40x38",0.000157651239661011,0.930209621407172,4.8872763107288e-05,4.88727631089855e-05,4.88727631084403e-05,0.00159302073370737,4.88727631072881e-05,4.88727631072873e-05
"40x39",0.0640451081806951,0.857893055072443,6.98182330104107e-05,6.9818233305936e-05,0.000969305856841619,6.98182330020092e-05,0.00454310558033674,6.98182330104096e-05
"40x40",0.000124894487696237,0.936824586265564,6.98182330104096e-05,6.98182338366195e-05,6.98182330104105e-05,6.9818233010413e-05,6.98182330104075e-05,6.98182330104106e-05
"40x41",0.000192181923256949,0.981401008311327,6.981823301041e-05,6.98182329962236e-05,6.98182330124268e-05,0.00818155003010856,6.98182330104105e-05,6.98182330104106e-05
"40x42",0.000255667554319157,0.958783626660809,4.88727631072875e-05,4.88727655989547e-05,4.88727631072983e-05,4.88727631000419e-05,4.88727631072861e-05,4.88727631072867e-05
"40x43",0.0281597538227403,0.919307457890942,4.88727631072866e-05,4.88727639648618e-05,4.88727631072879e-05,4.88727631073076e-05,4.88727631072842e-05,0.00623145287785586
"40x44",0.1216590796173,0.68307830791944,6.98182330104083e-05,6.98182336087601e-05,0.137865846725979,6.98182330104117e-05,6.98182330104105e-05,6.98182330104105e-05
"40x45",0.0651041593275573,0.850939159299858,0.035491393565049,4.88727608893928e-05,4.88727631072938e-05,0.00176732710661937,4.88727631072874e-05,4.88727631072874e-05
"40x46",0.122324825010451,0.649856709442157,0.0438157194376658,6.98182336175651e-05,0.0244898249758104,0.0494270591471033,0.0203849188956464,6.98182330104098e-05
"40x47",0.0780427568640177,0.831808767883088,0.0662622109271421,6.98182330049469e-05,6.98182330104107e-05,6.98182330104104e-05,0.00122912030355878,0.00288591011672121
"40x48",0.101762350102632,0.701947789728593,0.0145067575520147,6.98182292482835e-05,0.0985254323974913,0.0419126592946066,0.0130326077619338,6.98182330104104e-05
"40x49",0.0969376261611547,0.645900689609706,0.0147376074354088,6.98182310730851e-05,0.127533175283803,0.00151481090702442,0.0074402466541131,0.0209346844939681
"41x0",0.153500164318541,0.505494903442055,0.000256797573178676,9.9740335767708e-05,0.182504342861414,9.97403328720145e-05,0.0526551970085281,9.97403328720142e-05
"41x1",0.266092831145298,0.410075445622952,0.126086795892948,0.0921035417518208,0.000142486189817165,0.00014248618981715,0.000142486189817165,0.000142486189817164
"41x2",0.308061865556785,0.557764479192719,0.0914320107862834,9.97403326222278e-05,9.97403328720165e-05,0.0137046156919179,0.00264579940908178,0.0054000964562861
"41x3",0.34196626623335,0.291634023053276,0.0501413632486497,0.000142486182183252,0.232098722635989,0.000142486189817177,0.000142486189817166,0.000142486189817162
"41x4",0.0222550848231169,0.66252131110857,0.157744941422715,0.0699762561598519,0.00701818234468549,6.98182330104101e-05,6.981823301041e-05,0.0023223127277791
"41x5",0.115347665215584,0.460485925345526,0.000142486189817166,0.138812800093256,0.22458118571547,0.000142486189817152,0.000142486189817164,0.00247364374230872
"41x6",0.344103290279966,0.506502426812775,9.97403328720152e-05,0.00119700020180613,0.129187656014469,9.97403328720174e-05,9.97403328720155e-05,9.97403328720149e-05
"41x7",0.465880923042859,0.269584513090192,0.128844364227268,0.000142486190911989,0.0767621091692408,0.000142486189817165,0.000142486189817164,0.0171678735330119
"41x8",0.23536897841487,0.308181690215177,0.110304475034314,0.000203551699741987,0.207239017608731,0.104143291212393,0.0171077915186529,0.000203551699738806
"41x9",0.38751051694951,0.453079904799772,0.0562345060180761,9.97403353579322e-05,0.0894901821613677,9.97403328720139e-05,9.97403328720184e-05,9.9740332872015e-05
"41x10",0.185545109383321,0.6812159225571,0.00375976954554521,6.98182329145055e-05,6.98182330104105e-05,0.0642265526768999,0.00709771044070515,6.98182330104114e-05
"41x11",0.445814265265264,0.413199939399542,0.0352070894272578,9.97403332140845e-05,0.0583643705467453,0.00105935343955699,9.97403328720149e-05,9.97403328720145e-05
"41x12",0.407313618037456,0.520058230427336,9.97403328720138e-05,0.0500464832794794,9.9740332876868e-05,9.97403328728177e-05,9.97403328720182e-05,9.9740332872013e-05
"41x13",0.109411712746692,0.60451494430667,6.9818233010412e-05,6.98182249265983e-05,0.240210691814209,6.98182330104136e-05,6.98182330104103e-05,6.9818233010409e-05
"41x14",0.000894681014618157,0.758993372796556,0.0723199032151235,6.98182332770647e-05,0.132090684939418,0.000475910599996094,6.98182330104105e-05,0.000383420250525388
"41x15",0.287225655633872,0.569134528472444,9.97403328720186e-05,9.97403328514252e-05,0.0466299726445469,9.97403328720149e-05,0.0162751502133168,0.00250448309505707
"41x16",0.268041151648333,0.554917483778729,0.0767747985626719,6.98182336158838e-05,0.00703909462833331,6.98182330104104e-05,0.0191227656121238,0.000752879748729307
"41x17",0.0510077895800191,0.837087118348717,0.0232414959302425,6.98182335991677e-05,0.0429630744499458,6.98182330104104e-05,0.0205995581429862,6.98182330104105e-05
"41x18",0.000203227278496345,0.970969274061956,4.8872763107291e-05,4.88727655275413e-05,4.8872763107288e-05,4.88727631072876e-05,4.88727631072826e-05,4.8872763107288e-05
