"","Ductal","Cancer","mDCs","Macrophages","Mast","Monocytes"
"38x45",0.69851975405074,0.089894675268731,0.0467512522495744,0.038740105664494,0.109748894609357,0.0163453181571042
"38x46",0.906978247742119,0.0117227439425154,0.0476672683044244,0,0.0336317400109408,0
"38x47",0.800020483311534,0.0749107501319646,0.0476054020798833,0.0219469021750889,0.0416764529432432,0.0138400093582858
"38x48",0.803063447688696,0.0624365749036646,0,0.0520488781813515,0.0403704823403676,0.04208061688592
"38x49",0.694932932913182,0.218216002845962,0.0600434113714777,0.018902061076487,0.00763061016712872,0.00027498162576273
"39x0",0.384155386432671,0.424370141313947,0.0681356589429714,0.00352815682624824,0.0761791267409259,0.0436315297432366
"39x1",0.474902202288594,0.280932252619715,0.0788226767620184,0.0837355933741153,0.0816072749555578,0
"39x2",0.364752570390043,0.458731860004209,0.0213970259363853,0.0570438565976879,0.0934106513746085,0.00466403569706673
"39x3",0.412343156470376,0.361592655812375,0.118041819311215,0.0045252472570562,0.0510290279980053,0.0524680931509717
"39x4",0.529610873342684,0.254694580449007,0.146624740488203,0,0.0365593749364091,0.0325104307836977
"39x5",0.273850101881158,0.523830077351165,0.137877563657641,0,0.0632807157808273,0.00116154132920955
"39x6",0.516054456643079,0.356446315241115,0.0624772246559495,0.0650220034598562,0,0
"39x7",0.449839626991635,0.33912866567753,0.176427779799349,0,0.0204831970382079,0.0141207304932785
"39x8",0.579702322557575,0.315771553841462,0,0.030654918828847,0.0543165476201767,0.019554657151939
"39x9",0.713820875873449,0.186040590757648,0.0136158787673575,0.0443571388227314,0.03685225378292,0.00531326199589373
"39x10",0.460338257623362,0.314560027415749,0.128797746240562,0.0474400206763577,0.0462110566913629,0.00265289135260713
"39x11",0.426178930373285,0.310436442382621,0.00812469127682697,0.213934787647003,0.0413251483202649,0
"39x12",0.516065816500592,0.282688367202142,0.00443258568936489,0.129644021033021,0.0671692095748794,0
"39x13",0.702841520885514,0.188982516179167,0.0385820507492241,0,0.0519769967351915,0.0176169154509037
"39x14",0.696252436921584,0.195829040792535,0.094312949039249,0,0.0136055732466325,0
"39x15",0.772759940182554,0.161925280055007,0.0566464326070191,0,0.00695933585303155,0.00170901130238838
"39x16",0.85305092125206,0.0779383120746071,0,0.0173510484928866,0.0342815178445703,0.0173782003358765
"39x17",0.820589443066231,0.0350471638826106,0.00286527856810828,0,0.0925189216982687,0.048979192784781
"39x18",0.816872173770847,0.128707607384328,0,0.000759607265058647,0.0536606115797661,0
"39x19",0.855530351889826,0.0765962595563763,0,0,0.0678733885537975,0
"39x20",0.76075768527234,0.163633463419026,0,0,0.075608851308634,0
"39x21",0.872045718926422,0.0498145044931099,0.00144862717694531,0,0.0766911494035223,0
"39x22",0.89071537076617,0.0273482650910453,0,0,0.076272511083082,0.00566385305970279
"39x23",0.890107552817633,0.0419357824337651,0,0,0.0677928893738048,0.000163775374797331
"39x24",0.783274368115844,0.136176649611149,0.00279253686928075,0,0.0777564454037258,0
"39x25",0.760916355821384,0.200523753616661,0.00219953942105205,0,0.0363603511409025,0
"39x26",0.801354184861309,0.0929553001451907,0.02120515049293,0,0.0841456994207228,0.000339665079847655
"39x27",0.755536003572616,0.166562168514179,0.0133375785453697,0,0.0642034462719126,0.000360803095923465
"39x28",0.919685290971048,0.0110213709455086,0,0,0.064989587026133,0.00430375105730996
"39x29",0.92086764883329,0.0154491771881144,0.000927993906941824,0,0.0627551800716533,0
"39x30",0.799358398699368,0.0988115315356608,0,0,0.101830069764971,0
"39x31",0.787671967510486,0.123915602590813,0.00295036126963299,0,0.0793624468717695,0.00609962175729904
"39x32",0.759389359434401,0.14122912800566,0,0.000306622990535484,0.0990748895694033,0
"39x33",0.824018771498953,0.11280705590786,0,0,0.0631741725931863,0
"39x34",0.896954279269796,0.0811260153987522,0.001802156906451,0,0.0169476114001819,0.00316993702481898
"39x35",0.925130437007008,0.0158901082623654,0,0,0.0589794547306261,0
"39x36",0.861207648930661,0.0719190094414334,0.000268121675437184,0,0.0540287882959696,0.0125764316564989
"39x37",0.843989256851678,0.0898886892373133,0.0102608854765012,0,0.0528191690397667,0.00304199939474055
"39x38",0.831885585928596,0.0825098669249484,0,0,0.0856045471464554,0
"39x39",0.9139681803381,0.00435546369079198,8.25660023863496e-05,0,0.0717076484808633,0.00988614148785872
"39x40",0.784578860716678,0.154784423542816,0,0,0.0606367157405062,0
"39x41",0.905314390779022,0,0.000400887569296157,0,0.0942847216516817,0
"39x42",0.840421696899288,0.14185047903188,0.00300291630827519,0,0.0147249077605566,0
"39x43",0.804775987478997,0.063215788839063,0.0892465407859861,0.0223619787042388,0.0171856852970524,0.0032140188946624
"39x44",0.715854013097229,0.158049971503555,0.000670709755414754,0,0.0495620449019428,0.0758632607418584
"39x45",0.677599385283767,0.189950934500806,0.0380047770299961,0.0473522249559169,0.0436979390432248,0.00339473918628954
"39x46",0.7981424301874,0.0376471237516229,0.101470389590592,0,0.00115831461105529,0.0615817418593299
"39x47",0.711237891175687,0.0996684566893026,0.0147212794266594,0.103882477736528,0.0476479750199822,0.0228419199518402
"39x48",0.484466380146767,0.335934544013072,0.0979842698813054,0.0241491741863501,0.0431148822344627,0.0143507495380426
"39x49",0.499449741001836,0.168161606519951,0.268815397138294,0.0322388039827737,0.0281714264637445,0.00316302489339959
"40x0",0.487870793579568,0.258015248211197,0.035326657336018,0.0640914899178388,0.0826751574488839,0.0720206535064941
"40x1",0.571879486278388,0.245360716927996,0.0457986270948673,0.0014587171350502,0.12779384097298,0.00770861159071919
"40x2",0.525950280131843,0.281928134706856,0.105974425828713,0.0461643710768758,0.0399827882557119,0
"40x3",0.611966642819122,0.156446951393981,0.139105810193607,0,0.0456891192253591,0.0467914763679303
"40x4",0.609757744243129,0.133882469354275,0,0,0.197540129055905,0.0588196573466905
"40x5",0.466454619033555,0.290740652075268,0,0.182606278779765,0.0601984501114124,0
"40x6",0.481119085954935,0.327433766457683,0.116465900352859,0.0509330129125515,0.0211103120640353,0.00293792225793715
"40x7",0.50247916496757,0.369264848883888,0.0261888644250461,0.0377274133160396,0.05804561146844,0.00629409693901674
"40x8",0.491682027133727,0.302330180635349,0.120117067950009,0.0326939163730347,0.0215866213615379,0.0315901865463428
"40x9",0.580289932099385,0.214881996025232,0.133182671589287,0,0,0.0716454002860966
"40x10",0.458051074203184,0.107132921909354,0.174081009501492,0.20976850250923,0.0509664918767398,0
"40x11",0.751615379851456,0.184819865264685,0.0594823538119586,0,0,0.00408240107190076
"40x12",0.588182620270559,0.162212267626467,0.033379913774823,0.0806092892808003,0.129406020023661,0.00620988902369047
"40x13",0.589986884678568,0.173418078820356,0.151635596658042,0.0016955062687471,0.0709270702027348,0.0123368633715512
"40x14",0.61111995281696,0.141741521726434,0.00147117773523472,0.160155658195716,0.0851281087661775,0.000383580759477352
"40x15",0.498659559965943,0.365440389110298,0.0114086269886471,0.0421217906638042,0.0823696332713073,0
"40x16",0.817008673864716,0.0954252282486703,0.0373243478883442,0,0.0406704303802967,0.00957131961797321
"40x17",0.742580200097,0.122931272692454,0.0235220083606479,0,0.104741703924332,0.00622481492556619
"40x18",0.8305283299267,0.0777407657750828,0.0030729611567786,0,0.0886579431414383,0
"40x19",0.849470911435401,0.0764396340264866,0.00924113856963152,0,0.0648483159684814,0
"40x20",0.897991562062701,0.0124894477857199,0.0156571179351324,0,0.0654376012443035,0.00842427097214354
"40x21",0.928706265765884,0.0307648415553917,0,0,0.0405288926787242,0
"40x22",0.800385928940513,0.123979637024778,0.0240353377737493,0,0.05159909626096,0
"40x23",0.885998122829392,0.0405757807878985,0,0,0.070400853808429,0.00302524257428049
"40x24",0.851568126576684,0.0657282174146445,0,0,0.0827036560086714,0
"40x25",0.840230796958266,0.0557403230751912,0.00231293654196513,0,0.100168400936715,0.0015475424878623
"40x26",0.860247096751569,0.0490664469307795,0.000996062485918066,0,0.0819452185463797,0.0077451752853537
"40x27",0.814988354401771,0.110979574507596,0.0209633427729149,0.0188233405508659,0.0296330980782827,0.00461228968857001
"40x28",0.892428533815973,0.00101262235095493,0.0122879209692632,0,0.0918494478497711,0.00242147501403783
"40x29",0.840403917732585,0.117987146366034,0.00348277729854155,0,0.00254757990757729,0.0355785786952619
"40x30",0.795195960631917,0.113444713452761,0.001516682048605,0,0.0898426438667178,0
"40x31",0.771632672541205,0.134072233193026,0,0,0.094295094265769,0
"40x32",0.967158147941364,0,0.00116430659434804,0,0.00225267272769992,0.0294248727365885
"40x33",0.891643263191865,0.0607449980439529,0.00262669908967967,0,0.0431200735312258,0.00186496614327675
"40x34",0.89926141559295,0.00373202212769943,0,0,0.0933221528409628,0.00368440943838804
"40x35",0.902312578714686,0.0527691389240083,0,0,0.0420038479255345,0.00291443443577102
"40x36",0.89778282019575,0.0645080047994235,0,0,0.0377091750048267,0
"40x37",0.889481666020787,0.0501620495698421,0.00454053486516418,0.022679138635907,0.0331366109082997,0
"40x38",0.85469342160423,0.0942775427380433,0,0.00107105026023645,0.048718751657971,0.00123923373951888
"40x39",0.779202510115607,0.149428239793344,0.0516488812343283,0,0.0197203688567212,0
"40x40",0.878847122927525,0.032323691540383,0.024832475506736,0,0.0639967100253561,0
"40x41",0.912963757431449,0.0264570256131916,0.00229126843684626,0,0.0518280791198545,0.00645986939865873
"40x42",0.865393672229024,0.0616511430697988,0.000212829839665788,0,0.0727423548615112,0
"40x43",0.827862983804704,0.102553843889184,0,0,0.069583172306112,0
"40x44",0.653327059958486,0.204159193188114,0.137676786138968,0,0.0048369607144331,0
"40x45",0.757057154392873,0.128747800658519,0.036860554686321,0.0038487941504115,0.0707097343734977,0.00277596173837796
"40x46",0.602208953108684,0.207105736220565,0.0312142745998969,0.019107242245331,0.0985186829982383,0.0418451108272847
"40x47",0.753853548524776,0.109065058212862,0.0324348895539441,0.0531660931243643,0.0475643892595143,0.00391602132453899
"40x48",0.596193522675614,0.175979607435959,0.114135650012011,0.0120773876061335,0.0621438040410595,0.0394700282292227
"40x49",0.57807048336365,0.218273434408414,0.148668781812972,0.00921104470650268,0.0429344789687313,0.00284177673972965
"41x0",0.468560929066659,0.26643356951407,0.22079707892679,0,0.0231485681455493,0.0210598543469317
"41x1",0.401845132016917,0.344119015177447,0,0.159266139316892,0.0947697134887442,0
"41x2",0.480228960057487,0.366569936226905,0.0130271829277772,0.0600278877634923,0.0636472732196332,0.016498759804705
"41x3",0.32635215492389,0.351002197825448,0.234199479499357,0.0869933965854954,0.00145277116580977,0
"41x4",0.609339412365315,0.130301595303849,0.0350708303623195,0.191188025443392,0.0341001365251251,0
"41x5",0.449504816592001,0.163001024967686,0.252319872308499,0,0.134428563106061,0.000745723025752122
"41x6",0.486916462388041,0.351966928693951,0.12890827024805,0,0.0261309275663921,0.00607741110356626
"41x7",0.269465261728964,0.514454182757116,0.0493849828966007,0.0891364651923431,0.0533292542827588,0.0242298531422177
"41x8",0.331673288330349,0.256431069904777,0.153863698053635,0.0830338420566877,0.0812016427526692,0.0937964589018818
"41x9",0.389755026684527,0.453598158089581,0.0559532527826843,0.0433457521928467,0.0455252587048917,0.0118225515454695
"41x10",0.6206968303805,0.253339538275808,0.0218693327721822,0,0.0550079695970267,0.0490863289744838
"41x11",0.421376340232081,0.435398318258217,0.0675827829244699,0,0.0721274452105791,0.00351511337465316
"41x12",0.533711190161326,0.400434403250308,0,0,0.0597358680685886,0.00611853851977744
"41x13",0.591921218998418,0.150969338935171,0.231009260527439,0,0.0261001815389725,0
"41x14",0.723125728843153,0.0525486821885776,0.117147626503484,0.0810769297515006,0.0215147566294005,0.00458627608388385
"41x15",0.543237498599322,0.315045899426782,0.0784766463586004,0,0.0438568997912976,0.0193830558239971
"41x16",0.489391362528621,0.354070621962398,0.0432826566389052,0.0189220675844007,0.0507470826640786,0.0435862086215973
"41x17",0.719425737324756,0.155236698315329,0.0487405288922321,0.011229364166179,0.0653676713015038,0
"41x18",0.814920928075768,0.0842935163119939,0.000324769232064878,0,0.100460786380173,0
"41x19",0.809847923335492,0.107622425279226,0,0,0.0825296513852823,0
"41x20",0.817970795638931,0.0869792559835092,0.00163188639433344,0,0.0933350436271723,8.30183560538821e-05
"41x21",0.841104038016345,0.068095803418605,0,0,0.09080015856505,0
"41x22",0.879271372343803,0.0317617158450345,0,0,0.0889669118111623,0
"41x23",0.914637384008395,0.00424246582760454,0.000729104288666898,0,0.0742757639264282,0.00611528194890578
"41x24",0.758630773702469,0.182345143600151,0,0,0.0550664347710828,0.00395764792629766
"41x25",0.904760219259584,0.00748204469329534,0.00662102828423278,0,0.0785951889713223,0.00254151879156544
"41x26",0.88603781424993,0.0712077850066414,0.00130769570039921,0,0.0414467050430299,0
"41x27",0.87973608419584,0.0677146140618849,0.00743943878238415,0,0.0417404543481927,0.00336940861169815
"41x28",0.827166042847447,0.064406137603388,0,0,0.108427819549165,0
"41x29",0.830373548152289,0.127805120186189,0,0,0.0418213316615226,0
"41x30",0.80413969461492,0.0976416764841452,0,0,0.0982186289009348,0
"41x31",0.810568383392193,0.109261666335319,0.0270496411096783,0,0.0531203091628099,0
"41x32",0.947855667088697,0,6.39345149070768e-05,0,0.0520803983963963,0
"41x33",0.821344382876231,0.0617393726030136,0.000362472048695586,0,0.11655377247206,0
"41x34",0.950362324020392,0.000202529538115087,0.00127109706102916,0,0.0457109212840744,0.0024531280963897
"41x35",0.838071681475952,0.0522024774242785,0.0191171338654984,0,0.0906087072342708,0
"41x36",0.791260861651027,0.130161166033361,0,0,0.0785779723156124,0
"41x37",0.883836538687166,0.0385978000023624,0.0280554393781195,0,0.0495102219323525,0
"41x38",0.808157022134721,0.116480683183375,0.00177966283970537,0.0106639794620292,0.0629186523801694,0
"41x39",0.826540016659531,0.0905580955749745,0.000820623106831922,0,0.0819154880237321,0.000165776634930387
"41x40",0.873783348775196,0.0624475995523933,0,0.00826295875332949,0.050173475254537,0.00533261766454399
"41x41",0.869931038926602,0.0655089894173922,0,0,0.0645599716560056,0
"41x42",0.780961399290611,0.129439237132724,0.00406588172862102,0,0.0855334818480439,0
"41x43",0.923575761042925,0.0453853081331551,0,0,0.0291779602589642,0.00186097056495514
"41x44",0.64662179779043,0.207200339023218,0.0013763189171401,0,0.0952625865374158,0.0495389577317959
"41x45",0.714420814043403,0.0561757110687546,0.140546550333886,0.0324347108290433,0.0301716248311348,0.0262505888937786
"41x46",0.723009183815152,0.15074479344581,0.0736635362655057,0,0.0349223422381905,0.0176601442353422
"41x47",0.69519726432011,0.0774083113758688,0.122104959722916,0,0.0832333738483635,0.022056090732742
"41x48",0.549964994888129,0.193158727364398,0.229457530775877,0,0.0274187469715959,0
"41x49",0.763977450704439,0.0736406422780402,0.105114815635949,0.0194557333832623,0.028660751774754,0.00915060622355544
"42x0",0.269634134260217,0.480501172644285,0,0.122422805480172,0.127211030399048,0.000230857216278365
"42x1",0.409438834831106,0.299726597582017,0.139023787641922,0.0718300963743155,0.0659626514771087,0.014018032093531
"42x2",0.572198293403369,0.236657695300546,0.0162570797768133,0.0880457275191289,0.086716186350468,0.000125017649675357
"42x3",0.312494213310689,0.374623053624406,0.203076977430123,0.0237803624036215,0.0813560134074779,0.00466937982368176
"42x4",0.321988059253913,0.496113967171187,0.0933297912064478,0,0.0417937246053023,0.04677445776315
"42x5",0.423064388470414,0.314724542867958,0.0493078668543749,0.114940365064469,0.0838988971674058,0.0140639395753784
"42x6",0.478260340762647,0.389094486345918,0.0258021522741924,0.0361681814442552,0.0624534627801857,0.00822137639280119
"42x7",0.532936962168595,0.289250433113786,0,0,0.0585373426963302,0.119275262021288
"42x8",0.552332369552445,0.217490740171625,0.0160821334049912,0.212937093139153,0.00115766373178496,0
"42x9",0.38255009826826,0.483223783718058,0,0.092127545650589,0.0339393126233455,0.00815925973974791
"42x10",0.523186391612524,0.22007977909724,0.147671726860903,0.0468322767530522,0.0474096778234126,0.014820147852868
"42x11",0.792185534977827,0.0923366537608449,0.000411240013438216,0,0.0855764697114794,0.0294901015364105
"42x12",0.655753377116376,0.269056596050102,0.00615610063568432,0.0240887525827251,0.0282062077978034,0.0167389658173086
"42x13",0.475260280077321,0.255132909278509,0.12392720839424,0.0926986291818054,0.0529809730681241,0
"42x14",0.666452123732486,0.248590519545786,0.0278442910010654,0.00849146910437999,0.0424935317584375,0.00612806485784588
"42x15",0.666364669053787,0.263317483839518,0.000864191619777745,0.0396625515217059,0.026478857764084,0.00331224620112751
"42x16",0.570684683547767,0.1988571828062,0.206049725562514,0,0.0244084080835188,0
"42x17",0.69209038168058,0.263875297768704,0,0,0.044034320550716,0
"42x18",0.814210125253312,0.0905322556022665,0,0,0.0952576191444212,0
"42x19",0.861632211413441,0.114746526045057,0,0.00429894440865607,0.00941973841765381,0.00990257971519255
"42x20",0.920504151788533,0.0350004065797199,0.00186758067118625,0.00147866296208218,0.0381295415292341,0.00301965646924429
"42x21",0.89045295335365,0.0163014713945511,0,0,0.0889349583737164,0.00431061687808269
"42x22",0.823776712064889,0.122351559243064,0.00508028919601669,0,0.0487914394960299,0
"42x23",0.776259167232584,0.141177016767631,0,0,0.0825638159997845,0
"42x24",0.884702489569349,0.0446041603450289,0,0,0.0706933500856215,0
"42x25",0.812831185561734,0.153923751728443,0.0129733783947262,0.00203895084525244,0.0182327334698448,0
"42x26",0.889436354242062,0.022902703520453,0,0,0.0837946424341983,0.00386629980328685
"42x27",0.763374220647572,0.147524329082085,0,0.000826769357918912,0.0855689259662667,0.00270575494615745
"42x28",0.76216414608981,0.152444119860959,0.00184597280616216,0,0.0718406763348988,0.01170508490817
"42x29",0.897516466938211,0.0239268573478828,0.00595483397492569,0,0.0684584030752315,0.00414343866374923
"42x30",0.912381973820862,0.0342549315523033,0,0,0.0533630946268347,0
"42x31",0.901896995211355,0.0340074798999354,0,0,0.0640955248887092,0
"42x32",0.752428022029311,0.175105796289802,0.0178963156594907,0,0.0545698660213962,0
"42x33",0.887439058676008,0.0801885061175899,0.00034435100559677,0,0.0313615227698224,0.000666561430983113
"42x34",0.834268199429487,0.0910128241258453,0,0,0.073104591801531,0.0016143846431363
"42x35",0.801656670869886,0.156600951486745,0,0,0.0417423776433688,0
"42x36",0.794807597547962,0.0840468948436956,0,0,0.121145507608342,0
"42x37",0.848243988833579,0.0925424066765665,6.76645836682266e-05,0,0.0591459399061867,0
"42x38",0.810758033199376,0.0801636636887842,0.00136388253724211,0,0.101065638974874,0.00664878159972393
"42x39",0.930161415734172,0.017446457546236,0.0149043111858221,0,0.0333416008003762,0.004146214733394
"42x40",0.867458632574787,0.0559343192652629,0,0,0.0766070481599501,0
"42x41",0.804611714886134,0.100823889510815,0.00669623917683857,0,0.0878681564262122,0
"42x42",0.785442778321318,0.130644483436783,0.00157483711980338,0,0.0712668530862066,0.0110710480358883
"42x43",0.828510355561303,0.0507474920554601,0.0575930721984313,0.0213860834554993,0.0307070960229511,0.0110559007063547
"42x44",0.846391441249504,0.0720119795728569,0.0198146809955188,0,0.0449784807495154,0.0168034174326045
"42x45",0.647463512982627,0.107320439834421,0.138750796870405,0.0742277021382355,0.0317851204621653,0.000452427712146002
"42x46",0.757751777324774,0.0881808382620828,0.0743488079834093,0.019577179813665,0.0579094266336739,0.00223196998239537
"42x47",0.709594781582537,0.163877099856826,0.0393525338526452,0.0646153696619948,0.017558110399816,0.00500210464618067
"42x48",0.624641092759757,0.273336999914597,0,0.0168774661275824,0.0654435805479005,0.0197008606501635
"42x49",0.637800222209813,0.121210741543019,0.135584235426428,0,0.0758267863697829,0.0295780144509575
"43x0",0.526826135679859,0.32512432547347,0.0159464205946357,0.0568887285416665,0.0616923646798007,0.013522025030568
"43x1",0.316368976245989,0.459109254159085,0.147359682377126,0,0.0174792975806637,0.0596827896371364
"43x2",0.512292364877055,0.296861821426407,0.0301807344009303,0.0277337988128441,0.112239731522092,0.0206915489606715
"43x3",0.29854293811414,0.439164860797227,0.0961152404809324,0,0.166176960607701,0
"43x4",0.653173880993465,0.222139727309328,0.0136831255429929,0.0167213535944715,0.0378817428064849,0.0564001697532577
"43x5",0.488105245986273,0.395638141958032,0.0489335315968075,0,0.0202469106349898,0.0470761698238975
"43x6",0.366821309861638,0.469701987366573,0.0793353725930263,0.0393621759080912,0.0248239668549223,0.0199551874157489
"43x7",0.527916553339995,0.275086077464372,0.0577069226656148,0.00985729384877446,0.122508645762985,0.00692450691825928
"43x8",0.48842125280499,0.350086304621914,0.0113130018259819,0,0.148867184871646,0.00131225587546906
"43x9",0.663254403327539,0.0645100663799734,0.0354157938521282,0,0.211364942717351,0.0254547937230079
"43x10",0.495931084846711,0.275540531600717,0.0147585139662164,0.0504157717227947,0.131291455547545,0.0320626423160161
"43x11",0.631481206960543,0.212297655941237,0.0214314220605515,0.0970855251897547,0.0365193232974044,0.00118486655050946
"43x12",0.382115830761149,0.449206196673834,0.123496605502645,0,0.0445857727371261,0.00059559432524591
"43x13",0.634911163902397,0.224704228856186,0.0327433848145005,0,0.103198630022447,0.00444259240446946
"43x14",0.690541708997136,0.134853133911715,0.0384636909312705,0.0561915258469636,0.0551571990504372,0.0247927412624781
"43x15",0.81590903985272,0.0426518568854228,0,0.0751947485790141,0.065067951991593,0.00117640269125012
"43x16",0.698027500512031,0.22534909709276,0.00640095471974976,0,0.0699798227409124,0.000242624934546659
"43x17",0.827400451263736,0.131175761638173,0,0,0.0414237870980914,0
"43x18",0.846910967402961,0.0925109232779905,0.00323375863940889,0,0.056862267085661,0.00048208359397879
"43x19",0.901826459298837,0.0596350803898141,0.0171890431723665,0,0.0142552876305555,0.00709412950842656
"43x20",0.798172525123168,0.137224134549654,0,0,0.0646033403271779,0
"43x21",0.832000783569304,0.0924976378833381,0.0218981315108397,0,0.0536034470365177,0
"43x22",0.86388723019931,0.0390341268717964,0.00169234837389142,0,0.0941410464112383,0.0012452481437641
"43x23",0.810410906045069,0.101606900587599,0,0,0.0796751600138789,0.00830703335345299
"43x24",0.82210521979956,0.0920770093519374,0.00485586230591229,0,0.0809243059665397,3.76025760508823e-05
"43x25",0.822565023135849,0.148942287747585,0,0,0.0251003238596272,0.00339236525693897
"43x26",0.819677000245352,0.0934196196252964,0,0,0.0869033801293522,0
"43x27",0.74074809831766,0.174933322854837,0.00139580505839504,0,0.0820539810519836,0.000868792717124873
"43x28",0.900352758774273,0.0320607962612419,3.87290745282627e-05,0,0.0647832486372096,0.00276446725274717
"43x29",0.888708630526716,0.00329444544138337,0.00169338472564507,0,0.0925075095934218,0.0137960297128333
"43x30",0.795074787493445,0.141224137415116,0.00316900159702133,0,0.0605320734944176,0
"43x31",0.811567125081303,0.0678612212440785,0.0288888577124723,0,0.0916827959621462,0
"43x32",0.839761674262969,0.064410530375297,0,0,0.0917699968194987,0.00405779854223477
"43x33",0.854142735727504,0.0760385955696954,0.00661460058070854,0,0.061409715141716,0.0017943529803757
"43x34",0.912716853643024,0.0542650689040639,0.000169514688509163,0,0.0328485627644026,0
"43x35",0.763936204564543,0.164009599691515,0.00371733530591577,0,0.067738062441754,0.000598797996272125
"43x36",0.806568688806296,0.130961455860791,0.0118612332981089,0,0.0506086220348037,0
"43x37",0.840273384193446,0.10146479150384,0,0,0.0582618243027137,0
"43x38",0.785552895855726,0.120040253328639,0,0,0.0944068508156345,0
"43x39",0.803162898320727,0.146996458036416,0,0,0.0498406436428575,0
"43x40",0.891133827740798,0.015442336493294,0.00907250250717916,0,0.0843513332587285,0
"43x41",0.862095419648815,0.0642054498776015,0.00061885736395531,0,0.0730802731096279,0
"43x42",0.914800073870005,0.0216829969348825,0,0,0.0635169291951129,0
"43x43",0.761283185974058,0.190465118809158,3.23245331174159e-05,0,0.0370060117744294,0.0112133589092373
"43x44",0.79142666287921,0.170253077609924,0.00457744559177596,0.0130635360790494,0.0100892587406883,0.0105900190993521
"43x45",0.68283734863328,0.0839750055028342,0.0601359549337212,0.0750294218509508,0.0875330543484588,0.0104892147307553
"43x46",0.777749042056154,0.0526050683117311,0.103895470624381,0,0.0657504190077342,0
"43x47",0.67428100553244,0.10219501935804,0.144712086897433,0.00013985814562676,0.076488621290845,0.00218340877561439
"43x48",0.5216204762611,0.367662352417393,0.00813437267464173,0.0169346227738702,0.0534820207581723,0.0321661551148226
"43x49",0.69787532208783,0.155307444489909,0.0124966201716504,0.0592828142239875,0.035954660985281,0.0390831380413414
"44x0",0.559781029691499,0.381905348283337,0.0251099048645769,0,0.0260427205280831,0.00716099663250392
"44x1",0.324382146120077,0.452753202902484,0.195861393170669,0,0.0270032578067703,0
"44x2",0.54760865807833,0.247993595677163,0.12001439457422,0,0.0739794631496627,0.0104038885206255
"44x3",0.376395597839994,0.314380324091176,0.100411914375943,0.0740228332372276,0.0878050650855345,0.0469842653701246
"44x4",0.455946182835925,0.299707930702944,0.00120771738234542,0.153067295422674,0.0900708736561105,0
"44x5",0.578880648536768,0.13150419402209,0.19627848336705,0.0456904156940256,0.0451157995227802,0.00253045885728595
"44x6",0.630735084833983,0.23429948337755,0,0,0.121811959317969,0.0131534724704972
"44x7",0.53710742796027,0.317709204968336,0,0.060591131248354,0.0787100686768969,0.00588216714614311
"44x8",0.643096750079809,0.28342051779843,0.000152112231295225,0.00374429676958012,0.0539032823640773,0.015683040756809
"44x9",0.550952291737652,0.221822079800705,0.166441004246873,0.0287165875098357,0.0320680367049347,0
"44x10",0.758221890024764,0.0413503749033849,0.117366986018914,0.0443940343895979,0.0365055416410752,0.00216117302226445
"44x11",0.53055593834677,0.292919196207072,0.00142914821949113,0.0656998700631321,0.0186070112113008,0.0907888359522343
"44x12",0.655462797116528,0.190965950646366,0.000551357995965705,0.106398388477513,0.0466215057636278,0
"44x13",0.711656327490753,0.182741226995347,0.0487306033689097,0,0.0287320707618853,0.0281397713831052
"44x14",0.521814518735693,0.157071645590114,0.107146688049244,0.170573490458163,0.043393657166787,0
"44x15",0.618373259203638,0.127588721413381,0.044934068487898,0.132867932966298,0.0762360179287848,0
"44x16",0.801083345551363,0.0799377551315478,0.0587022185917753,0,0.0131483150070912,0.047128365718223
"44x17",0.633337866273687,0.187383712705456,0.0201208037376751,0.00520924649250812,0.149594248512883,0.00435412227779025
"44x18",0.925232053410358,0.010115406188157,0.00102107153228863,0,0.0636314688691962,0
"44x19",0.850099835655722,0.0750955751510043,0,0,0.0748045891932739,0
"44x20",0.931150299348302,0,0,0.00413315789088765,0.0647165427608104,0
"44x21",0.918130129173504,0.0642216068158627,0,0,0.0176482640106336,0
"44x22",0.808669575209314,0.0913637544193228,0,0,0.099966670371363,0
"44x23",0.86150800523638,0.053701881487584,0.0246860827112354,0,0.0601040305648008,0
"44x24",0.936769185048009,0,0.00146312652582206,0,0.0567088785260202,0.00505880990014824
"44x25",0.839736771933588,0.0795983003723914,0,0,0.0806649276940208,0
"44x26",0.84558728199362,0.0970275940244271,0,0,0.0573851239819533,0
"44x27",0.831921409091368,0.107821379673596,0,0,0.0587842678239691,0.00147294341106652
"44x28",0.821987517101617,0.105108797660785,0,0,0.0729036852375975,0
"44x29",0.782687033394676,0.111831975964608,0.0127440177317169,0,0.0850971831244494,0.00763978978454953
"44x30",0.868247376676278,0.0188283503603519,0.0288197373737143,0,0.0841045355896557,0
"44x31",0.827290773685264,0.0715766805723232,0.00165585494242438,0,0.0994766907999885,0
"44x32",0.875845706384549,0.0197607674004231,0.00793869058286782,0,0.09645483563216,0
"44x33",0.893541937220398,0.0252978655618989,0,0,0.0779098339497691,0.00325036326793365
"44x34",0.838053943211723,0.118351210472363,0.000476268266385887,0,0.0350476572470533,0.0080709208024748
"44x35",0.886345318278602,0.0753755715885053,0,0.000523457070387144,0.0377556530625056,0
"44x36",0.859130041505159,0.0831841731287779,0.00558831674922813,0,0.045292490351857,0.00680497826497837
"44x37",0.832921434270697,0.0697848112755886,0,0,0.0906177222375046,0.00667603221621
